market_key,taker_pnl_gross,taker_pnl_net,taker_fees,maker_pnl_net,maker_fees,notional_settled,contracts_settled,n_days
KXATPMATCH-26APR28MENZVE,408843.97,334424.89,74419.08,-427543.3,18699.33,2877414.03,6194376,2
KXMLBGAME-26JUL211915SDATL,-658673.04,-729920.31,71247.27,640735.5,17937.54,3423458.04,6190929,4
KXMLBGAME-26JUN121915ATLNYM,-505260.78,-567906.18,62645.4,489501.05,15759.73,2927123.78,6177258,4
KXMLBGAME-26JUL291210PHIMIA,-370246.98,-437943.2,67696.22,353203.48,17043.5,3019710.98,6176196,4
KXMLBGAME-26MAY162138LADLAA,836142.81,761558.03,74584.78,-854882.19,18739.38,2980368.19,6172518,5
KXMLBGAME-26JUN231840NYYDET,355896.82,269387.52,86509.3,-377639.55,21742.73,2968317.18,6172118,4
KXNBASPREAD-26APR24LALHOU,408917.59,318678.1,90239.49,-431624.37,22706.78,3024501.41,6159148,2
KXWCSPREAD-26JUN17AUTJOR,426182.69,361119.54,65063.15,-426182.69,0.0,2615760.31,6151538,11
KXWNBAGAME-26JUN18ATLIND,-379566.93,-458459.97,78893.04,379566.93,0.0,2869612.93,6150771,3
KXNBATOTAL-26MAY02PHIBOS,341894.84,255711.97,86182.87,-363563.05,21668.21,3060588.16,6144268,2
KXNBATOTAL-26APR21HOULAL,-510984.22,-597836.86,86852.64,489175.03,21809.19,3085489.22,6142826,4
KXWCTOTAL-26JUN29GERPAR,-255892.0,-330614.58,74722.58,255892.0,0.0,3369896.0,6133351,3
KXMLBGAME-26MAY052140ATLSEA,1034254.72,942846.69,91408.03,-1057218.01,22963.29,2842263.28,6125143,5
KXWCGOAL-26JUL06PORESP-PORCRIS7,-1210368.76,-1279026.76,68658.0,1210368.76,0.0,1828655.76,6114162,4
KXATPMATCH-26JUL24RUBVAN,-384675.28,-456039.35,71364.07,366747.4,17927.88,3244410.28,6105028,2
KXMVESPORTSMULTIGAMEEXTENDED-S20268C5099BB1C1,-733374.7,-806761.98,73387.28,733374.7,0.0,1830650.7,6098131,5
KXMLBGAME-26APR251415SEASTL,523320.4,441982.97,81337.43,-543764.08,20443.68,2767165.6,6098089,4
KXMVESPORTSMULTIGAMEEXTENDED-S202624A4C1F4613,-234593.9,-263400.93,28807.03,234593.9,0.0,1038057.9,6097715,6
KXMLBGAME-26MAY161915NYYNYM,-870659.2,-951700.32,81041.12,850294.68,20364.52,2861083.2,6093204,4
KXWCTOTAL-26JUN27JORARG,360664.87,286404.21,74260.66,-360664.87,0.0,3234073.13,6081893,20
KXMLBSPREAD-26JUL261920NYYPHI,486915.1,400243.91,86671.19,-486915.1,0.0,2916938.9,6070839,2
KXWCSPREAD-26JUL01ENGCOD,-685383.0,-747854.26,62471.26,685383.0,0.0,2886504.0,6067565,5
KXWCSPREAD-26JUN22JORDZA,-403753.03,-457082.66,53329.63,403753.03,0.0,2724080.03,6065320,15
KXATPMATCH-26JUL29ATMTAB,-238237.63,-322576.16,84338.53,217066.2,21171.43,3087687.63,6052168,3
KXMVESPORTSMULTIGAMEEXTENDED-S202675E1A6F2A28,1486555.19,1440499.53,46055.66,-1486555.19,0.0,1084530.81,6049538,8
KXMLBGAME-26JUL302140SFSD,-255108.5,-316479.13,61370.63,239653.02,15455.48,2899776.5,6047280,5
KXMLBGAME-26JUN141337NYYTOR,513576.1,423311.02,90265.08,-536241.32,22665.22,2977866.9,6045415,4
KXWCTOTAL-26JUN27COLPOR,-278914.79,-348936.48,70021.69,278914.79,0.0,3136553.79,6045376,23
KXMVESPORTSMULTIGAMEEXTENDED-S2026732107B7EB9,-1373560.91,-1452538.59,78977.68,1373560.91,0.0,2559064.91,6041080,4
KXNBASPREAD-26APR28PORSAS,525125.68,438799.87,86325.81,-546813.11,21687.43,2966864.32,6036966,4
KXWCSPREAD-26JUN24CZEMEX,1614734.91,1550468.17,64266.74,-1614734.91,0.0,2487979.09,6021746,17
KXMLBGAME-26JUL221607STLLAA,263782.47,182978.87,80803.6,-284106.93,20324.46,2905573.53,6019895,4
KXNBASPREAD-26APR24SASPOR,312338.35,221379.65,90958.7,-335191.29,22852.94,2984079.65,5987799,3
KXMLBGAME-26JUL031605STLCHC,-284423.19,-341751.01,57327.82,269995.26,14427.93,2483663.19,5987205,4
KXMLBTOTAL-26JUL231715AZSTL,-952164.55,-1043282.56,91118.01,952164.55,0.0,3238980.55,5978396,2
KXWCSPREAD-26JUL09FRAMAR,680051.76,616387.61,63664.15,-680051.76,0.0,2682107.24,5973216,6
KXNHLGAME-26APR19UTAVGK,393070.71,306966.85,86103.86,-414709.81,21639.1,2919517.29,5966819,4
KXMLBGAME-26JUL291840TEXTB,462143.75,402160.74,59983.01,-477229.16,15085.41,2841621.25,5962451,4
KXMLBGAME-26MAY222140COLAZ,365332.77,289473.98,75858.79,-384398.38,19065.61,2839119.23,5959175,5
KXWCSPREAD-26JUN21BELIRI,-982136.04,-1062653.08,80517.04,982136.04,0.0,2764276.04,5956946,16
KXMLBGAME-26MAY292215PHILAD,331874.85,264803.02,67071.83,-348733.48,16858.63,2970800.15,5930015,5
KXMLBGAME-26JUL291945CHCSTL,-400442.58,-489441.21,88998.63,378077.42,22365.16,2840622.58,5911085,4
KXMLBGAME-26MAY231915STLCIN,-481993.35,-559339.38,77346.03,462525.11,19468.24,2838026.35,5900544,4
KXMLBGAME-26APR191510LADCOL,-1065628.63,-1127632.81,62004.18,1050030.45,15598.18,3229236.63,5876146,4
KXMLBGAME-26APR222145LADSF,-1218739.75,-1296329.92,77590.17,1199251.79,19487.96,3040406.75,5850248,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026BE188545071,261459.75,248298.49,13161.26,-261459.75,0.0,573098.25,5847962,6
KXMLBGAME-26JUL291305TORWSH,264057.37,190240.47,73816.9,-282611.3,18553.93,3001261.63,5841146,4
KXWTAMATCH-26APR17SWIAND,-191787.95,-260872.97,69085.02,174427.16,17360.79,3049143.95,5836002,2
KXMLBGAME-26JUN091940ATLCWS,-724998.56,-811264.55,86265.99,703303.89,21694.67,2875200.56,5829947,4
KXNBASPREAD-26APR21PORSAS,301345.13,214243.28,87101.85,-323220.45,21875.32,2901061.87,5827858,2
KXMLBGAME-26MAY251840PHISD,-361528.67,-437199.59,75670.92,342517.99,19010.68,2872518.67,5825652,4
KXNHLGAME-26MAY06ANAVGK,328938.99,250703.67,78235.32,-348585.75,19646.76,2897877.01,5808063,5
KXMLBTOTAL-26JUN281920NYYBOS,-536663.32,-617805.54,81142.22,536663.32,0.0,2852082.32,5805093,2
KXT20MATCH-26JUL091230INDENG,-452023.82,-517798.2,65774.38,452023.82,0.0,2542649.82,5802253,3
KXATPMATCH-26MAY12RUBBAS,288696.83,220631.97,68064.86,-305783.77,17086.94,2573373.17,5795015,2
KXMLBGAME-26MAY201840CLEDET,295107.25,214534.4,80572.85,-315342.4,20235.15,2804914.75,5788423,4
KXMLBGAME-26MAY021335BALNYY,323247.22,260932.72,62314.5,-338906.48,15659.26,2711407.78,5787149,4
KXMLBGAME-26JUN122138TBLAA,-422790.19,-488682.95,65892.76,406220.63,16569.56,2854878.19,5785146,5
KXWCSCORE-26JUL14FRAESP,-289030.87,-313827.96,24797.09,289030.87,0.0,543940.87,5772720,4
KXMLBGAME-26MAY201905TORNYY,-436102.96,-508272.25,72169.29,417955.91,18147.05,2766383.96,5769704,5
KXATPMATCH-26JUL03JODMOC,-470750.51,-542502.71,71752.2,452743.81,18006.7,3067666.51,5768812,2
KXMLBGAME-26MAY311605NYYATH,504720.86,444530.38,60190.48,-519845.26,15124.4,2513780.14,5741531,4
KXWCSPREAD-26JUN16FRASEN,704425.0,643116.95,61308.05,-704425.0,0.0,2488882.0,5736923,13
KXMLBGAME-26MAY171410CHCCWS,-504364.59,-586717.73,82353.14,483673.54,20691.05,2980366.59,5729857,4
KXNBASPREAD-26APR17CHAORL,-388868.84,-471489.15,82620.31,368108.31,20760.53,2709841.84,5725018,2
KXMLBGAME-26JUL221910BALBOS,-306982.9,-370820.91,63838.01,290920.11,16062.79,2858016.9,5718303,4
KXMLBGAME-26MAY201610CWSSEA,-185761.3,-255052.26,69290.96,168332.47,17428.83,2649909.3,5716420,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026C4232DCF278,-346191.53,-385792.31,39600.78,346191.53,0.0,1161414.53,5695012,9
KXWTAMATCH-26MAY30PARANI,-247476.2,-327272.45,79796.25,227460.6,20015.6,2991072.2,5688646,3
KXMLBGAME-26JUN241940LADMIN,507359.49,428576.31,78783.18,-527165.76,19806.27,2827732.51,5673867,4
KXMVESPORTSMULTIGAMEEXTENDED-S202696E09787781,666721.97,619983.82,46738.15,-666721.97,0.0,1292621.03,5665677,5
KXMLBGAME-26JUN201335CINNYY,-488942.75,-549744.03,60801.28,473650.05,15292.7,3025226.75,5655084,4
KXMLBGAME-26JUN191915MILATL,-203172.78,-273074.52,69901.74,185598.59,17574.19,2802181.78,5649122,4
KXWCSPREAD-26JUN18MEXKOR,-477479.6,-522402.32,44922.72,477479.6,0.0,1997177.6,5637978,14
KXWCSCORE-26JUN22NORSEN,-226022.26,-266070.34,40048.08,226022.26,0.0,1503225.26,5623269,3
KXMLBGAME-26APR272140CHCSD,292561.97,223159.26,69402.71,-310000.89,17438.92,2398753.03,5613759,5
KXMLBGAME-26JUN271610KCCWS,377919.21,294391.87,83527.34,-398883.73,20964.52,2714174.79,5613638,4
KXATPMATCH-26JUL03HURPAU,-527450.83,-594371.59,66920.76,510631.66,16819.17,2705142.83,5600233,3
KXLALIGAGAME-26MAY13ALABAR,-1006366.19,-1079045.93,72679.74,988095.47,18270.72,2625702.19,5594552,9
KXWCGAME-26JUN21URUCPV,-1104380.99,-1163626.73,59245.74,1104380.99,0.0,1967061.99,5582045,40
KXMLBGAME-26APR242215CHCLAD,-207946.26,-268145.94,60199.68,192796.36,15149.9,2748674.26,5578534,4
KXMLBGAME-26APR161410TBCWS,490108.15,413788.12,76320.03,-509294.41,19186.26,2788682.85,5568085,2
KXWC1HSCORE-26JUL09FRAMAR,345545.92,312336.89,33209.03,-345545.92,0.0,1050176.08,5567339,2
KXMLBGAME-26APR151235AZBAL,432310.29,345341.11,86969.18,-454142.57,21832.28,2836924.71,5565047,1
KXMLBGAME-26JUN111510CHCCOL,219577.64,161513.48,58064.16,-234179.53,14601.89,2660626.36,5558583,4
KXMLBGAME-26MAY271845ATLBOS,-720360.82,-789498.99,69138.17,702995.1,17365.72,2852002.82,5553831,4
KXMLBGAME-26MAY241920TEXLAA,-411091.11,-501883.12,90792.01,388314.53,22776.58,2690908.11,5534690,4
KXMLBGAME-26JUN192210BOSSEA,-419431.76,-493105.63,73673.87,400931.75,18500.01,2612008.76,5527357,4
KXWCSPREAD-26JUL01USABIH,1704690.79,1616837.37,87853.42,-1704690.79,0.0,2579433.21,5521925,6
KXNBATOTAL-26APR18HOULAL,-198886.36,-273052.88,74166.52,180236.11,18650.25,2740825.36,5518251,1
KXMVESPORTSMULTIGAMEEXTENDED-S202615B684350FB,2625896.57,2605854.43,20042.14,-2625896.57,0.0,1149970.43,5507924,3
KXMLBGAME-26MAY221905TBNYY,506283.94,433124.28,73159.66,-524672.66,18388.72,2564737.06,5500617,4
KXNHLGAME-26MAY27CARMTL,-244402.05,-303444.36,59042.31,229551.14,14850.91,2228209.05,5500154,9
KXWCMENTION-26JUL06USABEL,-440638.4,-480884.23,40245.83,440638.4,0.0,1474952.4,5495144,3
KXWCSCORE-26JUN20NEDSWE,-316586.92,-352046.73,35459.81,316586.92,0.0,1473772.92,5493272,3
KXMLBGAME-26JUN191840CWSDET,-310706.95,-388742.86,78035.91,291093.96,19612.99,2728565.95,5490247,4
KXATPMATCH-26MAY25BUBSTR,-199628.32,-278434.76,78806.44,179849.63,19778.69,2751870.32,5487811,5
KXMLBGAME-26JUL251610TORBOS,-446834.4,-504792.92,57958.52,432261.87,14572.53,2661080.4,5468853,4
KXWCSCORE-26JUN22JORDZA,234430.48,199460.29,34970.19,-234430.48,0.0,1393207.52,5466830,4
KXATPMATCH-26MAY27COLSHE,-919853.89,-982163.17,62309.28,904204.9,15648.99,2641466.89,5461864,4
KXATPMATCH-26MAY30CERSVA,420585.09,356003.24,64581.85,-436803.01,16217.92,2621852.91,5452400,3
KXNBATOTAL-26MAY09DETCLE,340604.21,263520.88,77083.33,-359961.74,19357.53,2735018.79,5451307,2
KXMLBGAME-26JUN011845MIAWSH,-412570.37,-488421.35,75850.98,393511.94,19058.43,2724653.37,5448383,4
KXWCGOAL-26JUN24SCOBRA-BRAVINI7,1241567.52,1176287.61,65279.91,-1241567.52,0.0,1958108.48,5443821,3
KXMLBGAME-26JUN191420TORCHC,309267.26,251986.42,57280.84,-323658.34,14391.08,2708436.74,5430689,4
KXMLBGAME-26APR201940BALKC,258451.0,193372.4,65078.6,-274819.54,16368.54,2543322.0,5423773,4
KXMLBGAME-26MAY171340NYYNYM,-367700.26,-437514.98,69814.72,350149.94,17550.32,2633737.26,5420568,4
KXNBASPREAD-26APR27DETORL,-518452.81,-596966.07,78513.26,498722.7,19730.11,2620363.81,5410137,3
KXMVESPORTSMULTIGAMEEXTENDED-S20267C012E7C7DF,714813.92,656844.02,57969.9,-714813.92,0.0,2300768.08,5407238,5
KXMLBGAME-26JUN061610TBMIA,-705782.83,-764900.42,59117.59,690919.11,14863.72,2471125.83,5394025,4
KXMLBGAME-26APR251915PHIATL,260109.76,186375.84,73733.92,-278640.47,18530.71,2509966.24,5393793,4
KXWCTOTAL-26JUN14SWETUN,308546.69,243814.62,64732.07,-308546.69,0.0,2581179.31,5377059,10
KXMLBGAME-26MAY161310TORDET,-292261.1,-379750.94,87489.84,270291.42,21969.68,2717955.1,5374164,4
KXMLBGAME-26JUL182205WSHATH,-464410.09,-516245.48,51835.39,451385.29,13024.8,2415431.09,5370842,4
KXMLBGAME-26JUL011235CWSBAL,-291042.43,-361532.05,70489.62,273329.87,17712.56,2681070.43,5368002,4
KXMLBGAME-26JUN201915CLEHOU,-245013.59,-313589.03,68575.44,227791.08,17222.51,2691648.59,5359940,4
KXMVESPORTSMULTIGAMEEXTENDED-S202605C75CDAD9F,-388320.24,-426568.35,38248.11,388320.24,0.0,1327517.24,5359041,4
KXMLBGAME-26MAY221840STLCIN,599215.82,527180.33,72035.49,-617308.2,18092.38,2659599.18,5358239,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026613A766311B,250533.92,235657.16,14876.76,-250533.92,0.0,882861.08,5339607,2
KXWTAMATCH-26MAY09SABCIR,-741761.17,-805569.71,63808.54,725743.91,16017.26,3009235.17,5339352,2
KXNBASPREAD-26APR18HOULAL,-322188.42,-400414.0,78225.58,302523.13,19665.29,2687188.42,5338738,1
KXMLBGAME-26APR221910MINNYM,-324233.87,-395777.13,71543.26,306269.54,17964.33,2456717.87,5335643,4
KXATPMATCH-26MAY25KOPMOU,-384550.31,-461068.92,76518.61,365339.19,19211.12,2869863.31,5335456,5
KXMVESPORTSMULTIGAMEEXTENDED-S202699DB7C62B95,-364432.57,-402412.18,37979.61,364432.57,0.0,1139415.57,5328626,8
KXWCTOTAL-26JUN24MARHTI,-292568.97,-354320.31,61751.34,292568.97,0.0,2844809.97,5324502,14
KXMLBGAME-26JUL191920LADNYY,-893162.42,-985148.31,91985.89,870042.8,23119.62,2728472.42,5323235,4
KXWCSPREAD-26JUN13QATSUI,-939048.96,-1015867.62,76818.66,939048.96,0.0,2890847.96,5321135,9
KXMLBGAME-26JUN082145WSHSF,-202264.76,-273770.82,71506.06,184290.35,17974.41,2634694.76,5314502,5
KXMLBGAME-26MAY271835TBBAL,-842888.92,-901644.79,58755.87,828129.01,14759.91,2679645.92,5309576,4
KXMLBGAME-26MAY091810MINCLE,-225311.65,-303365.17,78053.52,205718.47,19593.18,2708824.65,5296375,4
KXMLBGAME-26APR212145LADSF,-864011.25,-934399.49,70388.24,846308.49,17702.76,2368494.25,5282446,5
KXWCTOTAL-26JUN19SCOMAR,-321888.85,-389907.76,68018.91,321888.85,0.0,2687934.85,5275226,12
KXWCSPREAD-26JUN17PORCOD,-1769340.93,-1854254.52,84913.59,1769340.93,0.0,2526328.93,5262781,13
KXMLBGAME-26JUN221910CHCNYM,394165.64,327165.94,66999.7,-411013.0,16847.36,2531485.36,5253989,6
KXMLBGAME-26MAY021915LADSTL,-506472.18,-563341.36,56869.18,492170.62,14301.56,2400906.18,5252995,4
KXNBATOTAL-26MAY09OKCLAL,572651.55,498557.43,74094.12,-591255.51,18603.96,2605179.45,5246767,2
KXWNBAGAME-26JUN23NYLV,-304062.79,-353283.48,49220.69,304062.79,0.0,2329128.79,5239805,4
KXMVESPORTSMULTIGAMEEXTENDED-S20269C30FA90AEC,818830.19,763291.75,55538.44,-818830.19,0.0,1751052.81,5237043,7
KXMLBGAME-26MAY211840ATLMIA,593308.42,533723.36,59585.06,-608299.79,14991.37,2710392.58,5234690,4
KXATPCHALLENGERMATCH-26JUL17VUKGAL,339635.55,260917.24,78718.31,-339635.55,0.0,2667611.45,5231964,1
KXWCTOTAL-26JUN11KORCZE,316625.54,250232.18,66393.36,-316625.54,0.0,2707796.46,5229178,7
KXATPMATCH-26JUN18HIJLEH,-434031.39,-505033.89,71002.5,416211.54,17819.85,2754345.39,5226368,2
KXMLBGAME-26MAY071235TEXNYY,244555.29,171990.19,72565.1,-262775.56,18220.27,2496814.71,5216399,4
KXWCTOTAL-26JUN24CZEMEX,-360773.03,-420550.2,59777.17,360773.03,0.0,2798188.03,5213184,17
KXWTAMATCH-26APR17MUCGAU,-365308.61,-437569.51,72260.9,347145.52,18163.09,2665104.61,5212902,2
KXMLBGAME-26APR291310LAACWS,-456050.29,-533966.17,77915.88,436492.07,19558.22,2606690.29,5204759,4
KXWCSPREAD-26JUN14SWETUN,1231481.58,1169717.7,61763.88,-1231481.58,0.0,2218659.42,5199060,11
KXATPMATCH-26MAY09TIABUS,311946.32,241524.29,70422.03,-329614.71,17668.39,2622853.68,5183039,2
KXATPMATCH-26JUL01FUCTIE,228140.33,166180.35,61959.98,-243722.49,15582.16,2508966.67,5180984,3
KXATPMATCH-26APR26FONJOD,-256190.75,-323547.72,67356.97,239288.31,16902.44,2495346.75,5174304,2
KXMLBGAME-26APR301215DETATL,-240481.74,-308668.19,68186.45,223349.45,17132.29,2547841.74,5170016,4
KXWC1H-26JUL04PARFRA,-938381.97,-1002168.29,63786.32,938381.97,0.0,2561266.97,5170003,5
KXMLBGAME-26MAY231610WSHATL,-562207.72,-632155.32,69947.6,544639.12,17568.6,2583527.72,5168914,4
KXMLBGAME-26JUL191607DETLAA,-305758.67,-359905.18,54146.51,292125.37,13633.3,2557941.67,5160691,4
KXMLBTOTAL-26JUL062210COLLAD,350417.0,279502.34,70914.66,-350417.0,0.0,2423383.0,5158183,3
KXMLBGAME-26JUN042005ATHCHC,-397037.0,-455527.29,58490.29,382324.6,14712.4,2702666.0,5155719,4
KXMLBGAME-26JUN021840DETTB,-729747.74,-787704.07,57956.33,715181.95,14565.79,2622324.74,5154181,4
KXMLBGAME-26MAY111835NYYBAL,-905789.57,-970327.34,64537.77,889575.26,16214.31,2883140.57,5152646,4
KXMVESPORTSMULTIGAMEEXTENDED-S202602C0325C364,264158.96,243166.54,20992.43,-264158.96,0.0,693355.04,5141104,6
KXWC1HSCORE-26JUL18FRAENG,-314073.63,-345091.35,31017.72,314073.63,0.0,1272039.63,5138869,4
KXMLBGAME-26JUL041605DETTEX,-429190.71,-484898.08,55707.37,415179.45,14011.26,2647368.71,5128295,4
KXMLBTOTAL-26MAY311920CHCSTL,-204358.32,-282392.6,78034.28,204358.32,0.0,2674157.32,5115649,2
KXMLBGAME-26MAY211310CLEDET,285926.8,221446.28,64480.52,-302127.1,16200.3,2506932.2,5107834,4
KXLALIGAGAME-26MAY23VCFBAR,-962559.23,-1033534.92,70975.69,944729.33,17829.9,2462216.23,5086138,9
KXNBATOTAL-26APR27MINDEN,-314245.87,-387147.38,72901.51,295907.87,18338.0,2550915.87,5084708,3
KXMLBGAME-26JUN152140LAAAZ,-293784.68,-357702.68,63918.0,277711.44,16073.24,2428566.68,5080537,4
KXWCGOAL-26JUN22NORSEN-NOREHAALA9,1337513.41,1274255.64,63257.77,-1337513.41,0.0,1915282.59,5069559,3
KXMLBGAME-26JUL271840PHIMIA,-1188403.43,-1266366.58,77963.15,1168799.54,19603.89,2813714.43,5068748,4
KXWCTOTAL-26JUN13BRAMAR,-605291.33,-672733.74,67442.41,605291.33,0.0,2661575.33,5047031,9
KXWNBAGAME-26JUL02DALCONN,488543.76,423705.96,64837.8,-488543.76,0.0,2347537.24,5040112,3
KXMLBGAME-26MAY231507PITTOR,-580482.06,-639680.3,59198.24,565614.15,14867.91,2361346.06,5039824,4
KXMLBGAME-26JUL121340BOSNYM,417810.26,349275.4,68534.86,-435036.72,17226.46,2525815.74,5037520,4
KXWC3RDPLACE-26,-270867.3,-327687.35,56820.05,270867.3,0.0,2042553.3,5035777,47
KXFACUPGAME-26MAY16CFCMCI,707394.52,641773.18,65621.34,-707394.52,0.0,2305353.48,5032711,5
KXNHLGAME-26MAY01VGKUTA,-368693.47,-428865.02,60171.55,353569.59,15123.88,2294051.47,5032487,4
KXMLBGAME-26MAY182140LADSD,-643313.22,-712027.67,68714.45,626019.07,17294.15,2201543.22,5026314,5
KXATPMATCH-26JUL22JACBLO,280420.5,205203.29,75217.21,-299335.04,18914.54,2580361.5,5015674,2
KXWCTOTAL-26JUN14CIVECU,-372522.64,-431251.42,58728.78,372522.64,0.0,2667940.64,4996709,11
KXWCSPREAD-26JUN20NEDSWE,512604.49,460782.95,51821.54,-512604.49,0.0,2193814.51,4995178,12
KXMVESPORTSMULTIGAMEEXTENDED-S202657742465AD4,482076.25,467989.46,14086.79,-482076.25,0.0,605893.75,4991027,6
KXMLBGAME-26APR231510SDCOL,288749.76,243240.86,45508.9,-300207.54,11457.78,2286338.24,4986939,4
KXMLBGAME-26MAY022040CWSSD,-219276.87,-273365.9,54089.03,205675.79,13601.08,2392899.87,4982324,4
KXMLBGAME-26APR181605SFWSH,430174.56,361296.33,68878.23,-447494.24,17319.68,2479581.44,4977310,4
KXWTAMATCH-26APR27NOSGAU,-518564.03,-582500.22,63936.19,502506.74,16057.29,2567577.03,4967637,2
KXNBASPREAD-26APR25DETORL,-540321.85,-616039.5,75717.65,521299.26,19022.59,2451254.85,4965688,3
KXMLBGAME-26MAY211905TORNYY,-479297.07,-550697.58,71400.51,461350.14,17946.93,2473959.07,4964263,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026C0027A2305F,-290325.56,-329673.07,39347.51,290325.56,0.0,1474375.56,4963354,7
KXWCTOTAL-26JUN13QATSUI,-253797.99,-315308.21,61510.22,253797.99,0.0,2729997.99,4962843,10
KXMLBGAME-26JUN051840SEADET,-538946.76,-605060.58,66113.82,522327.92,16618.84,2524430.76,4961702,4
KXWNBAGAME-26JUL02ATLWSH,490186.8,433019.78,57167.02,-490186.8,0.0,2187075.2,4959649,3
KXMLBGAME-26MAY271840CHCPIT,240581.79,173347.71,67234.08,-257475.24,16893.45,2381199.21,4954239,4
KXMLBGAME-26MAY261845ATLBOS,591632.05,528214.34,63417.71,-607591.69,15959.64,2301272.95,4953303,4
KXATPCHALLENGERMATCH-26JUL19RODIVA,349223.99,272578.09,76645.9,-349223.99,0.0,2423504.01,4948890,1
KXMLBGAME-26MAY292040SFCOL,-476145.03,-533029.97,56884.94,461820.45,14324.58,2558900.03,4947248,4
KXWCGAME-26JUN18SUIBIH,312748.93,248659.69,64089.24,-312748.93,0.0,1937360.07,4936178,25
KXMLBGAME-26APR182010LADCOL,-1091683.34,-1154911.78,63228.44,1075778.52,15904.82,2738854.34,4934124,4
KXMLBGAME-26MAY042140ATLSEA,-393645.18,-457240.86,63595.68,377653.64,15991.54,2227004.18,4931081,5
KXATPMATCH-26MAY12TIRMED,278111.69,224038.82,54072.87,-291682.2,13570.51,2384041.31,4920594,2
KXMLBGAME-26MAY171215MIATB,398957.54,336943.46,62014.08,-414535.99,15578.45,2373315.46,4915656,4
KXMLBGAME-26JUN232145ATHSF,-228439.93,-282352.45,53912.52,214879.29,13560.64,2430054.93,4913174,5
KXATPMATCH-26JUL27DAMSHE,294965.17,238541.87,56423.3,-309151.16,14185.99,2469310.83,4905485,3
KXMLBGAME-26JUN271605CINPIT,242568.05,180606.02,61962.03,-258166.9,15598.85,2287326.95,4893186,4
KXWCSPREAD-26JUL02PORCRO,-264483.85,-303428.17,38944.32,264483.85,0.0,2107805.85,4868681,5
KXNBATOTAL-26APR29HOULAL,-369911.7,-439255.52,69343.82,352470.09,17441.61,2489696.7,4860779,4
KXNBASPREAD-26APR28PHIBOS,-545029.37,-616605.96,71576.59,527065.77,17963.6,2438044.37,4857380,2
KXBTCD-26MAY1517,-259771.45,-313992.6,54221.15,259771.45,0.0,2092573.45,4855395,8
KXMLBGAME-26MAY071910TBBOS,268112.37,208101.42,60010.95,-283188.31,15075.94,2613282.63,4855022,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026FCAC4C408FE,2309807.3,2250488.91,59318.4,-2309807.3,0.0,1338474.7,4853103,6
KXMLBGAME-26JUN211610BALLAD,-251986.61,-311736.66,59750.05,236961.95,15024.66,2364360.61,4824936,4
KXWTAMATCH-26MAY22MBOCRI,268681.5,206483.2,62198.3,-284311.02,15629.52,2399361.5,4813855,2
KXNBASPREAD-26APR24BOSPHI,367121.36,292822.9,74298.46,-385772.93,18651.57,2445870.64,4813039,2
KXMLBGAME-26MAY091910NYYMIL,-553440.65,-625131.67,71691.02,535440.68,17999.97,2517316.65,4812040,4
KXNHLGAME-26MAY20VGKCOL,-334874.42,-391905.7,57031.28,320495.58,14378.84,2336180.42,4810217,6
KXWC1H-26JUL19ESPARG,-224621.76,-281231.37,56609.61,224621.76,0.0,1884742.76,4799251,5
KXMLBGAME-26JUL211905PITNYY,293151.08,235992.88,57158.2,-307538.91,14387.83,2374982.92,4795951,5
KXWCTOTAL-26JUN18SUIBIH,-298030.06,-355926.42,57896.36,298030.06,0.0,2506981.06,4795154,11
KXUFCMOV-26JUN14OMZAH,599411.07,553077.13,46333.94,-599411.07,0.0,1266477.93,4788109,7
KXWTAMATCH-26JUL05SABOSA,227907.65,159092.24,68815.41,-245176.09,17268.44,2399541.35,4787739,3
KXMLBGAME-26JUN151845KCWSH,301523.69,241012.24,60511.45,-316732.12,15208.43,2382385.31,4786855,4
KXWCGOAL-26JUN30FRASWE-FRAKMBAPP10,1152017.63,1099725.89,52291.74,-1152017.63,0.0,1531040.37,4776598,3
KXMLBGAME-26JUN122215CHCSF,238581.27,184224.19,54357.08,-252243.74,13662.47,1986069.73,4773063,5
KXWCSPREAD-26JUN19SCOMAR,-738905.76,-802262.36,63356.6,738905.76,0.0,2087346.76,4765896,14
KXMLBGAME-26JUN101940TEXKC,425159.7,350866.65,74293.05,-443823.16,18663.46,2309268.3,4762957,4
KXMLBGAME-26JUN281340HOUDET,368466.53,314866.85,53599.68,-381953.45,13486.92,2327572.47,4762260,4
KXWCSPREAD-26JUN15IRINZL,-227612.24,-260439.5,32827.26,227612.24,0.0,1823991.24,4759463,10
KXLALIGAGAME-26MAY02OSABAR,635385.42,578151.08,57234.34,-649780.99,14395.57,2448333.58,4736714,8
KXATPCHALLENGERMATCH-26JUN16VILTOR,-289406.59,-353552.84,64146.25,289406.59,0.0,2524106.59,4736372,1
KXMLBGAME-26MAY271940NYYKC,740309.05,683853.27,56455.78,-754496.64,14187.59,2483413.95,4731638,3
KXMLBGAME-26MAY131835NYYBAL,-907441.65,-969702.88,62261.23,891806.44,15635.21,2435516.65,4722910,4
KXNHLGAME-26MAY11COLMIN,271950.18,202690.83,69259.35,-289377.76,17427.58,2245852.82,4718402,2
