date,report_ticker,kind,contracts
2026-02-24,KXMVENBASINGLEGAME,correlated,293
2026-02-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,21084254
2026-02-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,36779157
2026-02-24,KXTRUMPBEARCASECOMBO,pending,160
2026-02-24,KXTRUMPBULLCASECOMBO,pending,7991
2026-02-24,KXTRUMPKIDSSOTUCOMBO,pending,670132
2026-02-24,KXTXSENCOMBO,pending,31834
2026-02-25,KXBALANCEPOWERCOMBO,pending,53504
2026-02-25,KXBLUETSUNAMICOMBO,pending,1496
2026-02-25,KXBLUEWAVECOMBO,pending,751
2026-02-25,KXDEMSENATEPRIMARYCOMBO,pending,12
2026-02-25,KXFEDCOMBO,pending,21504
2026-02-25,KXGOPSENATEPRIMARYCOMBO,pending,3
2026-02-25,KXLEADERCOMBOOUT,pending,108
2026-02-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,17751514
2026-02-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,32800107
2026-02-25,KXTRUMPBEARCASECOMBO,pending,997
2026-02-25,KXTRUMPBULLCASECOMBO,pending,2098
2026-02-25,KXTRUMPKIDSSOTUCOMBO,pending,151236
2026-02-25,KXTXSENCOMBO,pending,138050
2026-02-26,KXBALANCEPOWERCOMBO,pending,25927
2026-02-26,KXBLUETSUNAMICOMBO,pending,1233
2026-02-26,KXBLUEWAVECOMBO,pending,1268
2026-02-26,KXDEMSENATEPRIMARYCOMBO,pending,118
2026-02-26,KXFEDCOMBO,pending,3908
2026-02-26,KXGOPSENATEPRIMARYCOMBO,pending,106
2026-02-26,KXLEADERCOMBOOUT,pending,16
2026-02-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,18183790
2026-02-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,29700792
2026-02-26,KXTRUMPBEARCASECOMBO,pending,447
2026-02-26,KXTRUMPBULLCASECOMBO,pending,922
2026-02-26,KXTXSENCOMBO,pending,142793
2026-02-27,KXBALANCEPOWERCOMBO,pending,18263
2026-02-27,KXBLUETSUNAMICOMBO,pending,1056
2026-02-27,KXBLUEWAVECOMBO,pending,734
2026-02-27,KXDEMSENATEPRIMARYCOMBO,pending,207
2026-02-27,KXFEDCOMBO,pending,3485
2026-02-27,KXGOPSENATEPRIMARYCOMBO,pending,156
2026-02-27,KXLEADERCOMBOOUT,pending,3
2026-02-27,KXMVECROSSCATEGORY,correlated,10769099
2026-02-27,KXMVECROSSCATEGORY,independent,17715686
2026-02-27,KXMVENBASINGLEGAME,correlated,322
2026-02-27,KXMVEOSCARS,correlated,2042
2026-02-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,6593372
2026-02-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,5848537
2026-02-27,KXTRUMPBEARCASECOMBO,pending,112
2026-02-27,KXTRUMPBULLCASECOMBO,pending,656
2026-02-27,KXTXSENCOMBO,pending,271309
2026-02-28,KXBALANCEPOWERCOMBO,pending,38774
2026-02-28,KXBLUETSUNAMICOMBO,pending,1381
2026-02-28,KXBLUEWAVECOMBO,pending,358
2026-02-28,KXDEMSENATEPRIMARYCOMBO,pending,1683
2026-02-28,KXFEDCOMBO,pending,273
2026-02-28,KXGOPSENATEPRIMARYCOMBO,pending,136
2026-02-28,KXLEADERCOMBOOUT,pending,521
2026-02-28,KXMVECROSSCATEGORY,correlated,15806170
2026-02-28,KXMVECROSSCATEGORY,independent,45845687
2026-02-28,KXMVENBASINGLEGAME,correlated,179008
2026-02-28,KXMVEOSCARS,correlated,13611
2026-02-28,KXMVESPORTSMULTIGAMEEXTENDED,correlated,4296060
2026-02-28,KXMVESPORTSMULTIGAMEEXTENDED,independent,177479
2026-02-28,KXTRUMPBEARCASECOMBO,pending,3008
2026-02-28,KXTRUMPBULLCASECOMBO,pending,903
2026-02-28,KXTXSENCOMBO,pending,68874
2026-03-01,KXBALANCEPOWERCOMBO,pending,46245
2026-03-01,KXBLUETSUNAMICOMBO,pending,5058
2026-03-01,KXBLUEWAVECOMBO,pending,5079
2026-03-01,KXDEMSENATEPRIMARYCOMBO,pending,768
2026-03-01,KXFEDCOMBO,pending,4149
2026-03-01,KXGOPSENATEPRIMARYCOMBO,pending,267
2026-03-01,KXMVECROSSCATEGORY,correlated,23724642
2026-03-01,KXMVECROSSCATEGORY,independent,38434693
2026-03-01,KXMVENBASINGLEGAME,correlated,74049
2026-03-01,KXMVEOSCARS,correlated,16476
2026-03-01,KXMVESPORTSMULTIGAMEEXTENDED,correlated,5157011
2026-03-01,KXMVESPORTSMULTIGAMEEXTENDED,independent,23264
2026-03-01,KXTRUMPBEARCASECOMBO,pending,2235
2026-03-01,KXTRUMPBULLCASECOMBO,pending,2597
2026-03-01,KXTXSENCOMBO,pending,214855
2026-03-02,KXBALANCEPOWERCOMBO,pending,35987
2026-03-02,KXBLUETSUNAMICOMBO,pending,853
2026-03-02,KXBLUEWAVECOMBO,pending,3119
2026-03-02,KXDEMSENATEPRIMARYCOMBO,pending,439
2026-03-02,KXFEDCOMBO,pending,199
2026-03-02,KXGOPSENATEPRIMARYCOMBO,pending,274
2026-03-02,KXMVECROSSCATEGORY,correlated,12759475
2026-03-02,KXMVECROSSCATEGORY,independent,21335286
2026-03-02,KXMVENBASINGLEGAME,correlated,15
2026-03-02,KXMVEOSCARS,correlated,32947
2026-03-02,KXMVESPORTSMULTIGAMEEXTENDED,correlated,2664789
2026-03-02,KXMVESPORTSMULTIGAMEEXTENDED,independent,5013
2026-03-02,KXTRUMPBEARCASECOMBO,pending,952
2026-03-02,KXTRUMPBULLCASECOMBO,pending,1280
2026-03-02,KXTXSENCOMBO,pending,274011
2026-03-03,KXBALANCEPOWERCOMBO,pending,48269
2026-03-03,KXBLUETSUNAMICOMBO,pending,319
2026-03-03,KXBLUEWAVECOMBO,pending,609
2026-03-03,KXDEMSENATEPRIMARYCOMBO,pending,6470
2026-03-03,KXFEDCOMBO,pending,3055
2026-03-03,KXGOPSENATEPRIMARYCOMBO,pending,2101
2026-03-03,KXMVECROSSCATEGORY,correlated,18310740
2026-03-03,KXMVECROSSCATEGORY,independent,38203005
2026-03-03,KXMVEOSCARS,correlated,29264
2026-03-03,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3304547
2026-03-03,KXMVESPORTSMULTIGAMEEXTENDED,independent,18271
2026-03-03,KXTRUMPBEARCASECOMBO,pending,507
2026-03-03,KXTRUMPBULLCASECOMBO,pending,2573
2026-03-03,KXTXSENCOMBO,pending,951808
2026-03-04,KXBALANCEPOWERCOMBO,pending,98830
2026-03-04,KXBLUETSUNAMICOMBO,pending,5104
2026-03-04,KXBLUEWAVECOMBO,pending,337
2026-03-04,KXDEMSENATEPRIMARYCOMBO,pending,8215
2026-03-04,KXFEDCOMBO,pending,9543
2026-03-04,KXGOPSENATEPRIMARYCOMBO,pending,1783
2026-03-04,KXMVECROSSCATEGORY,correlated,15704547
2026-03-04,KXMVECROSSCATEGORY,independent,34733289
2026-03-04,KXMVEOSCARS,correlated,22664
2026-03-04,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3166181
2026-03-04,KXMVESPORTSMULTIGAMEEXTENDED,independent,9963
2026-03-04,KXTRUMPBEARCASECOMBO,pending,509
2026-03-04,KXTRUMPBULLCASECOMBO,pending,1197
2026-03-04,KXTXSENCOMBO,pending,821788
2026-03-05,KXBALANCEPOWERCOMBO,pending,43255
2026-03-05,KXBLUETSUNAMICOMBO,pending,2429
2026-03-05,KXBLUEWAVECOMBO,pending,327
2026-03-05,KXDEMSENATEPRIMARYCOMBO,pending,8302
2026-03-05,KXFEDCOMBO,pending,35539
2026-03-05,KXGOPSENATEPRIMARYCOMBO,pending,3283
2026-03-05,KXMVECROSSCATEGORY,correlated,16151197
2026-03-05,KXMVECROSSCATEGORY,independent,35243920
2026-03-05,KXMVEOSCARS,correlated,20436
2026-03-05,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3099328
2026-03-05,KXMVESPORTSMULTIGAMEEXTENDED,independent,7571
2026-03-05,KXTRUMPBEARCASECOMBO,pending,281
2026-03-05,KXTRUMPBULLCASECOMBO,pending,2250
2026-03-05,KXTXSENCOMBO,pending,64411
2026-03-06,KXBALANCEPOWERCOMBO,pending,26840
2026-03-06,KXBLUETSUNAMICOMBO,pending,720
2026-03-06,KXBLUEWAVECOMBO,pending,1348
2026-03-06,KXDEMSENATEPRIMARYCOMBO,pending,4738
2026-03-06,KXFEDCOMBO,pending,24184
2026-03-06,KXGOPSENATEPRIMARYCOMBO,pending,1064
2026-03-06,KXMVECROSSCATEGORY,correlated,17675082
2026-03-06,KXMVECROSSCATEGORY,independent,36315759
2026-03-06,KXMVEOSCARS,correlated,21531
2026-03-06,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3532271
2026-03-06,KXMVESPORTSMULTIGAMEEXTENDED,independent,2742
2026-03-06,KXTRUMPBEARCASECOMBO,pending,552
2026-03-06,KXTRUMPBULLCASECOMBO,pending,2124
2026-03-06,KXTXSENCOMBO,pending,94302
2026-03-07,KXBALANCEPOWERCOMBO,pending,15600
2026-03-07,KXBLUETSUNAMICOMBO,pending,226
2026-03-07,KXBLUEWAVECOMBO,pending,261
2026-03-07,KXDEMSENATEPRIMARYCOMBO,pending,4260
2026-03-07,KXFEDCOMBO,pending,7871
2026-03-07,KXGOPSENATEPRIMARYCOMBO,pending,783
2026-03-07,KXMVECROSSCATEGORY,correlated,15194221
2026-03-07,KXMVECROSSCATEGORY,independent,57975318
2026-03-07,KXMVENBASINGLEGAME,correlated,19
2026-03-07,KXMVEOSCARS,correlated,29101
2026-03-07,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3499129
2026-03-07,KXMVESPORTSMULTIGAMEEXTENDED,independent,2497
2026-03-07,KXTRUMPBEARCASECOMBO,pending,667
2026-03-07,KXTRUMPBULLCASECOMBO,pending,1142
2026-03-07,KXTXSENCOMBO,pending,21338
2026-03-08,KXBALANCEPOWERCOMBO,pending,76019
2026-03-08,KXBLUETSUNAMICOMBO,pending,368
2026-03-08,KXBLUEWAVECOMBO,pending,388
2026-03-08,KXDEMSENATEPRIMARYCOMBO,pending,3372
2026-03-08,KXFEDCOMBO,pending,15668
2026-03-08,KXGOPSENATEPRIMARYCOMBO,pending,761
2026-03-08,KXMVECROSSCATEGORY,correlated,21520328
2026-03-08,KXMVECROSSCATEGORY,independent,40609326
2026-03-08,KXMVENBASINGLEGAME,correlated,43
2026-03-08,KXMVEOSCARS,correlated,48237
2026-03-08,KXMVESPORTSMULTIGAMEEXTENDED,correlated,4772736
2026-03-08,KXMVESPORTSMULTIGAMEEXTENDED,independent,2914
2026-03-08,KXTRUMPBEARCASECOMBO,pending,2548
2026-03-08,KXTRUMPBULLCASECOMBO,pending,5280
2026-03-08,KXTXSENCOMBO,pending,11843
2026-03-09,KXBALANCEPOWERCOMBO,pending,37880
2026-03-09,KXBLUETSUNAMICOMBO,pending,2787
2026-03-09,KXBLUEWAVECOMBO,pending,79
2026-03-09,KXDEMSENATEPRIMARYCOMBO,pending,5503
2026-03-09,KXFEDCOMBO,pending,6351
2026-03-09,KXGOPSENATEPRIMARYCOMBO,pending,652
2026-03-09,KXMVECROSSCATEGORY,correlated,13287008
2026-03-09,KXMVECROSSCATEGORY,independent,22680814
2026-03-09,KXMVENBASINGLEGAME,correlated,4
2026-03-09,KXMVEOSCARS,correlated,33895
2026-03-09,KXMVESPORTSMULTIGAMEEXTENDED,correlated,2819445
2026-03-09,KXMVESPORTSMULTIGAMEEXTENDED,independent,6129
2026-03-09,KXTRUMPBEARCASECOMBO,pending,1327
2026-03-09,KXTRUMPBULLCASECOMBO,pending,362
2026-03-09,KXTXSENCOMBO,pending,61846
2026-03-10,KXBALANCEPOWERCOMBO,pending,40794
2026-03-10,KXBLUETSUNAMICOMBO,pending,9088
2026-03-10,KXBLUEWAVECOMBO,pending,189
2026-03-10,KXDEMSENATEPRIMARYCOMBO,pending,2610
2026-03-10,KXFEDCOMBO,pending,27602
2026-03-10,KXGOPSENATEPRIMARYCOMBO,pending,496
2026-03-10,KXMVECROSSCATEGORY,correlated,21492236
2026-03-10,KXMVECROSSCATEGORY,independent,46274482
2026-03-10,KXMVENBASINGLEGAME,correlated,4315
2026-03-10,KXMVEOSCARS,correlated,30179
2026-03-10,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3803809
2026-03-10,KXMVESPORTSMULTIGAMEEXTENDED,independent,6906
2026-03-10,KXTRUMPBEARCASECOMBO,pending,419
2026-03-10,KXTRUMPBULLCASECOMBO,pending,1100
2026-03-10,KXTXSENCOMBO,pending,32709
2026-03-11,KXBALANCEPOWERCOMBO,pending,28536
2026-03-11,KXBLUETSUNAMICOMBO,pending,354
2026-03-11,KXBLUEWAVECOMBO,pending,486
2026-03-11,KXDEMSENATEPRIMARYCOMBO,pending,4560
2026-03-11,KXFEDCOMBO,pending,19555
2026-03-11,KXGOPSENATEPRIMARYCOMBO,pending,639
2026-03-11,KXMVECROSSCATEGORY,correlated,18098301
2026-03-11,KXMVECROSSCATEGORY,independent,43160730
2026-03-11,KXMVENBASINGLEGAME,correlated,1428
2026-03-11,KXMVEOSCARS,correlated,55031
2026-03-11,KXMVESPORTSMULTIGAMEEXTENDED,correlated,3270251
2026-03-11,KXMVESPORTSMULTIGAMEEXTENDED,independent,2755
2026-03-11,KXTRUMPBEARCASECOMBO,pending,431
2026-03-11,KXTRUMPBULLCASECOMBO,pending,984
2026-03-11,KXTXSENCOMBO,pending,24298
2026-03-12,KXBALANCEPOWERCOMBO,pending,15926
2026-03-12,KXBLUETSUNAMICOMBO,pending,871
2026-03-12,KXBLUEWAVECOMBO,pending,588
2026-03-12,KXDEMSENATEPRIMARYCOMBO,pending,3261
2026-03-12,KXFEDCOMBO,pending,28852
2026-03-12,KXGOPSENATEPRIMARYCOMBO,pending,268
2026-03-12,KXMVECROSSCATEGORY,correlated,6877598
2026-03-12,KXMVECROSSCATEGORY,independent,18313482
2026-03-12,KXMVEOSCARS,correlated,47398
2026-03-12,KXMVESPORTSMULTIGAMEEXTENDED,correlated,12725057
2026-03-12,KXMVESPORTSMULTIGAMEEXTENDED,independent,23931767
2026-03-12,KXTRUMPBEARCASECOMBO,pending,1186
2026-03-12,KXTRUMPBULLCASECOMBO,pending,555
2026-03-12,KXTXSENCOMBO,pending,9877
2026-03-13,KXBALANCEPOWERCOMBO,pending,52861
2026-03-13,KXBLUETSUNAMICOMBO,pending,1066
2026-03-13,KXBLUEWAVECOMBO,pending,3025
2026-03-13,KXDEMSENATEPRIMARYCOMBO,pending,2734
2026-03-13,KXFEDCOMBO,pending,9892
2026-03-13,KXGOPSENATEPRIMARYCOMBO,pending,642
2026-03-13,KXMVECROSSCATEGORY,correlated,7737827
2026-03-13,KXMVECROSSCATEGORY,independent,15496216
2026-03-13,KXMVEOSCARS,correlated,58099
2026-03-13,KXMVESPORTSMULTIGAMEEXTENDED,correlated,15873749
2026-03-13,KXMVESPORTSMULTIGAMEEXTENDED,independent,29044552
2026-03-13,KXTRUMPBEARCASECOMBO,pending,628
2026-03-13,KXTRUMPBULLCASECOMBO,pending,3185
2026-03-13,KXTXSENCOMBO,pending,6224
2026-03-14,KXBALANCEPOWERCOMBO,pending,33086
2026-03-14,KXBLUETSUNAMICOMBO,pending,4543
2026-03-14,KXBLUEWAVECOMBO,pending,1043
2026-03-14,KXDEMSENATEPRIMARYCOMBO,pending,3875
2026-03-14,KXFEDCOMBO,pending,22794
2026-03-14,KXGOPSENATEPRIMARYCOMBO,pending,332
2026-03-14,KXMVECROSSCATEGORY,correlated,10842971
2026-03-14,KXMVECROSSCATEGORY,independent,13203802
2026-03-14,KXMVEOSCARS,correlated,120381
2026-03-14,KXMVESPORTSMULTIGAMEEXTENDED,correlated,25273539
2026-03-14,KXMVESPORTSMULTIGAMEEXTENDED,independent,22682852
2026-03-14,KXTRUMPBEARCASECOMBO,pending,1277
2026-03-14,KXTRUMPBULLCASECOMBO,pending,1268
2026-03-14,KXTXSENCOMBO,pending,20568
2026-03-15,KXBALANCEPOWERCOMBO,pending,13955
2026-03-15,KXBLUETSUNAMICOMBO,pending,292
2026-03-15,KXBLUEWAVECOMBO,pending,1266
2026-03-15,KXDEMSENATEPRIMARYCOMBO,pending,5224
2026-03-15,KXFEDCOMBO,pending,4679
2026-03-15,KXGOPSENATEPRIMARYCOMBO,pending,637
2026-03-15,KXMVECROSSCATEGORY,correlated,8522814
2026-03-15,KXMVECROSSCATEGORY,independent,8776269
2026-03-15,KXMVEOSCARS,correlated,1310951
2026-03-15,KXMVESPORTSMULTIGAMEEXTENDED,correlated,21204708
2026-03-15,KXMVESPORTSMULTIGAMEEXTENDED,independent,15371518
2026-03-15,KXTRUMPBEARCASECOMBO,pending,487
2026-03-15,KXTRUMPBULLCASECOMBO,pending,2912
2026-03-15,KXTXSENCOMBO,pending,5910
2026-03-16,KXBALANCEPOWERCOMBO,pending,23252
2026-03-16,KXBLUETSUNAMICOMBO,pending,2567
2026-03-16,KXBLUEWAVECOMBO,pending,8321
2026-03-16,KXDEMSENATEPRIMARYCOMBO,pending,9681
2026-03-16,KXFEDCOMBO,pending,33957
2026-03-16,KXGOPSENATEPRIMARYCOMBO,pending,980
2026-03-16,KXMVECBCHAMPIONSHIP,correlated,694734
2026-03-16,KXMVECROSSCATEGORY,correlated,7785592
2026-03-16,KXMVECROSSCATEGORY,independent,9664592
2026-03-16,KXMVENBASINGLEGAME,correlated,50
2026-03-16,KXMVESPORTSMULTIGAMEEXTENDED,correlated,16190230
2026-03-16,KXMVESPORTSMULTIGAMEEXTENDED,independent,17749819
2026-03-16,KXTRUMPBEARCASECOMBO,pending,682
2026-03-16,KXTRUMPBULLCASECOMBO,pending,940
2026-03-16,KXTXSENCOMBO,pending,14782
2026-03-17,KXBALANCEPOWERCOMBO,pending,19577
2026-03-17,KXBLUETSUNAMICOMBO,pending,1547
2026-03-17,KXBLUEWAVECOMBO,pending,2542
2026-03-17,KXDEMSENATEPRIMARYCOMBO,pending,9287
2026-03-17,KXFEDCOMBO,pending,8428
2026-03-17,KXGOPSENATEPRIMARYCOMBO,pending,710
2026-03-17,KXMVECBCHAMPIONSHIP,correlated,8349751
2026-03-17,KXMVECROSSCATEGORY,correlated,10245179
2026-03-17,KXMVECROSSCATEGORY,independent,14822504
2026-03-17,KXMVESPORTSMULTIGAMEEXTENDED,correlated,15061715
2026-03-17,KXMVESPORTSMULTIGAMEEXTENDED,independent,26838733
2026-03-17,KXTRUMPBEARCASECOMBO,pending,203
2026-03-17,KXTRUMPBULLCASECOMBO,pending,667
2026-03-17,KXTXSENCOMBO,pending,15454
2026-03-17,KXWBCPREPACK,pending,266943
2026-03-18,KXBALANCEPOWERCOMBO,pending,8370
2026-03-18,KXBLUETSUNAMICOMBO,pending,733
2026-03-18,KXBLUEWAVECOMBO,pending,687
2026-03-18,KXDEMSENATEPRIMARYCOMBO,pending,7342
2026-03-18,KXFEDCOMBO,pending,23169
2026-03-18,KXGOPSENATEPRIMARYCOMBO,pending,236
2026-03-18,KXMVECBCHAMPIONSHIP,correlated,10122309
2026-03-18,KXMVECROSSCATEGORY,correlated,11070543
2026-03-18,KXMVECROSSCATEGORY,independent,15678058
2026-03-18,KXMVENBASINGLEGAME,correlated,4389
2026-03-18,KXMVESPORTSMULTIGAMEEXTENDED,correlated,15253940
2026-03-18,KXMVESPORTSMULTIGAMEEXTENDED,independent,27299520
2026-03-18,KXTRUMPBEARCASECOMBO,pending,864
2026-03-18,KXTRUMPBULLCASECOMBO,pending,4000
2026-03-18,KXTXSENCOMBO,pending,9489
2026-03-19,KXBALANCEPOWERCOMBO,pending,17391
2026-03-19,KXBLUETSUNAMICOMBO,pending,2316
2026-03-19,KXBLUEWAVECOMBO,pending,1775
2026-03-19,KXDEMSENATEPRIMARYCOMBO,pending,5409
2026-03-19,KXGOPSENATEPRIMARYCOMBO,pending,1585
2026-03-19,KXMVECBCHAMPIONSHIP,correlated,14860633
2026-03-19,KXMVECROSSCATEGORY,correlated,9233095
2026-03-19,KXMVECROSSCATEGORY,independent,25009325
2026-03-19,KXMVENBASINGLEGAME,correlated,6467
2026-03-19,KXMVESPORTSMULTIGAMEEXTENDED,correlated,12143075
2026-03-19,KXMVESPORTSMULTIGAMEEXTENDED,independent,51191698
2026-03-19,KXTRUMPBEARCASECOMBO,pending,9194
2026-03-19,KXTRUMPBULLCASECOMBO,pending,1037
2026-03-19,KXTXSENCOMBO,pending,7937
2026-03-20,KXBALANCEPOWERCOMBO,pending,25116
2026-03-20,KXBLUETSUNAMICOMBO,pending,1522
2026-03-20,KXBLUEWAVECOMBO,pending,918
2026-03-20,KXDEMSENATEPRIMARYCOMBO,pending,637
2026-03-20,KXFEDCOMBO,pending,294
2026-03-20,KXGOPSENATEPRIMARYCOMBO,pending,247
2026-03-20,KXMVECBCHAMPIONSHIP,correlated,4632659
2026-03-20,KXMVECROSSCATEGORY,correlated,10474712
2026-03-20,KXMVECROSSCATEGORY,independent,24126467
2026-03-20,KXMVENBASINGLEGAME,correlated,11077
2026-03-20,KXMVESPORTSMULTIGAMEEXTENDED,correlated,15104554
2026-03-20,KXMVESPORTSMULTIGAMEEXTENDED,independent,45231884
2026-03-20,KXTRUMPBEARCASECOMBO,pending,1648
2026-03-20,KXTRUMPBULLCASECOMBO,pending,559
2026-03-20,KXTXSENCOMBO,pending,6637
2026-03-21,KXBALANCEPOWERCOMBO,pending,31929
2026-03-21,KXBLUETSUNAMICOMBO,pending,535
2026-03-21,KXBLUEWAVECOMBO,pending,290
2026-03-21,KXDEMSENATEPRIMARYCOMBO,pending,287
2026-03-21,KXGOPSENATEPRIMARYCOMBO,pending,53
2026-03-21,KXMVECBCHAMPIONSHIP,correlated,5068519
2026-03-21,KXMVECROSSCATEGORY,correlated,10572748
2026-03-21,KXMVECROSSCATEGORY,independent,28162641
2026-03-21,KXMVENBASINGLEGAME,correlated,6887
2026-03-21,KXMVESPORTSMULTIGAMEEXTENDED,correlated,13390021
2026-03-21,KXMVESPORTSMULTIGAMEEXTENDED,independent,48911177
2026-03-21,KXTRUMPBEARCASECOMBO,pending,636
2026-03-21,KXTRUMPBULLCASECOMBO,pending,2169
2026-03-21,KXTXSENCOMBO,pending,7571
2026-03-22,KXBALANCEPOWERCOMBO,pending,20014
2026-03-22,KXBLUETSUNAMICOMBO,pending,181
2026-03-22,KXBLUEWAVECOMBO,pending,161
2026-03-22,KXDEMSENATEPRIMARYCOMBO,pending,504
2026-03-22,KXGOPSENATEPRIMARYCOMBO,pending,18
2026-03-22,KXMVECBCHAMPIONSHIP,correlated,2928378
2026-03-22,KXMVECROSSCATEGORY,correlated,9556456
2026-03-22,KXMVECROSSCATEGORY,independent,23214273
2026-03-22,KXMVENBASINGLEGAME,correlated,4645
2026-03-22,KXMVESPORTSMULTIGAMEEXTENDED,correlated,13137061
2026-03-22,KXMVESPORTSMULTIGAMEEXTENDED,independent,39958258
2026-03-22,KXTRUMPBEARCASECOMBO,pending,227
2026-03-22,KXTRUMPBULLCASECOMBO,pending,1434
2026-03-22,KXTXSENCOMBO,pending,4451
2026-03-23,KXBALANCEPOWERCOMBO,pending,43449
2026-03-23,KXBLUETSUNAMICOMBO,pending,79
2026-03-23,KXBLUEWAVECOMBO,pending,46
2026-03-23,KXDEMSENATEPRIMARYCOMBO,pending,859
2026-03-23,KXFEDCOMBO,pending,97
2026-03-23,KXGOPSENATEPRIMARYCOMBO,pending,32
2026-03-23,KXMVECBCHAMPIONSHIP,correlated,1708596
2026-03-23,KXMVECROSSCATEGORY,correlated,8698411
2026-03-23,KXMVECROSSCATEGORY,independent,10940655
2026-03-23,KXMVENBASINGLEGAME,correlated,12179
2026-03-23,KXMVESPORTSMULTIGAMEEXTENDED,correlated,13136404
2026-03-23,KXMVESPORTSMULTIGAMEEXTENDED,independent,18484185
2026-03-23,KXTRUMPBEARCASECOMBO,pending,188
2026-03-23,KXTRUMPBULLCASECOMBO,pending,1127
2026-03-23,KXTXSENCOMBO,pending,13667
2026-03-24,KXBALANCEPOWERCOMBO,pending,29251
2026-03-24,KXBLUETSUNAMICOMBO,pending,78
2026-03-24,KXBLUEWAVECOMBO,pending,1112
2026-03-24,KXDEMSENATEPRIMARYCOMBO,pending,1465
2026-03-24,KXFEDCOMBO,pending,175
2026-03-24,KXGOPSENATEPRIMARYCOMBO,pending,38
2026-03-24,KXMVECBCHAMPIONSHIP,correlated,1257373
2026-03-24,KXMVECROSSCATEGORY,correlated,8209793
2026-03-24,KXMVECROSSCATEGORY,independent,9406186
2026-03-24,KXMVENBASINGLEGAME,correlated,6209
2026-03-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,11263887
2026-03-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,14996792
2026-03-24,KXTRUMPBEARCASECOMBO,pending,183
2026-03-24,KXTRUMPBULLCASECOMBO,pending,1888
2026-03-24,KXTXSENCOMBO,pending,13399
2026-03-25,KXBALANCEPOWERCOMBO,pending,33424
2026-03-25,KXBLUETSUNAMICOMBO,pending,3278
2026-03-25,KXBLUEWAVECOMBO,pending,54
2026-03-25,KXDEMSENATEPRIMARYCOMBO,pending,369
2026-03-25,KXFEDCOMBO,pending,1
2026-03-25,KXGOPSENATEPRIMARYCOMBO,pending,707
2026-03-25,KXMVECBCHAMPIONSHIP,correlated,937435
2026-03-25,KXMVECROSSCATEGORY,correlated,12682963
2026-03-25,KXMVECROSSCATEGORY,independent,14181533
2026-03-25,KXMVENBASINGLEGAME,correlated,1979
2026-03-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,20931348
2026-03-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,23085546
2026-03-25,KXTRUMPBEARCASECOMBO,pending,853
2026-03-25,KXTRUMPBULLCASECOMBO,pending,64
2026-03-25,KXTXSENCOMBO,pending,10745
2026-03-26,KXBALANCEPOWERCOMBO,pending,50646
2026-03-26,KXBLUETSUNAMICOMBO,pending,3325
2026-03-26,KXBLUEWAVECOMBO,pending,222
2026-03-26,KXDEMSENATEPRIMARYCOMBO,pending,83
2026-03-26,KXFEDCOMBO,pending,97
2026-03-26,KXGOPSENATEPRIMARYCOMBO,pending,256
2026-03-26,KXMVECBCHAMPIONSHIP,correlated,2233943
2026-03-26,KXMVECROSSCATEGORY,correlated,13792244
2026-03-26,KXMVECROSSCATEGORY,independent,19743029
2026-03-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,13984809
2026-03-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,29471539
2026-03-26,KXTRUMPBEARCASECOMBO,pending,299
2026-03-26,KXTRUMPBULLCASECOMBO,pending,428
2026-03-26,KXTXSENCOMBO,pending,11908
2026-03-27,KXBALANCEPOWERCOMBO,pending,19763
2026-03-27,KXBLUETSUNAMICOMBO,pending,529
2026-03-27,KXBLUEWAVECOMBO,pending,7999
2026-03-27,KXDEMSENATEPRIMARYCOMBO,pending,248
2026-03-27,KXFEDCOMBO,pending,57
2026-03-27,KXGOPSENATEPRIMARYCOMBO,pending,158
2026-03-27,KXMVECBCHAMPIONSHIP,correlated,963987
2026-03-27,KXMVECROSSCATEGORY,correlated,14698347
2026-03-27,KXMVECROSSCATEGORY,independent,19595691
2026-03-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,23330303
2026-03-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,30163146
2026-03-27,KXTRUMPBEARCASECOMBO,pending,610
2026-03-27,KXTRUMPBULLCASECOMBO,pending,237
2026-03-27,KXTXSENCOMBO,pending,43387
2026-03-28,KXBALANCEPOWERCOMBO,pending,10651
2026-03-28,KXBLUETSUNAMICOMBO,pending,11131
