date,report_ticker,side,contracts_settled,notional_settled
2026-04-15,KXUCLBTTS,yes,53142,33326.6
2026-04-15,KXUCLBTTS,no,26550,12936.19
2026-04-15,KXUCLADVANCE,yes,1463391,383517.71
2026-04-15,KXUCLADVANCE,no,178714,110439.35
2026-04-15,KXUCL1H,yes,86627,30189.7
2026-04-15,KXUCL1H,no,9731,5497.73
2026-04-15,KXUCL,yes,451594,80929.89
2026-04-15,KXUCL,no,107252,82263.35
2026-04-15,KXUCLTOTAL,yes,493271,225636.94
2026-04-15,KXUBERTRIPS,yes,12859,795.48
2026-04-15,KXUCLW,no,34,30.1
2026-04-15,KXUE,no,1166,829.35
2026-04-15,KXUFLGAME,yes,2860,1644.52
2026-04-15,KXUFLGAME,no,286,162.83
2026-04-15,KXUFCWHITEHOUSE,yes,264,237.13
2026-04-15,KXUFCWHITEHOUSE,no,3657,506.57
2026-04-15,KXUFCFIGHT,yes,61390,27181.75
2026-04-15,KXUFCFIGHT,no,9965,5598.93
2026-04-15,KXUELTOTAL,yes,4161,2785.61
2026-04-15,KXUELTOTAL,no,332,188.94
2026-04-15,KXUELSPREAD,yes,2567,527.92
2026-04-15,KXUELSPREAD,no,67,51.71
2026-04-15,KXUELGAME,yes,102793,53941.96
2026-04-15,KXUELGAME,no,4934,3302.25
2026-04-15,KXUELADVANCE,yes,1985,524.39
2026-04-15,KXUELADVANCE,no,359,23.05
2026-04-15,KXUEL,yes,8548,769.26
2026-04-15,KXUEL,no,575,538.08
2026-04-15,KXUEFAMENTION,yes,31165,21994.99
2026-04-15,KXUEFAMENTION,no,23938,6639.57
2026-04-15,KXUECLGAME,yes,272432,102842.09
2026-04-15,KXUECLGAME,no,47332,31447.52
2026-04-15,KXUECLADVANCE,yes,2170,242.18
2026-04-15,KXUECLADVANCE,no,906,75.45
2026-04-15,KXUECL,yes,789,138.05
2026-04-15,KXUECL,no,41,25.63
2026-04-15,KXUE,yes,12440,10804.76
2026-04-15,KXUCLW,yes,221,157.13
2026-04-15,KXUKCPIYOY,no,207,99.85
2026-04-15,KXUBERTRIPS,no,15914,14373.06
2026-04-15,KXUAPFILES,no,2655,814.7
2026-04-15,KXTRUMPSAYTRUMP,no,122,25.82
2026-04-15,KXTRUMPSAYNICKNAME,yes,1361,730.6
2026-04-15,KXTRUMPSAYNICKNAME,no,608,354.14
2026-04-15,KXTRUMPSAYMONTH,yes,4538,1449.37
2026-04-15,KXTRUMPSAYMONTH,no,4136,1230.24
2026-04-15,KXTRUMPSAY,yes,43827,17337.35
2026-04-15,KXTRUMPSAY,no,22707,6768.0
2026-04-15,KXTRUMPPHOTO,yes,4042,79.53
2026-04-15,KXTRUMPPHOTO,no,28,27.44
2026-04-15,KXTRUMPNUMSTATES,yes,12,2.7
2026-04-15,KXTRUMPNUMSTATES,no,1798,1687.47
2026-04-15,KXTRUMPMENTION,yes,643390,141136.75
2026-04-15,KXTRUMPMENTION,no,179657,79653.84
2026-04-15,KXTRUMPMEETING,yes,2414,2265.62
2026-04-15,KXTRUMPMEETING,no,286,20.02
2026-04-15,KXTRUMPMEET,yes,2464,514.23
2026-04-15,KXTRUMPMEET,no,960,770.37
2026-04-15,KXTRUMPIRAN,yes,2389,68.0
2026-04-15,KXTRUMPIRAN,no,925,897.25
2026-04-15,KXTRUMPENDORSEMENTS,yes,16,12.73
2026-04-15,KXTRUMPENDORSEMENTS,no,1428,108.8
2026-04-15,KXTRUMPENDORSELOSS,yes,161,15.32
2026-04-15,KXTRUMPENDORSE,yes,57,14.25
2026-04-15,KXTRUMPENDORSE,no,15,13.99
2026-04-15,KXTRUMPDOLLAR,yes,691,340.21
2026-04-15,KXTRUMPSAYTRUMP,yes,2967,2844.98
2026-04-15,KXUAPFILES,yes,1728,1316.47
2026-04-15,KXTRUMPSTATES,yes,5,3.3
2026-04-15,KXTRUMPSUE,yes,2478,280.3
2026-04-15,KXU3,yes,71,49.53
2026-04-15,KXTXSENOUTCOME,yes,55,9.0
2026-04-15,KXTXSENCOMBO,yes,3554,2225.23
2026-04-15,KXTXSENCOMBO,no,1306,522.42
2026-04-15,KXTXRUNOFFENDORSE,yes,67,30.94
2026-04-15,KXTXRUNOFFENDORSE,no,117,75.49
2026-04-15,KXTXRSENRUNOFFMOV,yes,494,103.19
2026-04-15,KXTXRSENRUNOFFMOV,no,108,84.67
2026-04-15,KXTXPRIMARY,yes,372,192.22
2026-04-15,KXTXPRIMARY,no,49,3.3
2026-04-15,KXTX33D,yes,1068,104.78
2026-04-15,KXTX33D,no,459,313.36
2026-04-15,KXTX18D,yes,551,481.25
2026-04-15,KXTX18D,no,347,135.32
2026-04-15,KXTVSEASONRELEASEOUTBANKS,yes,56,12.02
2026-04-15,KXTSLA,yes,3540,1392.36
2026-04-15,KXTSLA,no,1680,1041.3
2026-04-15,KXTSAW,yes,632,424.15
2026-04-15,KXTSAW,no,1277,416.04
2026-04-15,KXTRYFIREPOWELL,yes,4922,1062.39
2026-04-15,KXTRYFIREPOWELL,no,152,130.9
2026-04-15,KXTRUTHSOCIAL,yes,4952,650.5
2026-04-15,KXTRUTHSOCIAL,no,4879,4571.31
2026-04-15,KXTRUMPTIME,yes,4585,4135.12
2026-04-15,KXTRUMPTIME,no,1709,212.98
2026-04-15,KXTRUMPSUE,no,110,108.82
2026-04-15,KXUKRETAIL,no,218,193.56
2026-04-15,KXUKRETAIL,yes,355,149.42
2026-04-15,KXURYPDGAME,yes,301,96.19
2026-04-15,KXWNBAGAMESPLAYED,yes,2525,2494.75
2026-04-15,KXWNBAGAMESPLAYED,no,6182,76.21
2026-04-15,KXWNBADELAY,yes,27193,709.02
2026-04-15,KXWNBADELAY,no,8037,7923.34
2026-04-15,KXWISUPRTURNOUT,yes,28,0.28
2026-04-15,KXWISUPRTURNOUT,no,33,32.57
2026-04-15,KXWHVISIT,yes,9,7.9
2026-04-15,KXWHVISIT,no,15,0.9
2026-04-15,KXWHEATMON,yes,977,595.41
2026-04-15,KXWHEATMON,no,855,531.28
2026-04-15,KXWHCDATTEND,yes,186,144.45
2026-04-15,KXWHCDATTEND,no,613,310.68
2026-04-15,KXWEEKSNUM1,yes,50,49.5
2026-04-15,KXWEEKSNUM1,no,131,18.83
2026-04-15,KXWCSQUAD,yes,338,184.29
2026-04-15,KXWCSQUAD,no,139,78.91
2026-04-15,KXWCROUND,yes,2173,845.35
2026-04-15,KXWCROUND,no,2145,1481.82
2026-04-15,KXWCMESSIRONALDO,yes,7,2.73
2026-04-15,KXWCIRAN,yes,2280,1638.44
2026-04-15,KXWCIRAN,no,188,65.59
2026-04-15,KXWCGROUPWIN,yes,3225,1026.21
2026-04-15,KXWCGROUPWIN,no,346,158.68
2026-04-15,KXWCGROUPQUAL,yes,302,114.13
2026-04-15,KXWCGROUPQUAL,no,10,3.7
2026-04-15,KXWSOPENTRANTS,no,5,2.75
2026-04-15,KXWCGOALLEADER,yes,2351,108.74
2026-04-15,KXWSOPENTRANTS,yes,1,0.49
2026-04-15,KXWTACHALLENGERMATCH,yes,503954,277049.14
2026-04-15,KXZELENSKYPUTIN,yes,2917,237.81
2026-04-15,KXZELENSKYPUTIN,no,852,803.51
2026-04-15,KXZECMINMON,yes,52,5.2
2026-04-15,KXYTUBESUBSBEAST,yes,22,20.24
2026-04-15,KXYTUBESUBSBEAST,no,26,2.86
2026-04-15,KXXRPMINMON,yes,458,56.34
2026-04-15,KXXRPMINMON,no,22,18.58
2026-04-15,KXXRPMAXMON,yes,4683,1000.66
2026-04-15,KXXRPMAXMON,no,1191,696.08
2026-04-15,KXXRPD,yes,7842,2996.48
2026-04-15,KXXRPD,no,3020,1873.14
2026-04-15,KXXRP15M,yes,287933,166162.33
2026-04-15,KXXRP15M,no,252199,156319.09
2026-04-15,KXXRP,yes,4423,1249.49
2026-04-15,KXXRP,no,1091,582.98
2026-04-15,KXWTIW,yes,168154,30116.5
2026-04-15,KXWTIW,no,125976,107859.11
2026-04-15,KXWTIMINM,yes,947,383.68
2026-04-15,KXWTIMINM,no,307,144.45
2026-04-15,KXWTIMIN,yes,530,403.4
2026-04-15,KXWTIMIN,no,305,56.21
2026-04-15,KXWTI,yes,359188,173833.69
2026-04-15,KXWTI,no,339823,167616.65
2026-04-15,KXWTAMATCH,yes,15594781,8190665.9
2026-04-15,KXWTAMATCH,no,5984092,2746966.64
2026-04-15,KXWTACHALLENGERMATCH,no,167432,80423.34
2026-04-15,KXWCGOALLEADER,no,94,86.69
2026-04-15,KXWCGAME,yes,3748,1376.45
2026-04-15,KXWCGAME,no,1560,1185.96
2026-04-15,KXVALORANTGAME,no,75259,35929.32
2026-04-15,KXUT1D,yes,1204,628.46
2026-04-15,KXUT1D,no,1192,644.0
2026-04-15,KXUSTURNOUT,yes,902,583.21
2026-04-15,KXUSTURNOUT,no,1000,717.5
2026-04-15,KXUSRETAIL,yes,199,171.32
2026-04-15,KXUSRETAIL,no,298,111.49
2026-04-15,KXUSPPIYOY,yes,1,0.98
2026-04-15,KXUSLGAME,yes,320,192.25
2026-04-15,KXUSGBEEF,yes,29,9.14
2026-04-15,KXUSGBEEF,no,2,0.85
2026-04-15,KXUSGASCPI,yes,84,25.89
2026-04-15,KXUSGASCPI,no,10,9.56
2026-04-15,KXUSFLYCAN,yes,3,0.75
2026-04-15,KXUSFLYCAN,no,275,37.25
2026-04-15,KXUSEDCARCPI,yes,279,220.39
2026-04-15,KXUSEDCARCPI,no,259,213.95
2026-04-15,KXUSDJPY,yes,865,179.18
2026-04-15,KXUSDJPY,no,168,139.39
2026-04-15,KXUSDIRR,yes,1117,846.85
2026-04-15,KXUSDIRR,no,1702,1378.39
2026-04-15,KXUSAIRANAGREEMENT,yes,32485,10204.24
2026-04-15,KXUSAIRANAGREEMENT,no,40093,28170.1
2026-04-15,KXUSAEXPANDTERRITORY,yes,285,8.55
2026-04-15,KXUSAEXPANDTERRITORY,no,101,97.97
2026-04-15,KXVALORANTGAME,yes,252747,127695.3
2026-04-15,KXVALORANTMAP,no,19992,11345.75
2026-04-15,KXVALORANTMAP,yes,52275,26155.32
2026-04-15,KXVENEZUELALEADER2,no,31449,15085.99
2026-04-15,KXWATSONRNC,yes,423,305.31
2026-04-15,KXWATSONRNC,no,233,72.88
2026-04-15,KXWALESPARLIAMENT,yes,354,297.43
2026-04-15,KXWALESPARLIAMENT,no,74,14.43
2026-04-15,KXVTBGAME,yes,84725,43629.63
2026-04-15,KXVTBGAME,no,17278,6338.45
2026-04-15,KXVRASCOTUSVOTE,yes,518,22.56
2026-04-15,KXVPBREAKS,yes,2,0.04
2026-04-15,KXVOTESAVEAMERICA,yes,129,36.73
2026-04-15,KXVOTESAVEAMERICA,no,286,222.47
2026-04-15,KXVOTEPRIMARY,yes,11539,788.14
2026-04-15,KXVOTEPRIMARY,no,249,206.63
2026-04-15,KXTRUMPDOLLAR,no,726,435.35
2026-04-15,KXVOTEHUBTRUMPUPDOWN,yes,1290,227.08
2026-04-15,KXVOTEFEDCHAIR,yes,1922,802.81
2026-04-15,KXVOTEFEDCHAIR,no,1330,560.33
2026-04-15,KXVISITVENEZUELA,yes,2984,197.18
2026-04-15,KXVISITVENEZUELA,no,6543,6489.11
2026-04-15,KXVISITNYC,yes,4068,2985.55
2026-04-15,KXVISITNYC,no,62,21.95
2026-04-15,KXVISITIRAN,yes,3831,252.63
2026-04-15,KXVISITIRAN,no,1686,1599.12
2026-04-15,KXVISITGREENLAND,no,4,3.96
2026-04-15,KXVIRGINIAREDISTRICTING,yes,23453,20342.4
2026-04-15,KXVIRGINIAREDISTRICTING,no,78514,10700.65
2026-04-15,KXVENEZUELALEADER2,yes,10083,6929.98
2026-04-15,KXVOTEHUBTRUMPUPDOWN,no,3687,2900.2
2026-04-15,KXTRUMPDELETE,yes,3475,3345.04
2026-04-15,KXTRUMPDELETE,no,3390,98.37
2026-04-15,KXTRUMPCRYPTOCONF,yes,783,535.65
2026-04-15,KXSNLHOST,no,127,125.68
2026-04-15,KXSLOVENIAPM,yes,171,119.23
2026-04-15,KXSLOVENIAPM,no,32,9.6
2026-04-15,KXSLGREECE,yes,19,5.92
2026-04-15,KXSILVERW,yes,1974,924.69
2026-04-15,KXSILVERW,no,48,32.52
2026-04-15,KXSILVERMON,yes,1280,578.67
2026-04-15,KXSILVERMON,no,182,108.82
2026-04-15,KXSILVERD,yes,16675,9761.18
2026-04-15,KXSILVERD,no,10104,7119.41
2026-04-15,KXSHLGAME,yes,2097,1437.77
2026-04-15,KXSHLGAME,no,1422,1216.87
2026-04-15,KXSHIBAD,yes,1815,202.19
2026-04-15,KXSHIBAD,no,453,347.18
2026-04-15,KXSHIBA,yes,6492,303.67
2026-04-15,KXSHIBA,no,618,152.39
2026-04-15,KXSHELTERCPI,yes,37,14.49
2026-04-15,KXSERIEATOTAL,yes,10,1.6
2026-04-15,KXSERIEATOTAL,no,49,31.66
2026-04-15,KXSERIEATOP4,yes,1,0.74
2026-04-15,KXSERIEATOP4,no,11,5.28
2026-04-15,KXSERIEASPREAD,yes,236,4.74
2026-04-15,KXSERIEARELEGATION,no,23,2.11
2026-04-15,KXSERIEAGAME,yes,6785,2676.6
2026-04-15,KXSERIEAGAME,no,605,429.98
2026-04-15,KXSNLHOST,yes,15729,309.75
2026-04-15,KXSERIEA,yes,762,43.32
2026-04-15,KXSNPMAJORITY,yes,2,0.54
2026-04-15,KXSOL15M,no,257793,152503.26
2026-04-15,KXSPACEXSTARSHIP,yes,2124,288.64
2026-04-15,KXSPACEXSTARSHIP,no,3544,3142.8
2026-04-15,KXSPACEXCOUNT,yes,10813,2655.98
2026-04-15,KXSPACEXCOUNT,no,18022,12240.73
2026-04-15,KXSPACEXBANKPUBLIC,yes,40,37.6
2026-04-15,KXSPACEXBANKPUBLIC,no,120,7.47
2026-04-15,KXSP500ADDQ,yes,2996,222.71
2026-04-15,KXSP500ADDQ,no,28,20.63
2026-04-15,KXSOYBEANW,yes,704,297.09
2026-04-15,KXSOYBEANW,no,217,88.73
2026-04-15,KXSOYBEANMON,yes,108,55.38
2026-04-15,KXSOYBEANMON,no,152,46.23
2026-04-15,KXSOTHLEAVE,yes,1,0.09
2026-04-15,KXSOTHLEAVE,no,1088,994.38
2026-04-15,KXSONGRELEASEDATEAG,yes,47,3.15
2026-04-15,KXSONGRELEASEDATEAG,no,162,141.05
2026-04-15,KXSOLMINMON,yes,854,272.2
2026-04-15,KXSOLMINMON,no,31,26.57
2026-04-15,KXSOLMAXMON,yes,750,221.46
2026-04-15,KXSOLMAXMON,no,766,511.71
2026-04-15,KXSOLE,yes,3138,1235.48
2026-04-15,KXSOLE,no,5178,4015.16
2026-04-15,KXSOLD,yes,55018,14175.6
2026-04-15,KXSOLD,no,11504,3447.9
2026-04-15,KXSOL15M,yes,275026,170439.36
2026-04-15,KXSOCCERPLAYCRON,no,114,10.26
2026-04-15,KXSERIEA,no,566,485.03
2026-04-15,KXSEOULMAYOR,yes,2179,1094.35
2026-04-15,KXSEOULMAYOR,no,1552,246.18
2026-04-15,KXSCOTUSVRARELEASE,no,738,535.44
2026-04-15,KXSCOTUSVRA2,yes,30,28.34
2026-04-15,KXSCOTUSVRA2,no,51,4.74
2026-04-15,KXSCOTUSMARIJUANAGUN,no,183,164.94
2026-04-15,KXSCOTPARLIAMENT,yes,10,9.7
2026-04-15,KXSCOTPARLIAMENT,no,3,2.97
2026-04-15,KXSCHUMEROUT,yes,19,0.76
2026-04-15,KXSC01R,yes,82,25.41
2026-04-15,KXSC01R,no,122,87.75
2026-04-15,KXSC01D,no,63,15.75
2026-04-15,KXSAVEAMERICACLOTURE,yes,2190,246.86
2026-04-15,KXSAVEAMERICACLOTURE,no,2665,1909.48
2026-04-15,KXSAUDIPLTOTAL,yes,9316,2325.23
2026-04-15,KXSAUDIPLTOTAL,no,24798,19262.6
2026-04-15,KXSAUDIPLSPREAD,yes,11030,5323.17
2026-04-15,KXSAUDIPLSPREAD,no,7673,4641.4
2026-04-15,KXSAUDIPLGAME,yes,174304,51118.11
2026-04-15,KXSAUDIPLGAME,no,54659,45626.89
2026-04-15,KXRUPAULDRAGRACE,yes,899,266.8
2026-04-15,KXRUPAULDRAGRACE,no,99,80.03
2026-04-15,KXRUGBYNRLMATCH,yes,300,160.71
2026-04-15,KXRUCRUDEX,yes,43,30.12
2026-04-15,KXRTX5090W,no,19,13.69
2026-04-15,KXRTX5090MON,yes,125,102.95
2026-04-15,KXRTX5090MON,no,126,36.18
2026-04-15,KXSCOTUSVRARELEASE,yes,135,49.44
2026-04-15,KXSECPRESSMENTION,no,244950,148668.11
2026-04-15,KXSECPRESSMENTION,yes,934445,161282.94
2026-04-15,KXSENATEALR,no,1163,214.02
2026-04-15,KXSENATEWVR,no,2,1.98
2026-04-15,KXSENATEWVD,yes,1031,245.27
2026-04-15,KXSENATEWVD,no,189,107.22
2026-04-15,KXSENATETXR,yes,14650,8651.85
2026-04-15,KXSENATETXR,no,6794,2861.21
2026-04-15,KXSENATESDR,yes,4,0.12
2026-04-15,KXSENATESCR,yes,3774,689.83
2026-04-15,KXSENATESCR,no,1516,852.79
2026-04-15,KXSENATESCD,yes,303,282.82
2026-04-15,KXSENATEOHSR,yes,1215,12.15
2026-04-15,KXSENATENJR,no,1,0.53
2026-04-15,KXSENATEMTD,yes,100,3.0
2026-04-15,KXSPOTIFY2D,no,914,483.43
2026-04-15,KXSENATEMED,yes,234,123.12
2026-04-15,KXSENATELAR,yes,3026,2131.06
2026-04-15,KXSENATELAR,no,106,81.14
2026-04-15,KXSENATELAD,yes,29,19.66
2026-04-15,KXSENATELAD,no,73,16.79
2026-04-15,KXSENATEKYR,yes,394,251.09
2026-04-15,KXSENATEKYR,no,641,575.46
2026-04-15,KXSENATEKYD,yes,526,443.19
2026-04-15,KXSENATEGAR,yes,36,1.44
2026-04-15,KXSENATEGAR,no,269,259.86
2026-04-15,KXSENATECOR,no,102,7.14
2026-04-15,KXSENATECONFIRM,no,50,38.46
2026-04-15,KXSENATEALR,yes,788,113.5
2026-04-15,KXSENATEMED,no,1957,250.04
2026-04-15,KXRT,no,10241,4675.15
2026-04-15,KXSPOTIFY2D,yes,449,180.83
2026-04-15,KXSPOTIFYALBUMRELEASEDATEDRAKE,yes,12130,4215.41
2026-04-15,KXTORNADO,no,962,237.99
2026-04-15,KXTOPSONG,yes,728,50.29
2026-04-15,KXTOPSONG,no,2121,1594.01
2026-04-15,KXTOPMONTHLY,yes,2516,544.22
2026-04-15,KXTOPMONTHLY,no,300,18.11
2026-04-15,KXTOPMODEL,yes,36932,12655.46
2026-04-15,KXTOPMODEL,no,16387,8623.75
2026-04-15,KXTOPCHEF,yes,1837,762.17
2026-04-15,KXTOPCHEF,no,763,326.49
2026-04-15,KXTOPBUSINESS,yes,10,1.0
2026-04-15,KXTOPALBUM,yes,14373,309.22
2026-04-15,KXTOPALBUM,no,32,30.67
2026-04-15,KXTOBACCPI,yes,1,0.93
2026-04-15,KXTNOTEW,yes,486,113.07
2026-04-15,KXTNOTEW,no,1,0.88
2026-04-15,KXTNOTED,yes,2586,812.76
2026-04-15,KXTNOTED,no,114,94.95
2026-04-15,KXTISZASEATS,yes,8391,5564.51
2026-04-15,KXTISZASEATS,no,143,46.49
2026-04-15,KXTEMPNYCH,yes,7795,3063.02
2026-04-15,KXTEMPNYCH,no,11264,5457.21
2026-04-15,KXTECHRANKLISTAICODE,yes,7385,577.89
2026-04-15,KXTECHRANKLISTAICODE,no,622,82.5
2026-04-15,KXTEAMSINUCL,yes,26929,5825.24
2026-04-15,KXTEAMSINUCL,no,8078,6900.39
2026-04-15,KXTORNADO,yes,813,540.22
2026-04-15,KXTEAMSINSC,yes,3118,281.58
2026-04-15,KXTOUR,no,149,38.01
2026-04-15,KXTOURNAMENTOFCHAMPIONS,no,658,579.09
2026-04-15,KXTRUMPCRYPTOCONF,no,519,114.33
2026-04-15,KXTRUMPCOUNTRIES,yes,154,111.92
2026-04-15,KXTRUMPCOUNTRIES,no,1013,193.29
2026-04-15,KXTRUMPCHINA,yes,6340,2947.53
2026-04-15,KXTRUMPCHINA,no,2488,1214.21
2026-04-15,KXTRUMPATTEND,yes,21,16.38
2026-04-15,KXTRUMPATTEND,no,79,19.65
2026-04-15,KXTRUMPAPPROVALBELOW,yes,1689,1629.97
2026-04-15,KXTRUMPAPPROVALBELOW,no,4,0.76
2026-04-15,KXTRUMPADMINLEAVE,yes,938,667.86
2026-04-15,KXTRUMPADMINLEAVE,no,2800,1098.73
2026-04-15,KXTRUMPACT,yes,40191,37790.06
2026-04-15,KXTRUMPACT,no,12617,189.34
2026-04-15,KXTRUFPDEBT,no,20,11.0
2026-04-15,KXTRUFEGGS,yes,2296,2203.9
2026-04-15,KXTRUFDEAD,yes,6803,6734.49
2026-04-15,KXTRUFAIDP,yes,5000,4950.0
2026-04-15,KXTRUEV,yes,9837,9481.36
2026-04-15,KXTRUEV,no,1775,1742.75
2026-04-15,KXTRILLIONAIRE,yes,313,281.7
2026-04-15,KXTRILLIONAIRE,no,123,106.11
2026-04-15,KXTRAVISKELCEWEDDING,yes,22,19.14
2026-04-15,KXTRAVISKELCEWEDDING,no,98,31.08
2026-04-15,KXTRADEDEALCUBA,yes,29,4.57
2026-04-15,KXTOURNAMENTOFCHAMPIONS,yes,3597,1220.24
2026-04-15,KXTOUR,yes,266,247.36
2026-04-15,KXTEAMSINSC,no,190,162.57
2026-04-15,KXTEAMSINNBAWF,yes,2854,1148.11
2026-04-15,KXTEAMSINNBAWF,no,61,37.89
2026-04-15,KXSUGARW,yes,459,201.29
2026-04-15,KXSUGARW,no,574,518.26
2026-04-15,KXSUGARMON,yes,669,240.37
2026-04-15,KXSUGARMON,no,278,154.43
2026-04-15,KXSUEPOWELL,yes,151,6.04
2026-04-15,KXSTEAMPRICE,yes,313,45.0
2026-04-15,KXSTEAMPRICE,no,181,133.94
2026-04-15,KXSTARWARS,yes,404,394.5
2026-04-15,KXSTARWARS,no,533,21.32
2026-04-15,KXSTARMERMENTIONB,yes,79795,37952.29
2026-04-15,KXSTARMERMENTIONB,no,41310,24396.24
2026-04-15,KXSPOTSTREAMSUSA,yes,247,81.16
2026-04-15,KXSPOTSTREAMSUSA,no,10,3.45
2026-04-15,KXSPOTSTREAMGLOBAL,yes,169,8.45
2026-04-15,KXSPOTIFYW,yes,346,10.36
2026-04-15,KXSPOTIFYW,no,516,510.84
2026-04-15,KXSPOTIFYMAU,yes,5079,2552.41
2026-04-15,KXSPOTIFYMAU,no,9991,8386.91
2026-04-15,KXSPOTIFYGLOBALD,yes,898,540.95
2026-04-15,KXSPOTIFYGLOBALD,no,491,420.57
2026-04-15,KXSPOTIFYD,yes,1223,730.8
2026-04-15,KXSPOTIFYD,no,1751,1018.16
2026-04-15,KXSPOTIFYARTISTW,yes,335,93.04
2026-04-15,KXSPOTIFYARTISTD,yes,29,18.22
2026-04-15,KXSPOTIFYARTISTD,no,15,5.7
2026-04-15,KXSUPERLIG,yes,15,9.45
2026-04-15,KXSUPERLIGGAME,yes,917,655.86
2026-04-15,KXSURVIVOR,no,45841,33851.21
2026-04-15,KXSURVIVOR,yes,230977,16504.57
2026-04-15,KXTEAMSINNBAF,yes,73196,6810.46
2026-04-15,KXTEAMSINNBAF,no,19534,16386.85
2026-04-15,KXTEAMSINNBAEF,yes,4359,661.82
2026-04-15,KXTEAMSINNBAEF,no,717,590.55
2026-04-15,KXTAYLORSWIFTWEDDINGATTEND,yes,115,33.45
2026-04-15,KXTAYLORSWIFTWEDDINGATTEND,no,288,128.25
2026-04-15,KXTAYLORSWIFTWEDDING,yes,744,343.59
2026-04-15,KXTAYLORSWIFTWEDDING,no,72,23.7
2026-04-15,KXTAXWAIVE,yes,1728,34.56
2026-04-15,KXTAXWAIVE,no,196,194.04
2026-04-15,KXTARIFFRATEPRC,yes,36,12.39
2026-04-15,KXTARIFFRATEPRC,no,42,36.54
2026-04-15,KXSPOTIFYALBUMRELEASEDATEDRAKE,no,7699,5798.37
2026-04-15,KXTARIFFCHECKS,yes,1659,51.44
2026-04-15,KXTARIFFBILL,no,51,49.47
2026-04-15,KXTAIWANLVL4,yes,69,4.83
2026-04-15,KXTAIWANLVL4,no,19,18.24
2026-04-15,KXT20MATCH,yes,82679,46446.05
2026-04-15,KXT20MATCH,no,37576,14973.82
2026-04-15,KXSWISSLEAGUEGAME,yes,18,14.58
2026-04-15,KXSWIFTKELCEWEDDINGLOCATION,yes,10080,2729.64
2026-04-15,KXSWIFTKELCEWEDDINGLOCATION,no,2251,950.92
2026-04-15,KXSURVIVORMENTION,yes,138634,62174.48
2026-04-15,KXSURVIVORMENTION,no,150576,70722.37
2026-04-15,KXSURVIVORELIMINATION,yes,87230,17099.1
2026-04-15,KXSURVIVORELIMINATION,no,26568,7251.54
2026-04-15,KXTARIFFCHECKS,no,1099,1066.03
2026-04-15,KXMEXCUBOIL,yes,1,0.62
2026-04-15,KXROASTSUBJECT,yes,565,77.68
2026-04-15,KXMETGALA,yes,4239,2526.87
2026-04-15,KXCRITICALITY,yes,37,25.31
2026-04-15,KXCRITICALITY,no,128,41.53
2026-04-15,KXCRICKETODIMATCH,yes,1617,825.01
2026-04-15,KXCRICKETODIMATCH,no,212,113.84
2026-04-15,KXCREDITC,no,549,340.38
2026-04-15,KXCPIYOY,yes,6783,2972.48
2026-04-15,KXCPIYOY,no,13045,4088.82
2026-04-15,KXCPICOREYOY,yes,388,78.49
2026-04-15,KXCPICORE,yes,1118,243.7
2026-04-15,KXCPICORE,no,1241,707.15
2026-04-15,KXCPI,yes,4505,1338.14
2026-04-15,KXCPI,no,10648,8375.05
2026-04-15,KXCOST,yes,677,207.23
2026-04-15,KXCOST,no,218,167.3
2026-04-15,KXCORNW,yes,423,255.62
2026-04-15,KXCORNW,no,310,155.8
2026-04-15,KXCORNMON,yes,4424,1327.02
2026-04-15,KXCORNMON,no,382,306.67
2026-04-15,KXCOPRIMARY,yes,1579,884.83
2026-04-15,KXCOPRIMARY,no,739,361.17
2026-04-15,KXCOPPERMON,yes,6371,5198.98
2026-04-15,KXCOPPERMON,no,7,3.55
2026-04-15,KXCOPPERD,yes,5745,4284.55
2026-04-15,KXCOPPERD,no,2855,2012.17
2026-04-15,KXCOPPAITALIA,yes,235,97.51
2026-04-15,KXCRYPTOSTRUCTURE,no,505,404.53
2026-04-15,KXCOPADELREYGAME,yes,1718,797.86
2026-04-15,KXCRYPTOSTRUCTURE,yes,5963,548.26
2026-04-15,KXCS2GAME,yes,1630083,832502.78
2026-04-15,KXDHSCOMPONENT,no,1390,939.07
2026-04-15,KXDFBPOKAL,yes,57,34.95
2026-04-15,KXDEREMEROUT,yes,1672,604.96
2026-04-15,KXDEREMEROUT,no,361,290.26
2026-04-15,KXDEREMERANNOUNCEOUT,yes,34,13.98
2026-04-15,KXDENMARKPM,yes,5682,4888.47
2026-04-15,KXDENMARKPM,no,1064,109.52
2026-04-15,KXDELGAME,yes,6989,4460.68
2026-04-15,KXDELGAME,no,3501,2036.59
2026-04-15,KXDEGDPYOYF,yes,102,9.4
2026-04-15,KXDEGDPYOYF,no,100,38.0
2026-04-15,KXDEFAPPROP,no,870,842.2
2026-04-15,KXDECPIPREL,yes,10,4.0
2026-04-15,KXDCMAYORD,yes,10,6.5
2026-04-15,KXDCMAYORD,no,4,1.52
2026-04-15,KXDCDELD,yes,3,1.59
2026-04-15,KXDASHORDERS,yes,8824,7304.77
2026-04-15,KXDASHORDERS,no,14682,6089.44
2026-04-15,KXDARTSMATCH,yes,717,395.95
2026-04-15,KXDARTSMATCH,no,28,9.24
2026-04-15,KXDAILYSHOW,no,9,4.99
2026-04-15,KXCS2TOTALMAPS,yes,25652,7384.02
2026-04-15,KXCS2TOTALMAPS,no,11619,6826.32
