date,report_ticker,contracts_settled,notional_settled
2026-04-15,KXCS2MAP,655191,366741.32
2026-04-15,KXCS2TOTALMAPS,37271,14210.34
2026-04-15,KXDAILYSHOW,9,4.99
2026-04-15,KXDARTSMATCH,745,405.19
2026-04-15,KXDASHORDERS,23506,13394.21
2026-04-15,KXDCDELD,3,1.59
2026-04-15,KXDCMAYORD,14,8.02
2026-04-15,KXCPICOREYOY,388,78.49
2026-04-15,KXCONCACAFCCUPGAME,2227389,924086.3
2026-04-15,KXCOMPANYACTIONLAYOFF,830,428.29
2026-04-15,KXCOLOMBIAPRESR1,2147,1501.95
2026-04-15,KXCAPEVERDEPARLI,2299,1309.36
2026-04-15,KXCAPRIMARY,20848,14588.23
2026-04-15,KXCARDPRESENCEUFCWH,8633,2892.28
2026-04-15,KXCARTIER,1,0.57
2026-04-15,KXCBAGAME,1356894,654824.12
2026-04-15,KXCBASPREAD,12432,5592.78
2026-04-15,KXCBATOTAL,15981,9079.34
2026-04-15,KXCBDECISIONAUSTRALIA,48,28.66
2026-04-15,KXCBDECISIONBRAZIL,290,105.28
2026-04-15,KXCBDECISIONCANADA,199,193.03
2026-04-15,KXCBDECISIONEU,1737,278.75
2026-04-15,KXCBDECISIONJAPAN,2674,1320.3
2026-04-15,KXCBDECISIONKOREA,163,148.33
2026-04-15,KXCBDECISIONMEXICO,986,193.33
2026-04-15,KXCBDECISIONRUSSIA,399,294.21
2026-04-15,KXCBDISRAEL,40,36.0
2026-04-15,KXCHAMPTOUR,7121,634.35
2026-04-15,KXCHNSLGAME,2,1.38
2026-04-15,KXCHRISTAYLORCOUNTIES,461,112.41
2026-04-15,KXCLAUDE,185,73.53
2026-04-15,KXCLAUDE5,6,0.42
2026-04-15,KXCO03R,449,422.17
2026-04-15,KXCO8D,147,23.06
2026-04-15,KXCOCOAMON,1129,546.38
2026-04-15,KXCOCOAW,279,152.84
2026-04-15,KXCODGAME,1527,844.57
2026-04-15,KXCOFFEEMON,1609,810.12
2026-04-15,KXCOFFEEW,4977,3552.59
2026-04-15,KXCOLOMBIAPRES,4308,1800.33
2026-04-15,KXDECPIPREL,10,4.0
2026-04-15,KXCANNESJURYPRIZE,93,6.51
2026-04-15,KXDEFAPPROP,870,842.2
2026-04-15,KXDELGAME,10490,6497.27
2026-04-15,KXECONSTATCPIYOY,6397,2641.71
2026-04-15,KXECONSTATU3,288,212.75
2026-04-15,KXECULPGAME,124,47.12
2026-04-15,KXEFFR,300,39.0
2026-04-15,KXEFLCHAMPIONSHIPGAME,2598,1244.85
2026-04-15,KXEFLL1GAME,42167,19788.72
2026-04-15,KXEFLPROMO,226,150.71
2026-04-15,KXEGGS,89,42.62
2026-04-15,KXEHSALES,21,9.45
2026-04-15,KXEKSTRAKLASAGAME,528,208.34
2026-04-15,KXELECTIONBILL,10173,221.82
2026-04-15,KXELECTIONEMERGENCY,2,1.92
2026-04-15,KXELECTIRAN,284,273.6
2026-04-15,KXECONSTATCPICORE,394,98.92
2026-04-15,KXELECTVENEZUELA,7,6.79
2026-04-15,KXEMMYLSACTR,1,0.61
2026-04-15,KXEOWEEK,20681,9381.34
2026-04-15,KXEPLBTTS,171,111.06
2026-04-15,KXEPLGAME,133858,54857.66
2026-04-15,KXEPLMENTION,2699,1722.33
2026-04-15,KXEPLRELEGATION,14503,7417.74
2026-04-15,KXEPLSPREAD,3713,1546.4
2026-04-15,KXEPLTOP2,667,120.86
2026-04-15,KXEPLTOP4,2917,1634.55
2026-04-15,KXEPLTOP6,386,79.55
2026-04-15,KXEPLTOTAL,1127,692.55
2026-04-15,KXETH,114153,54834.65
2026-04-15,KXETH15M,1638399,862964.12
2026-04-15,KXELHGAME,7547,3677.68
2026-04-15,KXECONSTATCPI,1665,928.96
2026-04-15,KXECONSTATCORECPIYOY,16,1.09
2026-04-15,KXEARNINGSMENTIONUAL,3016,1419.12
2026-04-15,KXDENMARKPM,6746,4997.99
2026-04-15,KXDEREMERANNOUNCEOUT,34,13.98
2026-04-15,KXDEREMEROUT,2033,895.22
2026-04-15,KXDFBPOKAL,57,34.95
2026-04-15,KXDHSCOMPONENT,1390,939.07
2026-04-15,KXDHSFUND,64787,22605.53
2026-04-15,KXDIAZOUT,9348,1449.81
2026-04-15,KXDIMAYORGAME,1026,165.97
2026-04-15,KXDISAPPROVETARIFF,79,22.63
2026-04-15,KXDJTWHDINNER,6,0.9
2026-04-15,KXDOGE,10674,5319.67
2026-04-15,KXDOGE15M,269263,180739.78
2026-04-15,KXDOGED,3175,1355.27
2026-04-15,KXDOGEMAX1,1135,68.25
2026-04-15,KXDOGEMAXMON,718,302.01
2026-04-15,KXDOGEMINMON,118,23.46
2026-04-15,KXDROPOUTPRIMARY,360,240.78
2026-04-15,KXEARNINGSMENTIONALK,555,278.5
2026-04-15,KXEARNINGSMENTIONALLY,1666,894.15
2026-04-15,KXEARNINGSMENTIONBAC,60102,26051.79
2026-04-15,KXEARNINGSMENTIONGEV,170,62.23
2026-04-15,KXEARNINGSMENTIONINTC,741,464.6
2026-04-15,KXEARNINGSMENTIONMS,55878,13027.66
2026-04-15,KXEARNINGSMENTIONNFLX,20931,10758.38
2026-04-15,KXEARNINGSMENTIONPEP,14638,6467.94
2026-04-15,KXEARNINGSMENTIONPG,303,189.96
2026-04-15,KXEARNINGSMENTIONPGR,1352,351.97
2026-04-15,KXEARNINGSMENTIONTFC,3589,1850.36
2026-04-15,KXEARNINGSMENTIONTSLA,781,563.62
2026-04-15,KXDEGDPYOYF,202,47.4
2026-04-15,KXCANNESGRANDPRIX,800,65.68
2026-04-15,KXCANDACEMENTION,393,305.51
2026-04-15,KXCALIEUTENANTGOV,406,58.84
2026-04-15,KXALEAGUEGAME,39,10.53
2026-04-15,KXALITOOUT,2444,1362.77
2026-04-15,KXALPRIMARY,410,405.9
2026-04-15,KXAMERICANIDOL,11025,2739.88
2026-04-15,KXANIMEAOTY,586,90.54
2026-04-15,KXANIMEBA,484,131.1
2026-04-15,KXANIMEBAC,167,93.92
2026-04-15,KXANIMEBAS,15,6.94
2026-04-15,KXANIMEBC,539,237.12
2026-04-15,KXANIMEBCD,224,37.16
2026-04-15,KXANIMEBCS,112,21.86
2026-04-15,KXANIMEBDIR,99,13.93
2026-04-15,KXANIMEBF,107,48.3
2026-04-15,KXALBUMSTREAMSU,3178,3140.8
2026-04-15,KXANIMEBIA,9,1.71
2026-04-15,KXANIMEBNS,54,18.9
2026-04-15,KXANIMEBOA,281,132.7
2026-04-15,KXANIMEBR,73,55.11
2026-04-15,KXANIMEBSA,203,60.54
2026-04-15,KXANIMEBVAPE,9,2.46
2026-04-15,KXANIMEBVAPF,15,12.9
2026-04-15,KXANIMEBVAPJ,100,21.6
2026-04-15,KXAPRPOTUS,18721,7308.28
2026-04-15,KXARGLNBGAME,20105,12334.18
2026-04-15,KXARGPREMDIVGAME,89,39.65
2026-04-15,KXARMOMINF,1255,858.34
2026-04-15,KXARREST,3879,1077.79
2026-04-15,KXARSENALCUPS,3311,1984.91
2026-04-15,KXANIMEBMC,39,13.87
2026-04-15,KXALBUMSALES,25819,12425.85
2026-04-15,KXALBUMRELEASEDATEUZI,176,96.8
2026-04-15,KXALBUMRELEASEDATEJB,24,4.56
2026-04-15,KXMEDIACOVERMADDEN,15659,6540.32
2026-04-15,KX1ALBUM,15185,2331.47
2026-04-15,KX1SONG,196,152.56
2026-04-15,KX20SONG,1591,1100.74
2026-04-15,KX3MTBILL,184,160.9
2026-04-15,KXA100MON,30,16.69
2026-04-15,KXA100W,1659,155.17
2026-04-15,KXAAAGASD,81001,42786.78
2026-04-15,KXAAAGASM,52334,28316.72
2026-04-15,KXAAAGASMAX,1439,1126.98
2026-04-15,KXAAAGASW,370216,184271.58
2026-04-15,KXAAPLCEOCHANGE,443,213.7
2026-04-15,KXABNB,17647,13202.35
2026-04-15,KXACAHSAFSA,2,1.96
2026-04-15,KXADP,132,56.02
2026-04-15,KXAFCCLGAME,3204,1382.02
2026-04-15,KXAFLGAME,4012,3008.31
2026-04-15,KXAGANNOUNCE,5559,1119.9
2026-04-15,KXAGICO,51,40.07
2026-04-15,KXAGNOMMID,629,124.15
2026-04-15,KXAGNOMTXD,8,0.72
2026-04-15,KXAGNOMTXR,90,49.66
2026-04-15,KXAHLGAME,97149,49490.88
2026-04-15,KXAIPACLOSEPRIMARY,1065,174.84
2026-04-15,KXAISPIKE,604,432.05
2026-04-15,KXALBUMRELEASE,31,10.85
2026-04-15,KXALBUMRELEASEDATEARIANA,76,72.71
2026-04-15,KXALBUMRELEASEDATEBEY,35,27.3
2026-04-15,KXALBUMRELEASEDATEDUALIPA,45,44.55
2026-04-15,KXARTISTSTREAMS,7715,2726.33
2026-04-15,KXARTISTSTREAMSU,82533,13096.5
2026-04-15,KXATP1RANK,3342,2180.1
2026-04-15,KXATPCHALLENGERMATCH,35619937,17097739.1
2026-04-15,KXBRENTMON,9601,4291.92
2026-04-15,KXBRENTW,4183,2008.4
2026-04-15,KXBSLGAME,30336,16953.2
2026-04-15,KXBTC,467255,228594.67
2026-04-15,KXBTC15M,20717040,10292020.34
2026-04-15,KXBTCD,17782978,8513388.95
2026-04-15,KXBTCMAX100,51518,14429.5
2026-04-15,KXBTCMAX150,10052,3222.27
2026-04-15,KXBTCMAXMON,69016,34401.91
2026-04-15,KXBTCMINMON,18341,7672.3
2026-04-15,KXBTCMINY,2855,1511.59
2026-04-15,KXBUILDPERMS,252,108.45
2026-04-15,KXBULGARIAPARLI,263,8.52
2026-04-15,KXBUNDESLIGA2GAME,44,21.01
2026-04-15,KXBUNDESLIGAGAME,8819,4541.22
2026-04-15,KXBUNDESLIGARELEGATION,42,10.2
2026-04-15,KXBUNDESLIGASPREAD,429,211.08
2026-04-15,KXBUNDESLIGATOP4,10,6.0
2026-04-15,KXCA01S,789,709.99
2026-04-15,KXCA11PERSON,86,18.87
2026-04-15,KXCA11PRIMARY,1686,1084.24
2026-04-15,KXCA22PRIMARY,33,14.85
2026-04-15,KXCA40PRIMARYADVANCE,102,48.9
2026-04-15,KXCABLEAVE,1542,761.41
2026-04-15,KXCABOUT,39876,7651.77
2026-04-15,KXCACPIYOY,2197,538.11
2026-04-15,KXCAGOV3RD,100,24.0
2026-04-15,KXCAGOVMATCHUP,5345,3955.98
2026-04-15,KXCAGOVPRIMARY1ST,5026,2150.59
2026-04-15,KXBRENTD,23723,14471.41
2026-04-15,KXETHD,571293,237432.56
2026-04-15,KXBRAZILU,8,7.91
2026-04-15,KXBRASILEIROGAME,1080,418.26
2026-04-15,KXATPGRANDSLAM,417,291.09
2026-04-15,KXATPGRANDSLAMFIELD,444,194.21
2026-04-15,KXATPMATCH,14602144,7505458.84
2026-04-15,KXATPSETWINNER,236945,126706.72
2026-04-15,KXAVGMEASLESDJT,4,0.04
2026-04-15,KXB200W,622,398.18
2026-04-15,KXBADWUR,258,255.42
2026-04-15,KXBALDONILIVELY,55,44.65
2026-04-15,KXBALLERLEAGUEGAME,155,53.05
2026-04-15,KXBANNONMENTION,8033,4945.37
2026-04-15,KXBBCHARTPOSITIONALBUM,200,198.0
2026-04-15,KXBBCHARTPOSITIONSONG,9296,1774.57
2026-04-15,KXBBLGAME,112517,59678.74
2026-04-15,KXBELGIANPLGAME,22,9.36
2026-04-15,KXBESSENTMTPMENTION,97609,48957.2
2026-04-15,KXBEZELD,3146,1533.21
2026-04-15,KXBEZELOMOON,2,0.9
2026-04-15,KXBEZELROL,3663,1301.89
2026-04-15,KXBEZELTBBGMT,5,2.15
2026-04-15,KXBIGBROTHERBRAZIL,678,541.24
2026-04-15,KXBILLBOARDRUNNERUPALBUM,442,286.02
2026-04-15,KXBILLBOARDRUNNERUPSONG,6763,2243.03
2026-04-15,KXBILLS,164,40.2
2026-04-15,KXBILLSCOUNT,54,49.17
2026-04-15,KXBNB,9825,660.52
2026-04-15,KXBNB15M,192192,144116.83
2026-04-15,KXBNBD,723,534.91
2026-04-15,KXBONDITESTIFY,39,8.59
2026-04-15,KXBOYCOTTWC,1578,1356.0
2026-04-15,KXBRAZILGDP,160,100.2
2026-04-15,KXETHMAXMON,14368,7129.81
2026-04-15,KXCANNESPALMEDOR,58,6.41
2026-04-15,KXETHMINMON,213,109.77
2026-04-15,KXJPMOMINF,277,71.23
2026-04-15,KXJPYINT,1334,703.64
2026-04-15,KXKASHANNOUNCEOUT,758,489.96
2026-04-15,KXKASHOUT,904,607.57
2026-04-15,KXKBLGAME,233735,107301.19
2026-04-15,KXKBOGAME,85106,51902.16
2026-04-15,KXKFTOUR,680,53.64
2026-04-15,KXKHLGAME,16207,9969.35
2026-04-15,KXKLEAGUEGAME,106437,51521.05
2026-04-15,KXKNVBCUPGAME,73,28.47
2026-04-15,KXKXSENATEIAD,231,131.89
2026-04-15,KXKY4R,35338,20050.28
2026-04-15,KXKYPRIMARY,5116,2849.96
2026-04-15,KXJOINTRUMPADMIN,18,17.46
2026-04-15,KXLAGODAYS,15226,7352.94
2026-04-15,KXLALIGA2GAME,32,14.98
2026-04-15,KXLALIGAGAME,15587,7423.42
2026-04-15,KXLALIGARELEGATION,357,153.3
2026-04-15,KXLALIGATOP4,91,40.62
2026-04-15,KXLALIGATOTAL,25,17.75
2026-04-15,KXLAMAYORMATCHUP,548,78.31
2026-04-15,KXLARSENR1,1172,246.09
2026-04-15,KXLASENMATCHUP,300,26.0
2026-04-15,KXLASTWORDCOUNT,398233,207932.97
2026-04-15,KXLASTWORDMENTION,7549,75.49
2026-04-15,KXLAXTEWAARATON,104,52.64
2026-04-15,KXLCATTLEMON,890,565.44
2026-04-15,KXLCATTLEW,2287,813.58
2026-04-15,KXLALIGA,30940,9492.82
2026-04-15,KXJOINREFORM,36,28.21
2026-04-15,KXJOBLESSCLAIMS,13812,5810.25
2026-04-15,KXJLEAGUEGAME,47,31.53
2026-04-15,KXHUNGARYMOV,12101,9365.81
2026-04-15,KXHUNGARYTURNOUT,9630,7292.78
2026-04-15,KXHYPE,7134,157.43
2026-04-15,KXHYPE15M,338674,248811.69
2026-04-15,KXHYPED,2066,1211.96
2026-04-15,KXHYPEMINMON,1604,1419.76
2026-04-15,KXICEERO,6,3.08
2026-04-15,KXIMPEACH,13248,10208.26
2026-04-15,KXINFANTINOMENTION,7914,6594.43
2026-04-15,KXINPRIMARY,411,176.04
2026-04-15,KXINSOSNOMR,357,246.33
2026-04-15,KXINSURRECTION,1474,1370.09
2026-04-15,KXINX,98864,39459.41
2026-04-15,KXINXMAXY,4634,3090.51
2026-04-15,KXINXU,479711,246363.48
2026-04-15,KXIPL,189852,47179.87
2026-04-15,KXIPLFOUR,4927,4806.32
2026-04-15,KXIPLGAME,8028447,3854464.29
2026-04-15,KXIPLSIX,4339,2609.65
2026-04-15,KXIPLTEAMTOTAL,33837,6191.64
2026-04-15,KXIPO,309,282.29
2026-04-15,KXIPORIPPLING,50,0.5
2026-04-15,KXIPOSPACEX,87183,17658.3
2026-04-15,KXIPOSTARLINK,2474,525.77
2026-04-15,KXISMPMI,896,509.79
2026-04-15,KXITFMATCH,336065,295025.8
2026-04-15,KXITFWMATCH,422139,328162.78
2026-04-15,KXITGDPYOYA,1,0.63
2026-04-15,KXJBLEAGUEGAME,492223,256943.38
2026-04-15,KXLCPIMAXYOY,4227,2102.92
2026-04-15,KXHOUSINGSTART,1000,408.26
2026-04-15,KXLEADERSOUT,950,254.06
2026-04-15,KXLEAVECHERFILUS,1020,626.64
2026-04-15,KXLOWTDC,10184,4220.87
2026-04-15,KXLOWTDEN,25424,13996.72
2026-04-15,KXLOWTHOU,8176,3414.08
2026-04-15,KXLOWTLAX,27596,8731.11
2026-04-15,KXLOWTLV,6123,4953.65
2026-04-15,KXLOWTMIA,15582,9807.07
2026-04-15,KXLOWTMIN,13619,7404.5
2026-04-15,KXLOWTNOLA,5898,4898.44
2026-04-15,KXLOWTNYC,27130,9037.8
2026-04-15,KXLOWTOKC,14863,5558.68
2026-04-15,KXLOWTPHIL,21442,4781.0
2026-04-15,KXLOWTPHX,8777,6411.18
2026-04-15,KXLOWTSATX,18970,8207.16
2026-04-15,KXLOWTDAL,4760,3870.49
2026-04-15,KXLOWTSEA,11127,6326.04
2026-04-15,KXLPGATOUR,16836,2271.07
2026-04-15,KXLUTNICKANNOUNCEOUT,300,213.21
2026-04-15,KXLUTNICKFTNMENTION,985,578.83
2026-04-15,KXLUTNICKOUT,384,181.44
2026-04-15,KXLYFT,37970,17934.14
2026-04-15,KXMAJORPROTEST,371,260.81
2026-04-15,KXMAMDANIEO,334,259.42
2026-04-15,KXMAMDANIMENTION,50545,28970.16
2026-04-15,KXMARRIAGESWIFTKELCE,644,539.82
2026-04-15,KXMAYORLA,37291,8214.15
2026-04-15,KXMCGREGORFIGHTNEXT,251,34.8
2026-04-15,KXMD06D,333,118.62
2026-04-15,KXMDPRIMARY,200,20.0
2026-04-15,KXLOWTSFO,17560,6136.37
2026-04-15,KXLOWTCHI,33522,17616.62
2026-04-15,KXLOWTBOS,16893,9833.43
2026-04-15,KXLOWTAUS,7618,6012.0
2026-04-15,KXLEAVEGONZALES,48,0.48
2026-04-15,KXLEAVEHOUSE,22620,8788.06
2026-04-15,KXLEAVEHOUSECOMBO,1469,699.26
2026-04-15,KXLEAVEMILLS,3086,2000.15
2026-04-15,KXLEAVEPOWELL,62424,19437.55
2026-04-15,KXLEAVEPOWELLGOV,2731,1501.92
2026-04-15,KXLEAVESTARMER,70,15.77
2026-04-15,KXLEAVEWALZ,12789,2540.69
2026-04-15,KXLIGAMX,4047,2609.5
2026-04-15,KXLIGAMXGAME,7388,2637.93
2026-04-15,KXLIGAPORTUGALGAME,417,313.67
2026-04-15,KXLIGUE1,546,18.91
2026-04-15,KXLIGUE1GAME,3360,1909.85
2026-04-15,KXLIGUE1RELEGATION,389,7.78
2026-04-15,KXLIGUE1TOP4,29,11.29
2026-04-15,KXLIIGAGAME,24,23.04
2026-04-15,KXLITHIUMW,696,552.37
2026-04-15,KXLIVOCCUR,140120,71668.07
2026-04-15,KXLIVR1LEAD,18879,580.99
2026-04-15,KXLIVTOP10,566,130.57
2026-04-15,KXLIVTOP5,1574,601.41
2026-04-15,KXLIVTOUR,114584,13182.53
2026-04-15,KXLLM1,33139,21661.82
2026-04-15,KXLOLGAME,1141696,538818.89
2026-04-15,KXLOLMAP,395587,229629.4
2026-04-15,KXLOLTOTALMAPS,17820,8690.3
2026-04-15,KXLOSEPRIMARYSENATER,5,1.4
2026-04-15,KXLOSEREELECTIONRSEN,10,9.2
2026-04-15,KXLOWTATL,34473,11267.5
2026-04-15,KXLEADERUCLGOALS,4722,699.77
2026-04-15,KXHOUSENJ11SPECIAL,21601,46.26
2026-04-15,KXMEASLES,154,3.08
2026-04-15,KXHORMUZTRAFFICW,14593,7241.36
2026-04-15,KXFOLLOWERCOUNTCLAV,1,0.77
2026-04-15,KXFOMCDISSENTCOUNT,267,187.1
2026-04-15,KXFOMEN,13568,6054.13
2026-04-15,KXFOWOMEN,1813,741.85
2026-04-15,KXFOXNEWSMENTION,21012,8408.27
2026-04-15,KXFRCPIPREL,23,19.55
2026-04-15,KXFRONTIER,1188,609.11
2026-04-15,KXFTCNEXT,7,5.11
2026-04-15,KXGA14SMOV,3532,3398.35
2026-04-15,KXGABBARDANNOUNCEOUT,1789,482.96
2026-04-15,KXGABBARDOUT,2347,1597.86
2026-04-15,KXGAPRIMARY,678,417.72
2026-04-15,KXGBLGAME,75782,31757.04
2026-04-15,KXFLOYDTYSONFIGHT,8415,3880.3
2026-04-15,KXGDP,4177,2498.49
2026-04-15,KXGOLDCARDS,11642,1187.99
2026-04-15,KXGOLDD,64908,38468.38
2026-04-15,KXGOLDMON,8297,4973.74
2026-04-15,KXGOLDW,1813,962.54
2026-04-15,KXGOLFMAJORS,1857,486.68
2026-04-15,KXGOPPOLICYCHAIR,596,493.26
2026-04-15,KXGOPSENATEPRIMARYCOMBO,38,19.38
2026-04-15,KXGOVALNOMD,869,644.65
2026-04-15,KXGOVALNOMR,73,2.19
2026-04-15,KXGOVCA,478630,113464.26
2026-04-15,KXGOVCAPRIMARY,16898,5815.13
2026-04-15,KXGOVCAPRIMARYPARTY,934,450.53
2026-04-15,KXGOVCONOMD,1534,619.8
2026-04-15,KXGENERICBALLOTVOTEHUB,50,42.5
2026-04-15,KXFISAEXTEND,24914,12435.52
2026-04-15,KXFIDESZKDNPSEATS,898,669.14
2026-04-15,KXFIBACHAMPLEAGUEGAME,50535,33600.05
2026-04-15,KXHOUSEEXPEL,610,215.47
2026-04-15,KXEUROLEAGUEGAME,2962,1623.66
2026-04-15,KXEUROVISION,23931,7459.4
2026-04-15,KXEUROVISIONPARTICIPANTS,613,62.08
2026-04-15,KXEURUSD,947,487.4
2026-04-15,KXEXPELSWALWELLVOTES,115066,26110.0
2026-04-15,KXF1FASTLAP,725,130.8
2026-04-15,KXF1RACE,5354,556.16
2026-04-15,KXF1RACEPODIUM,895,292.99
2026-04-15,KXF1TOP10,71,48.28
2026-04-15,KXF1TOP5,4,3.94
2026-04-15,KXFACUP,996,417.07
2026-04-15,KXFALLOUTRELEASE,47,27.72
2026-04-15,KXFARRERBYELECTION,1067,597.37
2026-04-15,KXFDAANNOUNCE,3033,1428.82
2026-04-15,KXFDVMEGAETH,13,9.62
2026-04-15,KXFEATUREDRAKE,1233,583.32
2026-04-15,KXFEATUREZLARSSON,4449,2794.73
2026-04-15,KXFED,196485,2247.63
2026-04-15,KXFEDCHAIRCONFIRM,32497,6118.77
2026-04-15,KXFEDCHAIRCONFIRMED,16216,5245.0
2026-04-15,KXFEDCHAIRCOUNT,304,243.2
2026-04-15,KXFEDDECISION,200484,31008.94
2026-04-15,KXFEDDISSENT,80,11.2
2026-04-15,KXFEDERALCHARGE,657,287.79
2026-04-15,KXFEDHIKE,118,5.25
2026-04-15,KXFEDLEADJUNE,3789,1396.27
2026-04-15,KXFEDMENTION,24651,9059.81
2026-04-15,KXFESTIVALEVENTPACHNYC,571,362.12
2026-04-15,KXGOVCONOMR,1210,574.13
2026-04-15,KXGOVCTNOMR,82,48.38
2026-04-15,KXETHMINY,1513,815.03
2026-04-15,KXGOVGANOMD,12848,3881.83
2026-04-15,KXHIGHAUS,116673,51061.8
2026-04-15,KXHIGHCHI,152400,70568.8
2026-04-15,KXHIGHDEN,49213,23142.28
2026-04-15,KXHIGHINFLATION,950,452.5
2026-04-15,KXHIGHLAX,305164,118231.31
2026-04-15,KXHIGHMIA,126620,54162.0
2026-04-15,KXHIGHNY,369915,109785.42
2026-04-15,KXHIGHPHIL,46463,18513.95
2026-04-15,KXHIGHTATL,80307,34188.62
2026-04-15,KXHIGHTBOS,88939,34025.89
2026-04-15,KXHIGHTDAL,32070,17640.31
2026-04-15,KXHIGHTDC,74752,35202.21
2026-04-15,KXHIGHTLV,43700,21277.69
2026-04-15,KXHFHOUSING,11,5.02
2026-04-15,KXHIGHTMIN,43580,22910.27
2026-04-15,KXHIGHTOKC,32111,18429.54
2026-04-15,KXHIGHTPHX,47237,21343.31
2026-04-15,KXHIGHTSATX,26232,15851.0
2026-04-15,KXHIGHTSEA,64860,33634.99
2026-04-15,KXHIGHTSFO,37803,21518.7
2026-04-15,KXHMONTH,1000,136.44
2026-04-15,KXHMONTHRANGE,3842,47.57
2026-04-15,KXHNLGAME,25,13.25
2026-04-15,KXHOILMON,529,99.1
2026-04-15,KXHOILW,5360,1384.53
2026-04-15,KXHOOD,23026,6822.83
2026-04-15,KXHORMUZNORM,171735,81666.85
2026-04-15,KXGOVERNORMENTION,16437,9405.87
2026-04-15,KXHIGHTNOLA,17484,9417.85
2026-04-15,KXHEGSETHOUT,3168,702.29
2026-04-15,KXHIGHTHOU,19798,10105.31
2026-04-15,KXHEGSETHANNOUNCEOUT,303,91.39
2026-04-15,KXHEGSETHMENTION,2419,1362.77
2026-04-15,KXGOVIANOMR,670,469.06
2026-04-15,KXGOVMDNOMR,85,1.15
2026-04-15,KXGOVMENOMD,40,26.72
2026-04-15,KXGOVMENOMR,311,3.11
2026-04-15,KXGOVNMNOMD,58,48.14
2026-04-15,KXGOVNYNOMD,1822,1450.34
2026-04-15,KXGOVNYNOMR,5,4.8
2026-04-15,KXGOVOHNOMD,12,0.12
2026-04-15,KXGOVOKNOMR,34,6.69
2026-04-15,KXGOVORNOMR,615,298.32
2026-04-15,KXGOVPANOMR,67,3.67
2026-04-15,KXGOVSCNOMD,331,86.11
2026-04-15,KXGOVSCNOMR,1215,390.4
2026-04-15,KXGOVOHNOMR,4498,3356.94
2026-04-15,KXGOVGANOMR,1649,670.82
2026-04-15,KXHEARINGMENTION,184971,24907.75
2026-04-15,KXGOVSDNOMR,771,257.44
2026-04-15,KXH200MON,5974,2989.77
2026-04-15,KXH100W,318,223.22
2026-04-15,KXH100MON,334,183.61
2026-04-15,KXGTATRAILER,592,261.51
2026-04-15,KXGTAPRICE,456,275.59
2026-04-15,KXH200W,1822,679.72
2026-04-15,KXGTA6,1169,16.69
2026-04-15,KXGROK,605,113.21
2026-04-15,KXGREENLAND,5222,4138.36
2026-04-15,KXGRANDSLAM,43,4.9
2026-04-15,KXGOVTSHUTLENGTH,271750,99077.06
2026-04-15,KXGTA6ONTIME,935,18.7
2026-04-16,KXNHLNORRIS,16415,9014.82
2026-04-16,KXNHLMENTION,43390,27466.31
2026-04-16,KXNHLHART,89667,42594.83
2026-04-16,KXNHLGOAL,1809,1782.9
2026-04-16,KXNHLGAME,9757931,4788700.97
2026-04-16,KXNHLADAMS,1109,743.16
2026-04-16,KXNHLCALDER,1443,25.54
2026-04-16,KXNHL,865519,113569.15
2026-04-16,KXNGUARDAIR,1,0.99
2026-04-16,KXNGASMIN,6,1.02
2026-04-16,KXNHLPACIFIC,11955,5685.41
2026-04-16,KXNHLEAST,46174,16693.54
2026-04-16,KXNHLSERIES,64554,32586.5
2026-04-16,KXRAINNYC,3010,1959.4
2026-04-16,KXNHLSERIESSCORE,21737,3862.14
2026-04-16,KXNHLSERIESSPREAD,1014,475.33
2026-04-16,KXNHLSPREAD,749369,374986.03
2026-04-16,KXNHLTOTAL,1774420,922249.02
2026-04-16,KXNHLVEZINA,1655,492.1
2026-04-16,KXNHLWEST,63361,15536.17
2026-04-16,KXNHSALES,39,25.21
2026-04-16,KXNICKELW,710,432.4
2026-04-16,KXNJ07D,302,21.93
2026-04-16,KXNJPRIMARY,53,10.19
2026-04-16,KXNPBGAME,77553,53727.12
2026-04-16,KXNVPRIMARY,48,9.41
2026-04-16,KXNY12D,206,72.87
2026-04-16,KXNFLTEAM1POS,2535,1173.79
2026-04-16,KXNHLSERIESGAMES,8,5.28
2026-04-16,KXNFLDRAFTWR,12122,5706.5
2026-04-16,KXNETFLIXRANKMOVIERUNNERUP,1647,901.6
2026-04-16,KXNFLDRAFTTEAM,48225,11773.28
2026-04-16,KXNY15D,18,15.66
2026-04-16,KXNETFLIXRANKSHOW,14153,5738.89
2026-04-16,KXNETFLIXRANKSHOWGLOBAL,1484,181.93
2026-04-16,KXNETFLIXRANKSHOWGLOBAL2,1969,141.8
2026-04-16,KXNETFLIXRANKSHOWRUNNERUP,1345,564.09
2026-04-16,KXNETFLIXTOPVIEWSMOVIE,19,7.51
2026-04-16,KXNETFLIXTOPVIEWSTV,4,2.49
2026-04-16,KXNEWARKMAYOR,263,244.91
2026-04-16,KXNEWDEAL,285,66.35
2026-04-16,KXNEWGLENN,5051,2794.62
2026-04-16,KXNEWSOMENDORSE,1022,893.4
2026-04-16,KXNEXTHUNGARYPM,35960,1045.22
2026-04-16,KXNEXTLEVELCHEF,4542,601.27
2026-04-16,KXNEXTMANAGERMANU,2566,1214.58
2026-04-16,KXNEXTNBACOACH,1296,215.18
2026-04-16,KXNEXTTEAMNBA,1797,319.17
