date,report_ticker,pnl_gross,pnl_net,fees_taker,fees_maker,contracts_settled
2026-05-31,KXNY17D,-10.14,-12.41,2.27,0.0,215
2026-05-31,KXNHLSPREAD,-3868.96,-4306.78,437.82,0.0,27526
2026-05-31,KXNYCRENTFREEZE,-3.7,-4.26,0.56,0.0,38
2026-05-31,KXNYPRIMARY,-25.66,-27.12,1.46,0.0,117
2026-05-31,KXNYTHEAD,-2.09,-3.82,1.73,0.0,2433
2026-05-31,KXNZNBLGAME,2996.88,1630.62,1366.26,0.0,125998
2026-05-31,KXODIMATCH,597.83,489.12,108.71,0.0,6368
2026-05-31,KXOKPRIMARY,-44.06,-44.83,0.77,0.0,65
2026-05-31,KXOMEGA,5.04,4.74,0.3,0.0,28
2026-05-31,KXOTDBASKETBALL,-18.35,-19.8,1.45,0.0,1084
2026-05-31,KXNY10D,-8.26,-9.85,1.59,0.0,263
2026-05-31,KXNY7D,-107.52,-113.86,6.34,0.0,425
2026-05-31,KXNHLOVERTIME,-21.95,-23.28,1.33,0.0,103
2026-05-31,KXNHLSERIESSCORE,4570.24,4049.25,520.99,0.0,59349
2026-05-31,KXNETFLIXTOPVIEWSMOVIE,-237.79,-268.78,30.99,0.0,4626
2026-05-31,KXOWGRRANK,18.72,17.31,1.41,0.0,1044
2026-05-31,KXNETFLIXTOPVIEWSTV,16.27,-14.85,31.12,0.0,3420
2026-05-31,KXNEWDEAL,5.6,4.86,0.74,0.0,452
2026-05-31,KXNEWSOMENDORSE,1.98,1.85,0.13,0.0,17
2026-05-31,KXNEWTARIFFS,-17.11,-18.69,1.58,0.0,1306
2026-05-31,KXNEXTMANAGEREPL,-13.98,-14.95,0.97,0.0,732
2026-05-31,KXNEXTNBACOACH,-83.33,-91.84,8.51,0.0,1313
2026-05-31,KXNEXTTEAMNBA,-28.59,-30.13,1.54,0.0,138
2026-05-31,KXNEXTTEAMNFL,-310.81,-391.17,80.36,0.0,41884
2026-05-31,KXNHLSERIESSPREAD,328.22,265.8,62.42,0.0,5095
2026-05-31,KXNFLSUPDRAFTPICK,16.51,12.56,3.95,0.0,447
2026-05-31,KXNHL,3665.78,809.88,2855.9,719.21,168017
2026-05-31,KXNHL30COMEBACK,-45.94,-49.17,3.23,0.0,2302
2026-05-31,KXNHLDRAFTPICK,85.25,73.18,12.07,0.0,1722
2026-05-31,KXNHLDRAFTTOP,0.05,0.04,0.01,0.0,5
2026-05-31,KXNHLGAME,-12783.35,-14755.66,1972.31,498.39,115666
2026-05-31,KXNHLHART,-740.71,-762.98,22.27,0.0,2119
2026-05-31,KXNHLMENTION,-346.6,-368.21,21.61,0.0,1981
2026-05-31,KXNHLNORRIS,22.8,20.73,2.07,0.0,601
2026-05-31,KXNHLPLAYOFFGOALS,-4.85,-4.87,0.02,0.0,5
2026-05-31,KXNHLSERIESGAMES,-19.24,-19.79,0.55,0.0,120
2026-05-31,KXNFLTRADE,5.66,5.26,0.4,0.0,566
2026-05-31,KXNHLADAMS,-45.61,-46.08,0.47,0.0,53
2026-05-31,KXPORTERDROPOUT,-0.96,-1.13,0.17,0.0,58
2026-05-31,KXPARDONSTRUMP,-4.33,-5.73,1.4,0.0,603
2026-05-31,KXPRIMARYPLACE,2239.95,2137.56,102.39,0.0,8082
2026-05-31,KXPRIMARYTURNOUT,233.99,224.72,9.27,0.0,677
2026-05-31,KXPUREALBUMS,264.52,258.53,5.99,0.0,401
2026-05-31,KXQUADRUPLEDOUBLE,-1760.56,-1916.49,155.93,0.0,72919
2026-05-31,KXRAINAUSM,-27.51,-29.47,1.96,0.0,2751
2026-05-31,KXRAINCHIM,-81.36,-87.08,5.72,0.0,6439
2026-05-31,KXRAINDALM,-191.85,-211.84,19.99,0.0,15516
2026-05-31,KXRAINDENM,-33.92,-36.42,2.5,0.0,2191
2026-05-31,KXRAINHOUM,-225.54,-241.47,15.93,0.0,13877
2026-05-31,KXRAINLAXM,-0.37,-0.41,0.04,0.0,37
2026-05-31,KXPRIMARYMOV,-1145.72,-1352.48,206.76,0.0,117501
2026-05-31,KXRAINMIAM,815.47,644.45,171.02,0.0,36130
2026-05-31,KXRAINNYCM,-110.03,-120.08,10.05,0.0,13006
2026-05-31,KXRAINSEAM,-560.38,-599.62,39.24,0.0,55720
2026-05-31,KXRAINSFOM,-1.95,-2.11,0.16,0.0,145
2026-05-31,KXRANKLIST1ALBUM,-11.2,-11.94,0.74,0.0,527
2026-05-31,KXRANKLIST1SONG,-1709.02,-1828.27,119.25,0.0,7783
2026-05-31,KXRANKLISTSONGSPOTGLOBAL,-4749.75,-4964.58,214.83,0.0,13954
2026-05-31,KXRANKLISTSONGSPOTUSA,-1599.75,-1759.58,159.83,0.0,58912
2026-05-31,KXRANKLISTSONGTOP10,1.31,0.81,0.5,0.0,114
2026-05-31,KXNETFLIXRANKSHOWRUNNERUP,1004.85,982.82,22.03,0.0,5926
2026-05-31,KXRANKLISTSPOTIFYGTOP3,0.12,0.11,0.01,0.0,1
2026-05-31,KXRAINNYC,-52.91,-66.64,13.73,0.0,3193
2026-05-31,KXPANAMATRAFFIC,-19.88,-20.29,0.41,0.0,28
2026-05-31,KXPRESSBRIEFINGCOUNT,-2.87,-3.07,0.2,0.0,75
2026-05-31,KXPOWELLMENTION,7839.25,6530.49,1308.76,0.0,261730
2026-05-31,KXPAYROLLS,4022.27,3714.89,307.38,77.75,21013
2026-05-31,KXPCECORE,23.68,21.85,1.83,0.0,251
2026-05-31,KXPERLIGA1GAME,-49331.8,-59359.82,10028.02,0.0,1014996
2026-05-31,KXPERSONMENTION,-2711.81,-2930.44,218.63,0.0,48138
2026-05-31,KXPGA3BALL,-2728.33,-3390.68,662.35,0.0,51634
2026-05-31,KXPGAH2H,-872.34,-1188.43,316.09,0.0,23911
2026-05-31,KXPGAHOLEINONE,-250.64,-271.4,20.76,0.0,4075
2026-05-31,KXPGAMAJORTOP10,-62.93,-69.33,6.4,0.0,500
2026-05-31,KXPGAMAJORWIN,-8.73,-8.75,0.02,0.0,9
2026-05-31,KXPGAMAKECUT,2.79,2.55,0.24,0.0,22
2026-05-31,KXPREMCHAMP,-1.1,-1.45,0.35,0.0,20
2026-05-31,KXPGAPLAYOFF,7208.36,6942.05,266.31,0.0,21461
2026-05-31,KXPGAR2LEAD,-25.36,-27.01,1.65,0.0,339
2026-05-31,KXPGAR3LEAD,-32.03,-33.85,1.82,0.0,157
2026-05-31,KXPGATOP10,-9595.38,-10424.2,828.82,0.0,72871
2026-05-31,KXPGATOP20,-834.87,-1817.22,982.35,0.0,119154
2026-05-31,KXPGATOP5,-13477.24,-15294.54,1817.3,0.0,183528
2026-05-31,KXPGATOUR,-458583.91,-605101.96,146518.05,36938.22,22698875
2026-05-31,KXPGAUSO,-25.61,-27.29,1.68,0.0,401
2026-05-31,KXPLAYWC,0.18,0.14,0.04,0.0,22
2026-05-31,KXPLKGAME,2534.31,1981.62,552.69,0.0,79299
2026-05-31,KXPOKEMON,48.88,37.97,10.91,0.0,4739
2026-05-31,KXPGAR1LEAD,-942.57,-1004.14,61.57,0.0,12792
2026-05-31,KXNETFLIXRANKSHOWGLOBAL2,-114.14,-124.16,10.02,0.0,1832
2026-05-31,KXNBA2D,-169.22,-179.23,10.01,0.0,1158
2026-05-31,KXNETFLIXRANKSHOW,-459.38,-525.18,65.8,0.0,22549
2026-05-31,KXMTPMENTION,-1055.06,-1329.41,274.35,0.0,101055
2026-05-31,KXMTPRIMARY,10.5,8.06,2.44,0.0,313
2026-05-31,KXMUSKNW,-66.31,-71.55,5.24,0.0,1700
2026-05-31,KXMUSKTRILLION,-118.42,-126.59,8.17,0.0,1006
2026-05-31,KXMUSKWEALTH,85.08,65.32,19.76,0.0,3121
2026-05-31,KXMVECROSSCATEGORY,418231.86,285578.28,132653.58,0.0,21224690
2026-05-31,KXMVESPORTSMULTIGAMEEXTENDED,1380960.99,977468.62,403492.37,0.0,142839048
2026-05-31,KXNASCARFASTLAP,-67.83,-95.89,28.06,0.0,5282
2026-05-31,KXNASCARRACE,193648.85,162435.69,31213.16,0.0,6123322
2026-05-31,KXNASCARTOP10,-8105.63,-9259.07,1153.44,0.0,81055
2026-05-31,KXMTN,-140.27,-150.42,10.15,0.0,855
2026-05-31,KXNASCARTOP20,-529.21,-595.65,66.44,0.0,8144
2026-05-31,KXNASCARTOP5,-6174.06,-6941.02,766.96,0.0,59235
2026-05-31,KXNASCARTOPTEAM,1258.78,1150.04,108.74,0.0,11122
2026-05-31,KXNASDAQ100,-5.84,-6.02,0.18,0.0,23
2026-05-31,KXNASDAQ100MAXY,0.94,-7.75,8.69,0.0,12492
2026-05-31,KXNASDAQ100U,-136.91,-145.72,8.81,0.0,1244
2026-05-31,KXNATGASD,-3369.78,-3578.75,208.97,0.0,17613
2026-05-31,KXNATGASW,-321.63,-345.25,23.62,0.0,1927
2026-05-31,KXNATIONALIZESPACEX,-1.88,-2.02,0.14,0.0,94
2026-05-31,KXNBA,194247.42,112411.48,81835.94,20540.36,5036636
2026-05-31,KXNBA1HSPREAD,1523.24,1437.16,86.08,0.0,5279
2026-05-31,KXNASCARTOP3,30427.77,27620.72,2807.05,0.0,229969
2026-05-31,KXNBA1HTOTAL,-248.09,-266.93,18.84,0.0,1087
2026-05-31,KXMT01D,432.54,412.75,19.79,0.0,1958
2026-05-31,KXMLBTEAMTOTAL,-19775.27,-25229.67,5454.4,0.0,456630
2026-05-31,KXRECNCH,355.04,329.93,25.11,0.0,1601
2026-05-31,KXMEXCUBOIL,-10.31,-12.93,2.62,0.0,177
2026-05-31,KXMIDTERMMOV,31.19,28.21,2.98,0.0,8411
2026-05-31,KXMILLSPLATNER,77.35,73.3,4.05,0.0,305
2026-05-31,KXMJSCHEDULE,-74.82,-80.86,6.04,0.0,8581
2026-05-31,KXMLBDEBUT,10.16,9.67,0.49,0.0,32
2026-05-31,KXMLBEXTRAS,-107.24,-130.47,23.23,0.0,7373
2026-05-31,KXMLBF5,44378.93,30747.17,13631.76,0.0,1018299
2026-05-31,KXMLBF5SPREAD,742.55,-2955.66,3698.21,0.0,309722
2026-05-31,KXMLBF5TOTAL,-84961.12,-98816.29,13855.17,0.0,1013288
2026-05-31,KXMLBTOTAL,-781118.38,-1035281.86,254163.48,0.0,17724675
2026-05-31,KXMLBGAME,-644459.67,-1384988.06,740528.39,186215.42,64401469
2026-05-31,KXMLBHR,-64429.37,-78766.23,14336.86,0.0,2077169
2026-05-31,KXMLBHRR,14700.45,11440.79,3259.66,0.0,233971
2026-05-31,KXMLBKS,-1257.74,-11177.08,9919.34,0.0,768050
2026-05-31,KXMLBMENTION,2416.89,1801.51,615.38,0.0,108658
2026-05-31,KXMLBPITCHEROTM,-300.91,-331.07,30.16,0.0,1936
2026-05-31,KXMLBPLAYEROTM,138.47,125.3,13.17,0.0,871
2026-05-31,KXMLBRFI,-3684.85,-38502.38,34817.53,0.0,2249530
2026-05-31,KXMLBSPREAD,680956.86,522517.82,158439.04,0.0,11421837
2026-05-31,KXMLBSTATCOUNT,4.46,3.67,0.79,0.0,84
2026-05-31,KXMLBTB,7431.1,5070.71,2360.39,0.0,167932
2026-05-31,KXMLBHIT,-12556.44,-16400.17,3843.73,0.0,327160
2026-05-31,KXNETFLIXRANKSHOWGLOBAL,4.4,3.23,1.17,0.0,802
2026-05-31,KXNBA1HWINNER,472.52,284.62,187.9,0.0,19948
2026-05-31,KXNBA2HTOTAL,-19.16,-19.71,0.55,0.0,33
2026-05-31,KXNBARETURN,15.37,9.08,6.29,0.0,1182
2026-05-31,KXNBASERIESGAMES,-4786.85,-5234.34,447.49,0.0,39878
2026-05-31,KXNBASERIESPTS,-3.81,-3.93,0.12,0.0,64
2026-05-31,KXNBASERIESPTSSPREAD,-3.62,-3.65,0.03,0.0,4
2026-05-31,KXNBASERIESROADWIN,-1542.22,-2393.85,851.63,0.0,109034
2026-05-31,KXNBASERIESSCORE,-105048.42,-119175.4,14126.98,0.0,1596747
2026-05-31,KXNBASERIESSPREAD,13466.97,12075.04,1391.93,0.0,94357
2026-05-31,KXNBASPREAD,-23591.88,-29070.59,5478.71,1376.28,335620
2026-05-31,KXNBASTL,-290.68,-311.21,20.53,0.0,2034
2026-05-31,KXNBATOTAL,-12482.3,-13319.69,837.39,212.22,53185
2026-05-31,KXNBAREB,2472.35,2361.15,111.2,0.0,7115
2026-05-31,KXNBBGAME,-434.69,-1535.0,1100.31,0.0,104846
2026-05-31,KXNCAABBGAME,-58845.96,-91667.77,32821.81,0.0,2452291
2026-05-31,KXNCAABBGS,29.08,20.98,8.1,0.0,1337
2026-05-31,KXNCAABBPLAYOFFS,-655.73,-786.51,130.78,0.0,12409
2026-05-31,KXNCAABBREG,-4778.28,-6469.07,1690.79,0.0,188472
2026-05-31,KXNCAASBGAME,408.92,-3304.23,3713.15,0.0,245934
2026-05-31,KXNCAASOFTBALL,-1337.74,-1988.63,650.89,0.0,70582
2026-05-31,KXNETFLIXRANKMOVIE,-88.88,-98.12,9.24,0.0,12434
2026-05-31,KXNETFLIXRANKMOVIEGLOBAL,-59.94,-68.95,9.01,0.0,4478
2026-05-31,KXNETFLIXRANKMOVIEGLOBAL2,-26.04,-31.98,5.94,0.0,1977
2026-05-31,KXNETFLIXRANKMOVIERUNNERUP,-934.42,-1209.06,274.64,0.0,27696
2026-05-31,KXNCAABASEBALL,-1425.26,-2581.64,1156.38,0.0,287899
2026-05-31,KXNBA2HSPREAD,-697.0,-724.07,27.07,0.0,1559
2026-05-31,KXNBAPTS,713.13,381.08,332.05,0.0,23591
2026-05-31,KXNBAPLAYOFFPTS,352.3,299.97,52.33,0.0,4239
2026-05-31,KXNBA2HWINNER,-51.59,-69.8,18.21,0.0,1277
2026-05-31,KXNBA30COMEBACK,-164.74,-208.61,43.87,0.0,43094
2026-05-31,KXNBA3D,-185.52,-200.03,14.51,0.0,8842
2026-05-31,KXNBA3PT,-3831.47,-4025.38,193.91,0.0,15174
2026-05-31,KXNBAAST,-2199.87,-2282.15,82.28,0.0,5573
2026-05-31,KXNBAATTEND,2.01,0.98,1.03,0.0,144
2026-05-31,KXNBABLK,-29.65,-33.12,3.47,0.0,225
2026-05-31,KXNBADRAFT1,-1289.24,-1395.47,106.23,0.0,14992
2026-05-31,KXNBADRAFTMATCHUP,-220.4,-230.31,9.91,0.0,569
2026-05-31,KXNBADRAFTPICK,416.85,257.68,159.17,0.0,12524
2026-05-31,KXNBAPLAYOFFWINS,-5482.84,-6234.48,751.64,0.0,94443
2026-05-31,KXNBADRAFTTEAM,84.95,78.51,6.44,0.0,462
2026-05-31,KXNBAFINBLOWOUT,207.23,171.27,35.96,0.0,2672
2026-05-31,KXNBAFINMVP,-73301.6,-77595.68,4294.08,0.0,626387
2026-05-31,KXNBAFTM,-72.4,-77.52,5.12,0.0,7141
2026-05-31,KXNBAGAME,208517.96,188069.62,20448.34,5158.0,1254313
2026-05-31,KXNBAGAME7,-510.77,-541.24,30.47,0.0,1970
2026-05-31,KXNBAH2HBENCHPTS,-20.52,-21.99,1.47,0.0,2052
2026-05-31,KXNBAH2HPRA,-18.33,-19.56,1.23,0.0,341
2026-05-31,KXNBAMENTION,-808.84,-872.4,63.56,0.0,44357
2026-05-31,KXNBAOVERTIME,-734.82,-783.53,48.71,0.0,9590
2026-05-31,KXNBAPLAYOFF3D,-672.42,-716.04,43.62,0.0,6236
2026-05-31,KXNBADRAFTTOP,40.05,16.9,23.15,0.0,3262
2026-05-31,KXRMAPLAYTOGETHER,-14.43,-15.47,1.04,0.0,1443
2026-05-31,KXTRUMPSAYNICKNAME,214.68,174.94,39.74,0.0,4060
2026-05-31,KXRT,-6448.24,-7194.11,745.87,0.0,221387
2026-05-31,KXUSDJPYQ,-2.2,-2.28,0.08,0.0,4
2026-05-31,KXUSDQ,0.2,0.18,0.02,0.0,5
2026-05-31,KXUSFLYCAN,-64.8,-67.24,2.44,0.0,146
2026-05-31,KXUSGASCPI,5.54,5.03,0.51,0.0,111
2026-05-31,KXUSISMSERV,3.34,-0.91,4.25,0.0,360
2026-05-31,KXUSLGAME,-994.41,-3023.52,2029.11,0.0,222626
2026-05-31,KXUSNFP,82.35,75.98,6.37,0.0,887
2026-05-31,KXUSRETAIL,130.66,125.87,4.79,0.0,284
2026-05-31,KXUT1D,-5.31,-6.34,1.03,0.0,82
2026-05-31,KXUTPRIMARY,101.06,95.75,5.31,0.0,401
2026-05-31,KXUSDJPY,-109.97,-118.21,8.24,0.0,599
2026-05-31,KXVALORANTGAME,-27479.13,-37320.74,9841.61,0.0,1028124
2026-05-31,KXVAPRIMARY,0.05,0.04,0.01,0.0,5
2026-05-31,KXVBAGAME,2402.87,2356.22,46.65,0.0,8900
2026-05-31,KXVENEZUELALEADER2,-105.87,-123.63,17.76,0.0,43400
2026-05-31,KXVENFUTVEGAME,1475.6,1149.64,325.96,0.0,62457
2026-05-31,KXVISITIRAN,-28.99,-32.66,3.67,0.0,2178
2026-05-31,KXVISITNYC,-114.91,-124.13,9.22,0.0,9821
2026-05-31,KXVOTEHUBTRUMPUPDOWN,155.97,124.74,31.23,0.0,2513
2026-05-31,KXVOTEPRIMARY,-15199.66,-16301.46,1101.8,0.0,244026
2026-05-31,KXVOTERECNCS,-17.8,-18.86,1.06,0.0,110
2026-05-31,KXVOTESAVEAMERICA,-18.74,-19.99,1.25,0.0,346
2026-05-31,KXVALORANTMAP,6644.92,-638.66,7283.58,0.0,573625
2026-05-31,KXVTBGAME,-2.09,-2.3,0.21,0.0,15
2026-05-31,KXUSAIRANAGREEMENT,1128.84,748.3,380.54,0.0,174969
2026-05-31,KXURYPDGAME,-288.75,-5405.27,5116.52,0.0,562052
2026-05-31,KXTRUMPSAY,-16824.16,-18658.1,1833.94,0.0,813095
2026-05-31,KXTRUMPSAYTRUMP,-122.42,-129.03,6.61,0.0,1875
2026-05-31,KXTRUMPSLAUGHTERVOTE,-11.19,-12.67,1.48,0.0,509
2026-05-31,KXTRUMPTIME,555.73,513.88,41.85,0.0,5507
2026-05-31,KXTRUMPUAP,42.53,36.49,6.04,0.0,1213
2026-05-31,KXTRUMPVSLAUGHTER,-7.38,-7.87,0.49,0.0,82
2026-05-31,KXTRUTHSOCIAL,-403.94,-514.61,110.67,0.0,20707
2026-05-31,KXTSAW,15.72,15.0,0.72,0.0,41
2026-05-31,KXTSWIFTTOYSTORY,-1351.63,-1453.86,102.23,0.0,25571
2026-05-31,KXTXPRIMARY,-0.81,-1.12,0.31,0.0,37
2026-05-31,KXUSAEXPANDTERRITORY,-3.84,-4.2,0.36,0.0,252
2026-05-31,KXU3,282.3,235.49,46.81,12.34,4294
2026-05-31,KXUE,-29.59,-31.54,1.95,0.0,157
2026-05-31,KXUEFAMENTION,-73.18,-78.46,5.28,0.0,6403
2026-05-31,KXUFCFIGHT,1177.2,-907.28,2084.48,0.0,160622
2026-05-31,KXUFCWHITEHOUSE,-4.06,-4.82,0.76,0.0,417
2026-05-31,KXUFLCHAMP,-44.6,-81.34,36.74,0.0,2531
2026-05-31,KXUFLGAME,916.01,-11339.24,12255.25,0.0,931275
2026-05-31,KXUFLSPREAD,272.7,153.26,119.44,0.0,12870
2026-05-31,KXUFLTOTAL,-250.25,-588.75,338.5,0.0,31881
2026-05-31,KXUKRETAIL,2.88,2.75,0.13,0.0,8
2026-05-31,KXULTA,-160.53,-175.33,14.8,0.0,1103
2026-05-31,KXUAPFILES,243.29,226.35,16.94,0.0,1373
2026-05-31,KXTRUMPPHOTO,-895.42,-958.12,62.7,0.0,89542
2026-05-31,KXWATSONRNC,371.47,358.06,13.41,0.0,887
2026-05-31,KXWCGAME,3642.16,2453.31,1188.85,0.0,109187
2026-05-31,KXWT20MATCH,16269.24,7681.22,8588.02,0.0,1012589
2026-05-31,KXWT20WORLDCUP,-793.39,-860.44,67.05,0.0,8745
2026-05-31,KXWTAADVANCE,-7.6,-8.37,0.77,0.0,66
2026-05-31,KXWTACHALLENGERMATCH,-1079.15,-4592.76,3513.61,0.0,369340
2026-05-31,KXWTADOUBLES,456.93,181.33,275.6,0.0,42804
2026-05-31,KXWTAGRANDSLAM,40.55,40.0,0.55,0.0,50
2026-05-31,KXWTAMATCH,-222996.8,-360490.81,137494.01,34547.51,13078024
2026-05-31,KXWTASERENA,-0.88,-0.97,0.09,0.0,27
2026-05-31,KXWTASETWINNER,-13458.84,-18010.3,4551.46,0.0,349392
2026-05-31,KXWTI,11056.88,9690.89,1365.99,0.0,116642
2026-05-31,KXWNBATOTAL,3877.72,-6568.26,10445.98,0.0,806089
2026-05-31,KXWTIMIN,272.61,154.25,118.36,0.0,7043
2026-05-31,KXWWDCMENTION,503.0,469.37,33.63,0.0,2255
2026-05-31,KXXRP,-117.28,-129.08,11.8,0.0,2183
2026-05-31,KXXRP15M,-8672.02,-13523.06,4851.04,0.0,570470
2026-05-31,KXXRPD,-1028.0,-1128.11,100.11,0.0,13306
2026-05-31,KXXRPMAXMON,-39.88,-42.67,2.79,0.0,1725
2026-05-31,KXXRPMINMON,-0.36,-0.39,0.03,0.0,9
2026-05-31,KXYTUBESUBSBEAST,-0.94,-1.01,0.07,0.0,94
2026-05-31,KXZECMINMON,-2.14,-2.29,0.15,0.0,114
2026-05-31,KXZELENSKYPUTIN,0.2,0.16,0.04,0.0,10
2026-05-31,KXMESENOUTCOME,-32.59,-36.41,3.82,0.0,889
2026-05-31,KXWTIW,681.65,479.63,202.02,0.0,20277
2026-05-31,KXWCFURTHESTADVANCING,-53.29,-56.25,2.96,0.0,252
2026-05-31,KXWNBASPREAD,28571.81,22262.96,6308.85,0.0,487177
2026-05-31,KXWNBAPTS,-1902.2,-2325.86,423.66,0.0,29920
2026-05-31,KXWCGROUPBOTTOM,-46.82,-48.87,2.05,0.0,127
2026-05-31,KXWCGROUPGOALS,90.73,83.07,7.66,0.0,865
2026-05-31,KXWCGROUPORDER,-10.15,-10.47,0.32,0.0,29
2026-05-31,KXWCGROUPQUAL,83.51,69.4,14.11,0.0,1230
2026-05-31,KXWCGROUPWIN,10695.61,10300.48,395.13,0.0,27825
2026-05-31,KXWCHOSTKO,31.87,29.78,2.09,0.0,126
2026-05-31,KXWCIRAN,-4.87,-19.16,14.29,0.0,2108
2026-05-31,KXWCROUND,129.82,-533.23,663.05,0.0,58455
2026-05-31,KXWCSQUAD,-5.72,-6.57,0.85,0.0,229
2026-05-31,KXWCSTAGE,-11.79,-12.49,0.7,0.0,65
2026-05-31,KXWNBAREB,2755.67,2581.29,174.38,0.0,12825
2026-05-31,KXWCSTAGEOFELIM,17.66,-19.93,37.59,0.0,3518
2026-05-31,KXWCTOTALGOAL,-0.96,-0.98,0.02,0.0,2
2026-05-31,KXWCWINGROUP,1587.11,1542.13,44.98,0.0,2671
2026-05-31,KXWNBA1HSPREAD,4122.27,3759.32,362.95,0.0,23973
2026-05-31,KXWNBA1HTOTAL,5678.07,5086.43,591.64,0.0,43234
2026-05-31,KXWNBA1HWINNER,1855.74,1194.09,661.65,0.0,47103
2026-05-31,KXWNBA3PT,-876.25,-956.71,80.46,0.0,5516
2026-05-31,KXWNBAAST,-247.41,-321.54,74.13,0.0,4703
2026-05-31,KXWNBACCUP,-151.54,-159.8,8.26,0.0,1916
2026-05-31,KXWNBACCUPMVP,-28.55,-29.5,0.95,0.0,104
2026-05-31,KXWNBAGAME,-8305.37,-33917.67,25612.3,0.0,2212642
2026-05-31,KXWCTEAMGOALS,452.88,437.82,15.06,0.0,1063
2026-05-31,KXROCKTHEBLOCK,-0.33,-0.36,0.03,0.0,33
2026-05-31,KXTRUMPNUMSTATES,-76.48,-82.63,6.15,0.0,2737
2026-05-31,KXTRUMPMENTION,-5669.36,-6412.88,743.52,0.0,506965
2026-05-31,KXSENATEMTD,487.41,482.04,5.37,0.0,592
2026-05-31,KXSENATENJR,-555.88,-573.98,18.1,0.0,23893
2026-05-31,KXSENATEREC,-1394.06,-1431.22,37.16,0.0,2754
2026-05-31,KXSENATESCD,4.0,3.72,0.28,0.0,200
2026-05-31,KXSENATESCR,-37.76,-42.05,4.29,0.0,2098
2026-05-31,KXSENATESDR,-0.81,-1.36,0.55,0.0,1183
2026-05-31,KXSENATEVAD,0.06,0.05,0.01,0.0,2
2026-05-31,KXSEOULMAYOR,925.32,857.36,67.96,0.0,7145
2026-05-31,KXSHIBA,-45.83,-49.1,3.27,0.0,4583
2026-05-31,KXSHIBAD,-0.02,-0.03,0.01,0.0,2
2026-05-31,KXSENATEMER,0.1,0.09,0.01,0.0,10
2026-05-31,KXSILVERD,-4454.6,-4738.3,283.7,0.0,21772
2026-05-31,KXSIMIAMI,84.72,66.28,18.44,0.0,5435
2026-05-31,KXSKEXPYOY,381.23,359.05,22.18,0.0,1762
2026-05-31,KXSOL15M,-2665.62,-8496.51,5830.89,0.0,648770
2026-05-31,KXSOLD,-892.2,-960.49,68.29,0.0,14220
2026-05-31,KXSOLE,-21.48,-22.64,1.16,0.0,343
2026-05-31,KXSOLMAXMON,-53.85,-57.63,3.78,0.0,3650
2026-05-31,KXSOLMINMON,869.34,859.8,9.54,0.0,2125
2026-05-31,KXSONGCHARTDRA,-2316.04,-2628.94,312.9,0.0,226136
2026-05-31,KXSONGRELEASEDATEPC,2.38,0.81,1.57,0.0,178
2026-05-31,KXSP500ADDQ,-50.4,-53.59,3.19,0.0,504
2026-05-31,KXSILVERW,-234.56,-250.27,15.71,0.0,2205
2026-05-31,KXSPACEXCOUNT,-11796.41,-12620.71,824.3,0.0,1167595
2026-05-31,KXSENATEMED,-10504.32,-11550.17,1045.85,0.0,244949
2026-05-31,KXSENATELAD,-0.1,-0.11,0.01,0.0,2
2026-05-31,KXRTX5090MAX,1.41,1.35,0.06,0.0,3
2026-05-31,KXRTX5090MON,-0.05,-0.07,0.02,0.0,5
2026-05-31,KXRTX5090Q,2.06,1.79,0.27,0.0,17
2026-05-31,KXRTX5090W,-181.03,-184.07,3.04,0.0,423
2026-05-31,KXRUBIOMENTION,-244.46,-315.16,70.7,0.0,15659
2026-05-31,KXRUGBYFRA14MATCH,-3.33,-4.41,1.08,0.0,365
2026-05-31,KXRUGBYMLRMATCH,-39.96,-47.39,7.43,0.0,1395
2026-05-31,KXRUGBYNRLMATCH,-679.63,-1105.21,425.58,0.0,37099
2026-05-31,KXSAGDPQOQ,392.97,376.5,16.47,0.0,958
2026-05-31,KXSAILGPRACE,-282.76,-395.06,112.3,0.0,16574
2026-05-31,KXSENATELAR,277.18,257.61,19.57,0.0,5401
2026-05-31,KXSAMOMINF,-3.08,-3.29,0.21,0.0,44
2026-05-31,KXSC01D,24.47,23.09,1.38,0.0,123
2026-05-31,KXSC01R,-172.29,-180.32,8.03,0.0,880
2026-05-31,KXSCHUMEROUT,-14.39,-15.35,0.96,0.0,228
2026-05-31,KXSCOTUSMARIJUANAGUN,2.84,0.61,2.23,0.0,231
2026-05-31,KXSCPRIMARY,728.8,718.06,10.74,0.0,1235
2026-05-31,KXSENATEALD,50.4,47.38,3.02,0.0,336
2026-05-31,KXSENATEALR,-449.14,-485.5,36.36,0.0,6160
2026-05-31,KXSENATECOD,0.21,0.01,0.2,0.0,29
2026-05-31,KXSENATEGAR,-307.86,-327.92,20.06,0.0,2803
2026-05-31,KXSENATEIAR,-13.18,-14.11,0.93,0.0,1318
2026-05-31,KXSAMSUNGSTRIKE,-82.99,-89.85,6.86,0.0,3266
2026-05-31,KXTRUMPNBAFINALS,-4404.63,-5129.61,724.98,0.0,43358
2026-05-31,KXSPACEXSECTOR,7.03,4.86,2.17,0.0,166
2026-05-31,KXSPOTIFY2D,-12.47,-15.33,2.86,0.0,2092
2026-05-31,KXTOPBBSPOTSDRA,-708.76,-913.31,204.55,0.0,73498
2026-05-31,KXTOPCHEF,20.45,7.73,12.72,0.0,5161
