market_key,market_name,kalshi_category,contracts,fees_total,n_outcomes,winner,winner_ticker,report_ticker,is_sports,top_outcome,i.market_name,i.fees_total,i.winner,i.winner_ticker
KXWMENSINGLES-25,2025 Wimbledon,Sports,35909162,551960.299999999,2,"",KXWMENSINGLES-25-JS,KXWMENSINGLES,TRUE,KXWMENSINGLES-25-CA,2025 Wimbledon,551960.299999999,"",KXWMENSINGLES-25-JS
KXNFLGAME-25NOV27GBDET,KXNFLGAME-25NOV27GBDET,Sports,35719291,492761.759999989,2,"",KXNFLGAME-25NOV27GBDET-GB,KXNFLGAME,TRUE,KXNFLGAME-25NOV27GBDET-DET,KXNFLGAME-25NOV27GBDET,492761.759999989,"",KXNFLGAME-25NOV27GBDET-GB
KXNCAAFGAME-26JAN01ALAIND,KXNCAAFGAME-26JAN01ALAIND,Sports,35611314,383517.419999993,2,"",KXNCAAFGAME-26JAN01ALAIND-IND,KXNCAAFGAME,TRUE,KXNCAAFGAME-26JAN01ALAIND-ALA,KXNCAAFGAME-26JAN01ALAIND,383517.419999993,"",KXNCAAFGAME-26JAN01ALAIND-IND
SENATEAZ-24,Senate race in Arizona,Politics,35514247,0,2,:: or another Democrat,SENATEAZ-24-D,SENATEAZ,FALSE,SENATEAZ-24-R,Senate race in Arizona,182846.989999996,:: or another Democrat,SENATEAZ-24-D
KXNCAAFGAME-26JAN09OREIND,KXNCAAFGAME-26JAN09OREIND,Sports,35043376,381711.259999992,2,"",KXNCAAFGAME-26JAN09OREIND-IND,KXNCAAFGAME,TRUE,KXNCAAFGAME-26JAN09OREIND-ORE,KXNCAAFGAME-26JAN09OREIND,381711.259999992,"",KXNCAAFGAME-26JAN09OREIND-IND
KXNFLGAME-25DEC28PHIBUF,KXNFLGAME-25DEC28PHIBUF,Sports,34973628,456964.499999984,2,"",KXNFLGAME-25DEC28PHIBUF-PHI,KXNFLGAME,TRUE,KXNFLGAME-25DEC28PHIBUF-BUF,KXNFLGAME-25DEC28PHIBUF,456964.499999984,"",KXNFLGAME-25DEC28PHIBUF-PHI
KXNFLGAME-25OCT12DETKC,KXNFLGAME-25OCT12DETKC,Sports,34947385,511101.680000014,2,"",KXNFLGAME-25OCT12DETKC-KC,KXNFLGAME,TRUE,KXNFLGAME-25OCT12DETKC-DET,KXNFLGAME-25OCT12DETKC,511101.680000014,"",KXNFLGAME-25OCT12DETKC-KC
KXNCAAFGAME-25DEC06INDOSU,KXNCAAFGAME-25DEC06INDOSU,Sports,34287407,447388.870000011,2,"",KXNCAAFGAME-25DEC06INDOSU-IND,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC06INDOSU-OSU,KXNCAAFGAME-25DEC06INDOSU,447388.870000011,"",KXNCAAFGAME-25DEC06INDOSU-IND
KXNCAAMBGAME-26MAR22UCLACONN,KXNCAAMBGAME-26MAR22UCLACONN,Sports,33502104,484236.260000005,2,"If UConn wins the UCLA at UConn men's college basketball game originally scheduled for Mar 22, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR22UCLACONN-CONN,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR22UCLACONN-UCLA,KXNCAAMBGAME-26MAR22UCLACONN,484236.260000005,"If UConn wins the UCLA at UConn men's college basketball game originally scheduled for Mar 22, 2026, then the market resolves to Yes.",KXNCAAMBGAME-26MAR22UCLACONN-CONN
KXNCAAFGAME-25DEC19ALAOKLA,KXNCAAFGAME-25DEC19ALAOKLA,Sports,33160656,446463.349999984,2,"",KXNCAAFGAME-25DEC19ALAOKLA-ALA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC19ALAOKLA-ALA,KXNCAAFGAME-25DEC19ALAOKLA,446463.349999984,"",KXNCAAFGAME-25DEC19ALAOKLA-ALA
KXPGATOUR-FSJC25,FedEx St. Jude Championship,Sports,33138106,622230.58,3,"",KXPGATOUR-FSJC25-JROS,KXPGATOUR,TRUE,KXPGATOUR-FSJC25-SSCH,FedEx St. Jude Championship,497545.619999998,"",KXPGATOUR-FSJC25-JROS
KXNFLGAME-25DEC21PITDET,KXNFLGAME-25DEC21PITDET,Sports,32956506,417798.579999988,2,"",KXNFLGAME-25DEC21PITDET-PIT,KXNFLGAME,TRUE,KXNFLGAME-25DEC21PITDET-PIT,KXNFLGAME-25DEC21PITDET,417798.579999988,"",KXNFLGAME-25DEC21PITDET-PIT
KXNBAGAME-26APR14MIACHA,KXNBAGAME-26APR14MIACHA,Sports,32748536,480732.579999987,2,"",KXNBAGAME-26APR14MIACHA-CHA,KXNBAGAME,TRUE,KXNBAGAME-26APR14MIACHA-MIA,KXNBAGAME-26APR14MIACHA,480732.579999987,"",KXNBAGAME-26APR14MIACHA-CHA
KXNFLGAME-25NOV02KCBUF,KXNFLGAME-25NOV02KCBUF,Sports,32435515,402450.469999989,2,"",KXNFLGAME-25NOV02KCBUF-BUF,KXNFLGAME,TRUE,KXNFLGAME-25NOV02KCBUF-KC,KXNFLGAME-25NOV02KCBUF,402450.469999989,"",KXNFLGAME-25NOV02KCBUF-BUF
KXNFLGAME-25NOV28CHIPHI,KXNFLGAME-25NOV28CHIPHI,Sports,32368125,431640.300000004,2,"",KXNFLGAME-25NOV28CHIPHI-CHI,KXNFLGAME,TRUE,KXNFLGAME-25NOV28CHIPHI-CHI,KXNFLGAME-25NOV28CHIPHI,431640.300000004,"",KXNFLGAME-25NOV28CHIPHI-CHI
KXNFLGAME-25OCT19ATLSF,KXNFLGAME-25OCT19ATLSF,Sports,32100004,464253.53,2,"",KXNFLGAME-25OCT19ATLSF-SF,KXNFLGAME,TRUE,KXNFLGAME-25OCT19ATLSF-SF,KXNFLGAME-25OCT19ATLSF,464253.53,"",KXNFLGAME-25OCT19ATLSF-SF
KXNFLGAME-25OCT19NYGDEN,KXNFLGAME-25OCT19NYGDEN,Sports,32072710,378862.429999989,2,"",KXNFLGAME-25OCT19NYGDEN-DEN,KXNFLGAME,TRUE,KXNFLGAME-25OCT19NYGDEN-NYG,KXNFLGAME-25OCT19NYGDEN,378862.429999989,"",KXNFLGAME-25OCT19NYGDEN-DEN
KXNFLGAME-25DEC14MINDAL,KXNFLGAME-25DEC14MINDAL,Sports,31983422,389476.260000001,2,"",KXNFLGAME-25DEC14MINDAL-MIN,KXNFLGAME,TRUE,KXNFLGAME-25DEC14MINDAL-MIN,KXNFLGAME-25DEC14MINDAL,389476.260000001,"",KXNFLGAME-25DEC14MINDAL-MIN
KXNCAAFGAME-26JAN01ORETTU,KXNCAAFGAME-26JAN01ORETTU,Sports,31664227,430210.079999979,2,"",KXNCAAFGAME-26JAN01ORETTU-ORE,KXNCAAFGAME,TRUE,KXNCAAFGAME-26JAN01ORETTU-TTU,KXNCAAFGAME-26JAN01ORETTU,430210.079999979,"",KXNCAAFGAME-26JAN01ORETTU-ORE
KXNBAGAME-25DEC25MINDEN,KXNBAGAME-25DEC25MINDEN,Sports,31547679,460061.469999994,2,"",KXNBAGAME-25DEC25MINDEN-DEN,KXNBAGAME,TRUE,KXNBAGAME-25DEC25MINDEN-MIN,KXNBAGAME-25DEC25MINDEN,367737.949999991,"",KXNBAGAME-25DEC25MINDEN-DEN
KXNCAAFGAME-25NOV28TXAMTEX,KXNCAAFGAME-25NOV28TXAMTEX,Sports,31482642,438844.239999997,2,"",KXNCAAFGAME-25NOV28TXAMTEX-TEX,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV28TXAMTEX-TXAM,KXNCAAFGAME-25NOV28TXAMTEX,438844.239999997,"",KXNCAAFGAME-25NOV28TXAMTEX-TEX
KXLAYOFFSYINFO-26,KXLAYOFFSYINFO-26,Economics,31313269,0,1,,,KXLAYOFFSYINFO,FALSE,KXLAYOFFSYINFO-26-494000,KXLAYOFFSYINFO-26,1343.88,"",""
KXNFLGAME-25NOV16DETPHI,KXNFLGAME-25NOV16DETPHI,Sports,30978990,387673.619999995,2,"",KXNFLGAME-25NOV16DETPHI-PHI,KXNFLGAME,TRUE,KXNFLGAME-25NOV16DETPHI-DET,KXNFLGAME-25NOV16DETPHI,387673.619999995,"",KXNFLGAME-25NOV16DETPHI-PHI
KXNFLGAME-25OCT05TBSEA,KXNFLGAME-25OCT05TBSEA,Sports,30716011,464313.229999991,2,"",KXNFLGAME-25OCT05TBSEA-TB,KXNFLGAME,TRUE,KXNFLGAME-25OCT05TBSEA-TB,KXNFLGAME-25OCT05TBSEA,464313.229999991,"",KXNFLGAME-25OCT05TBSEA-TB
KXPERFORMSUPERBOWLB-26,KXPERFORMSUPERBOWLB-26,Entertainment,30676964,603730.13999999,2,"",KXPERFORMSUPERBOWLB-26-LAD,KXPERFORMSUPERBOWLB,FALSE,KXPERFORMSUPERBOWLB-26-CAR,KXPERFORMSUPERBOWLB-26,603730.13999999,"",KXPERFORMSUPERBOWLB-26-LAD
KXNFLGAME-25OCT13CHIWAS,KXNFLGAME-25OCT13CHIWAS,Sports,30463776,427657.83999999,2,"",KXNFLGAME-25OCT13CHIWAS-CHI,KXNFLGAME,TRUE,KXNFLGAME-25OCT13CHIWAS-CHI,KXNFLGAME-25OCT13CHIWAS,427657.83999999,"",KXNFLGAME-25OCT13CHIWAS-CHI
KXNFLGAME-25SEP28LACNYG,KXNFLGAME-25SEP28LACNYG,Sports,30176905,444698.260000023,2,"",KXNFLGAME-25SEP28LACNYG-NYG,KXNFLGAME,TRUE,KXNFLGAME-25SEP28LACNYG-LAC,KXNFLGAME-25SEP28LACNYG,444698.260000023,"",KXNFLGAME-25SEP28LACNYG-NYG
KXGOVTSHUTDOWN,,Politics,29962958,86934.3000000041,1,,,KXGOVTSHUTDOWN,FALSE,KXGOVTSHUTDOWN-26FEB14,"",86934.3000000041,"",""
KXNFLGAME-25SEP15LACLV,KXNFLGAME-25SEP15LACLV,Sports,29420795,347899.710000001,2,"",KXNFLGAME-25SEP15LACLV-LAC,KXNFLGAME,TRUE,KXNFLGAME-25SEP15LACLV-LAC,KXNFLGAME-25SEP15LACLV,347899.710000001,"",KXNFLGAME-25SEP15LACLV-LAC
KXFEDDECISION-25JUN,KXFEDDECISION-25JUN,Economics,29353954,229123.919999995,2,Hike 0bps,KXFEDDECISION-25JUN-H0,KXFEDDECISION,FALSE,KXFEDDECISION-25JUN-C25,KXFEDDECISION-25JUN,137798.960000001,Hike 0bps,KXFEDDECISION-25JUN-H0
KXNFLGAME-25NOV23PHIDAL,KXNFLGAME-25NOV23PHIDAL,Sports,29212511,334906.799999991,2,"",KXNFLGAME-25NOV23PHIDAL-DAL,KXNFLGAME,TRUE,KXNFLGAME-25NOV23PHIDAL-PHI,KXNFLGAME-25NOV23PHIDAL,334906.799999991,"",KXNFLGAME-25NOV23PHIDAL-DAL
KXFEDDECISION-26JAN,KXFEDDECISION-26JAN,Economics,28955243,133654.230000001,2,Hike 0bps,KXFEDDECISION-26JAN-H0,KXFEDDECISION,FALSE,KXFEDDECISION-26JAN-C25,KXFEDDECISION-26JAN,106721.000000003,Hike 0bps,KXFEDDECISION-26JAN-H0
KXNCAAFGAME-25DEC20MIATXAM,KXNCAAFGAME-25DEC20MIATXAM,Sports,28874782,437190.949999991,2,"",KXNCAAFGAME-25DEC20MIATXAM-MIA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC20MIATXAM-TXAM,KXNCAAFGAME-25DEC20MIATXAM,437190.949999991,"",KXNCAAFGAME-25DEC20MIATXAM-MIA
KXNBAGAME-26FEB27DENOKC,KXNBAGAME-26FEB27DENOKC,Sports,28630320,496491.11000001,2,"",KXNBAGAME-26FEB27DENOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-26FEB27DENOKC-OKC,KXNBAGAME-26FEB27DENOKC,396868.969999993,"",KXNBAGAME-26FEB27DENOKC-OKC
KXNFLGAME-25SEP29NYJMIA,KXNFLGAME-25SEP29NYJMIA,Sports,28629700,344670.839999986,2,"",KXNFLGAME-25SEP29NYJMIA-MIA,KXNFLGAME,TRUE,KXNFLGAME-25SEP29NYJMIA-NYJ,KXNFLGAME-25SEP29NYJMIA,344670.839999986,"",KXNFLGAME-25SEP29NYJMIA-MIA
KXNBAGAME-25JUN19OKCIND,KXNBAGAME-25JUN19OKCIND,Sports,28392249,420130.969999979,2,"",KXNBAGAME-25JUN19OKCIND-IND,KXNBAGAME,TRUE,KXNBAGAME-25JUN19OKCIND-OKC,KXNBAGAME-25JUN19OKCIND,348975.97999998,"",KXNBAGAME-25JUN19OKCIND-IND
KXNFLGAME-25NOV09PITLAC,KXNFLGAME-25NOV09PITLAC,Sports,28180359,348757.449999996,2,"",KXNFLGAME-25NOV09PITLAC-LAC,KXNFLGAME,TRUE,KXNFLGAME-25NOV09PITLAC-PIT,KXNFLGAME-25NOV09PITLAC,348757.449999996,"",KXNFLGAME-25NOV09PITLAC-LAC
KXMLBGAME-25OCT27TORLAD,KXMLBGAME-25OCT27TORLAD,Sports,28059503,557745.28000003,2,"",KXMLBGAME-25OCT27TORLAD-LAD,KXMLBGAME,TRUE,KXMLBGAME-25OCT27TORLAD-LAD,KXMLBGAME-25OCT27TORLAD,445907.089999974,"",KXMLBGAME-25OCT27TORLAD-LAD
KXFEDDECISION-26MAR,KXFEDDECISION-26MAR,Economics,27886718,111559.060000002,2,Hike 0bps,KXFEDDECISION-26MAR-H0,KXFEDDECISION,FALSE,KXFEDDECISION-26MAR-C25,KXFEDDECISION-26MAR,94767.1999999987,Hike 0bps,KXFEDDECISION-26MAR-H0
KXNFLGAME-25SEP14ATLMIN,KXNFLGAME-25SEP14ATLMIN,Sports,27828161,404084.389999994,2,"",KXNFLGAME-25SEP14ATLMIN-ATL,KXNFLGAME,TRUE,KXNFLGAME-25SEP14ATLMIN-MIN,KXNFLGAME-25SEP14ATLMIN,404084.389999994,"",KXNFLGAME-25SEP14ATLMIN-ATL
KXNBAGAME-25JUN13OKCIND,KXNBAGAME-25JUN13OKCIND,Sports,27738922,478907.949999974,2,"",KXNBAGAME-25JUN13OKCIND-OKC,KXNBAGAME,TRUE,KXNBAGAME-25JUN13OKCIND-IND,KXNBAGAME-25JUN13OKCIND,409376.79999997,"",KXNBAGAME-25JUN13OKCIND-OKC
KXNFLGAME-25DEC27HOULAC,KXNFLGAME-25DEC27HOULAC,Sports,27671253,335248.079999994,2,"",KXNFLGAME-25DEC27HOULAC-HOU,KXNFLGAME,TRUE,KXNFLGAME-25DEC27HOULAC-LAC,KXNFLGAME-25DEC27HOULAC,335248.079999994,"",KXNFLGAME-25DEC27HOULAC-HOU
KXNCAAMBGAME-26MAR28PURARIZ,KXNCAAMBGAME-26MAR28PURARIZ,Sports,27578071,434129.380000004,2,"The following market refers to the team who wins the Purdue at Arizona men's college basketball game originally scheduled for Mar 28, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR28PURARIZ-ARIZ,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR28PURARIZ-ARIZ,KXNCAAMBGAME-26MAR28PURARIZ,434129.380000004,"The following market refers to the team who wins the Purdue at Arizona men's college basketball game originally scheduled for Mar 28, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR28PURARIZ-ARIZ
KXNFLGAME-25SEP05KCLAC,KXNFLGAME-25SEP05KCLAC,Sports,27311328,375787.469999997,2,"",KXNFLGAME-25SEP05KCLAC-LAC,KXNFLGAME,TRUE,KXNFLGAME-25SEP05KCLAC-KC,KXNFLGAME-25SEP05KCLAC,375787.469999997,"",KXNFLGAME-25SEP05KCLAC-LAC
KXATPMATCH-26JAN29ALCZVE,Alcaraz vs Zverev : Semifinal match,Sports,27270654,432380.460000014,2,"",KXATPMATCH-26JAN29ALCZVE-ALC,KXATPMATCH,TRUE,KXATPMATCH-26JAN29ALCZVE-ALC,Alcaraz vs Zverev : Semifinal match,345657.739999989,"",KXATPMATCH-26JAN29ALCZVE-ALC
KXFOMENSINGLES-25,French Open Men's Singles Championship,Sports,27268484,372873.639999997,2,"",KXFOMENSINGLES-25-CA,KXFOMENSINGLES,TRUE,KXFOMENSINGLES-25-CA,French Open Men's Singles Championship,372873.639999997,"",KXFOMENSINGLES-25-CA
KXNFLGAME-25NOV06LVDEN,KXNFLGAME-25NOV06LVDEN,Sports,26818644,328646.789999996,2,"",KXNFLGAME-25NOV06LVDEN-DEN,KXNFLGAME,TRUE,KXNFLGAME-25NOV06LVDEN-DEN,KXNFLGAME-25NOV06LVDEN,328646.789999996,"",KXNFLGAME-25NOV06LVDEN-DEN
KXNFLGAME-25DEC07CHIGB,KXNFLGAME-25DEC07CHIGB,Sports,26810190,328939.369999995,2,"",KXNFLGAME-25DEC07CHIGB-GB,KXNFLGAME,TRUE,KXNFLGAME-25DEC07CHIGB-CHI,KXNFLGAME-25DEC07CHIGB,328939.369999995,"",KXNFLGAME-25DEC07CHIGB-GB
KXNCAAFGAME-25SEP26HOUORST,KXNCAAFGAME-25SEP26HOUORST,Sports,26794625,349361.809999991,2,"",KXNCAAFGAME-25SEP26HOUORST-HOU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP26HOUORST-HOU,KXNCAAFGAME-25SEP26HOUORST,349361.809999991,"",KXNCAAFGAME-25SEP26HOUORST-HOU
KXNFLGAME-25SEP04DALPHI,KXNFLGAME-25SEP04DALPHI,Sports,26713162,312810.579999993,2,"",KXNFLGAME-25SEP04DALPHI-PHI,KXNFLGAME,TRUE,KXNFLGAME-25SEP04DALPHI-PHI,KXNFLGAME-25SEP04DALPHI,312810.579999993,"",KXNFLGAME-25SEP04DALPHI-PHI
KXMLBSERIES-25DETSEA,KXMLBSERIES-25DETSEA,Sports,26618051,425319.029999984,2,"",KXMLBSERIES-25DETSEA-SEA,KXMLBSERIES,TRUE,KXMLBSERIES-25DETSEA-SEA,KXMLBSERIES-25DETSEA,425319.029999984,"",KXMLBSERIES-25DETSEA-SEA
KXMARMAD-25R4G2,KXMARMAD-25R4G2,Sports,26599411,359856.140000003,2,"",KXMARMAD-25R4G2-HOU,KXMARMAD,TRUE,KXMARMAD-25R4G2-DUKE,KXMARMAD-25R4G2,292621.939999991,"",KXMARMAD-25R4G2-HOU
KXNFLGAME-25NOV02SEAWAS,KXNFLGAME-25NOV02SEAWAS,Sports,26528408,253958.510000006,2,"",KXNFLGAME-25NOV02SEAWAS-SEA,KXNFLGAME,TRUE,KXNFLGAME-25NOV02SEAWAS-WAS,KXNFLGAME-25NOV02SEAWAS,253958.510000006,"",KXNFLGAME-25NOV02SEAWAS-SEA
KXNFLGAME-25OCT05DENPHI,KXNFLGAME-25OCT05DENPHI,Sports,26509630,307650.329999996,2,"",KXNFLGAME-25OCT05DENPHI-DEN,KXNFLGAME,TRUE,KXNFLGAME-25OCT05DENPHI-PHI,KXNFLGAME-25OCT05DENPHI,307650.329999996,"",KXNFLGAME-25OCT05DENPHI-DEN
KXSB-25,Super Bowl,Sports,26412492,344381.729999996,2,"",KXSB-25-PHI,KXSB,TRUE,KXSB-25-KC,Super Bowl,276564.059999999,"",KXSB-25-PHI
KXNBAGAME-25DEC13SASOKC,KXNBAGAME-25DEC13SASOKC,Sports,26287902,362394.899999999,2,"",KXNBAGAME-25DEC13SASOKC-SAS,KXNBAGAME,TRUE,KXNBAGAME-25DEC13SASOKC-SAS,KXNBAGAME-25DEC13SASOKC,289660.680000002,"",KXNBAGAME-25DEC13SASOKC-SAS
KXUSOMENSINGLES-25,US Open Men's Tennis,Sports,26269544,403881.029999995,2,"",KXUSOMENSINGLES-25-CA,KXUSOMENSINGLES,TRUE,KXUSOMENSINGLES-25-CA,US Open Men's Tennis,403881.029999995,"",KXUSOMENSINGLES-25-CA
KXNFLGAME-25OCT20HOUSEA,KXNFLGAME-25OCT20HOUSEA,Sports,25631012,253819.249999996,2,"",KXNFLGAME-25OCT20HOUSEA-SEA,KXNFLGAME,TRUE,KXNFLGAME-25OCT20HOUSEA-HOU,KXNFLGAME-25OCT20HOUSEA,253819.249999996,"",KXNFLGAME-25OCT20HOUSEA-SEA
KXCITRINI,,Politics,25630973,0,1,,,KXCITRINI,FALSE,KXCITRINI-28JUL01,"",1810.76,"",""
KXNFLGAME-25NOV23INDKC,KXNFLGAME-25NOV23INDKC,Sports,25592986,373028.979999995,2,"",KXNFLGAME-25NOV23INDKC-KC,KXNFLGAME,TRUE,KXNFLGAME-25NOV23INDKC-IND,KXNFLGAME-25NOV23INDKC,373028.979999995,"",KXNFLGAME-25NOV23INDKC-KC
KXNFLGAME-25NOV09ATLIND,KXNFLGAME-25NOV09ATLIND,Sports,25567034,369608.709999991,2,"",KXNFLGAME-25NOV09ATLIND-IND,KXNFLGAME,TRUE,KXNFLGAME-25NOV09ATLIND-IND,KXNFLGAME-25NOV09ATLIND,369608.709999991,"",KXNFLGAME-25NOV09ATLIND-IND
KXNFLGAME-25DEC01NYGNE,KXNFLGAME-25DEC01NYGNE,Sports,25563231,188217.529999996,2,"",KXNFLGAME-25DEC01NYGNE-NE,KXNFLGAME,TRUE,KXNFLGAME-25DEC01NYGNE-NE,KXNFLGAME-25DEC01NYGNE,188217.529999996,"",KXNFLGAME-25DEC01NYGNE-NE
KXUSOPEN-25,US Open Championship,Sports,25276548,449537.579999997,3,"",KXUSOPEN-25-JSPA,KXUSOPEN,TRUE,KXUSOPEN-25-SS,US Open Championship,449537.579999997,"",KXUSOPEN-25-JSPA
KXNFLGAME-25SEP14NYGDAL,KXNFLGAME-25SEP14NYGDAL,Sports,25244415,347179.479999988,2,"",KXNFLGAME-25SEP14NYGDAL-DAL,KXNFLGAME,TRUE,KXNFLGAME-25SEP14NYGDAL-DAL,KXNFLGAME-25SEP14NYGDAL,347179.479999988,"",KXNFLGAME-25SEP14NYGDAL-DAL
KXNCAAMBGAME-26MAR27SJUDUKE,KXNCAAMBGAME-26MAR27SJUDUKE,Sports,25174502,414464.760000003,2,"The following market refers to the team who wins the St. John's at Duke men's college basketball game originally scheduled for Mar 27, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR27SJUDUKE-DUKE,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR27SJUDUKE-SJU,KXNCAAMBGAME-26MAR27SJUDUKE,414464.760000003,"The following market refers to the team who wins the St. John's at Duke men's college basketball game originally scheduled for Mar 27, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR27SJUDUKE-DUKE
KXNFLGAME-25SEP28MINPIT,KXNFLGAME-25SEP28MINPIT,Sports,25130843,294440.899999996,2,"",KXNFLGAME-25SEP28MINPIT-PIT,KXNFLGAME,TRUE,KXNFLGAME-25SEP28MINPIT-MIN,KXNFLGAME-25SEP28MINPIT,294440.899999996,"",KXNFLGAME-25SEP28MINPIT-PIT
KXNCAAFGAME-25SEP13UGATENN,KXNCAAFGAME-25SEP13UGATENN,Sports,25111414,355888.760000004,2,"",KXNCAAFGAME-25SEP13UGATENN-UGA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP13UGATENN-UGA,KXNCAAFGAME-25SEP13UGATENN,355888.760000004,"",KXNCAAFGAME-25SEP13UGATENN-UGA
KXNFLGAME-26JAN11BUFJAC,KXNFLGAME-26JAN11BUFJAC,Sports,25016529,365838.969999994,2,"",KXNFLGAME-26JAN11BUFJAC-BUF,KXNFLGAME,TRUE,KXNFLGAME-26JAN11BUFJAC-BUF,KXNFLGAME-26JAN11BUFJAC,365838.969999994,"",KXNFLGAME-26JAN11BUFJAC-BUF
KXMVESPORTSMULTIGAMEEXTENDED-S20267524AF37619,KXMVESPORTSMULTIGAMEEXTENDED-S20267524AF37619,"",25004458,34339.79,1,,,KXMVESPORTSMULTIGAMEEXTENDED,TRUE,KXMVESPORTSMULTIGAMEEXTENDED-S20267524AF37619-226F069E62F,KXMVESPORTSMULTIGAMEEXTENDED-S20267524AF37619,34339.79,"",""
KXNBAGAME-25JUN11OKCIND,KXNBAGAME-25JUN11OKCIND,Sports,24988200,407593.889999977,2,"",KXNBAGAME-25JUN11OKCIND-IND,KXNBAGAME,TRUE,KXNBAGAME-25JUN11OKCIND-OKC,KXNBAGAME-25JUN11OKCIND,344909.519999983,"",KXNBAGAME-25JUN11OKCIND-IND
KXNBAGAME-26MAR15GSWNYK,KXNBAGAME-26MAR15GSWNYK,Sports,24929026,359986.040000004,2,"",KXNBAGAME-26MAR15GSWNYK-NYK,KXNBAGAME,TRUE,KXNBAGAME-26MAR15GSWNYK-GSW,KXNBAGAME-26MAR15GSWNYK,359986.040000004,"",KXNBAGAME-26MAR15GSWNYK-NYK
KXNFLGAME-25OCT05MINCLE,KXNFLGAME-25OCT05MINCLE,Sports,24759597,360182.449999996,2,"",KXNFLGAME-25OCT05MINCLE-MIN,KXNFLGAME,TRUE,KXNFLGAME-25OCT05MINCLE-MIN,KXNFLGAME-25OCT05MINCLE,360182.449999996,"",KXNFLGAME-25OCT05MINCLE-MIN
KXNBAGAME-25DEC10SASLAL,KXNBAGAME-25DEC10SASLAL,Sports,24676960,351151.879999991,2,"",KXNBAGAME-25DEC10SASLAL-SAS,KXNBAGAME,TRUE,KXNBAGAME-25DEC10SASLAL-LAL,KXNBAGAME-25DEC10SASLAL,280708.139999996,"",KXNBAGAME-25DEC10SASLAL-SAS
KXNCAAMBGAME-26MAR26ILLHOU,KXNCAAMBGAME-26MAR26ILLHOU,Sports,24525137,327555.759999999,2,"The following market refers to the team who wins the Illinois at Houston men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26ILLHOU-ILL,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR26ILLHOU-HOU,KXNCAAMBGAME-26MAR26ILLHOU,327555.759999999,"The following market refers to the team who wins the Illinois at Houston men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26ILLHOU-ILL
KXNFLGAME-26JAN18HOUNE,KXNFLGAME-26JAN18HOUNE,Sports,24467389,300900.60999999,2,"",KXNFLGAME-26JAN18HOUNE-NE,KXNFLGAME,TRUE,KXNFLGAME-26JAN18HOUNE-HOU,KXNFLGAME-26JAN18HOUNE,300900.60999999,"",KXNFLGAME-26JAN18HOUNE-NE
