date,symbol,category,market_type,status,open_interest,trade_volume,high_price,low_price,last_price,maturity_datetime
2026-07-31,MLB-PHRR-FG-03VQO05J4OO5GHG-FRAN000-GTE-P00005,Baseball,Phrr,Settled,0,246,0.3,0.3,1,08/29/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I2-000F9T8BI50AHL0-GTE-P00005,Baseball,Total,Settled,0,242,0.5,0.4,1,08/30/26 07:10 PM EDT
2026-07-31,KBO-MOVY-FG-01DQKKNGTLKGPCO-KIES000-GTE-P00045,Baseball,Spread,Settled,0,240,0.97,0.58,1,08/30/26 05:30 AM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKKNTLKGPLG-GTE-P00125,Baseball,Total,Settled,0,240,0.91,0.51,1,08/30/26 05:30 AM EDT
2026-07-31,NPB-MOVY-FG-01DGCLFGTMKAN5G-ORES000-GTE-P00015,Baseball,Spread,Settled,0,240,0.68,0.49,0,08/30/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I8-000F82ITI503TFO-GTE-P00005,Baseball,Total,Settled,0,239,0.52,0.46,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-SEKI000-GTE-P00015,Baseball,Phrr,Open,32,238,0.56,0.48,0.56,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I3-000F82ITI503TFO-GTE-P00025,Baseball,Total,Settled,0,233,0.22,0.14,0,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9T8VI50AG40-GTE-P00035,Baseball,Total,Settled,0,232,0.09,0.01,0,08/30/26 08:15 PM EDT
2026-07-31,MLB-TRUNS-I3-000F9T8BI50AHL0-GTE-P00015,Baseball,Total,Settled,0,227,0.31,0.31,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I5-000F9TBGI50AGR8-GTE-P00035,Baseball,Total,Settled,0,227,0.42,0.42,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-IT5-02HVDCN6ONRTC58-GTE-P00045,Baseball,Total,Open,220,220,0.52,0.52,0.52,08/31/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I7-000F82IEI503SHG-GTE-P00005,Baseball,Total,Settled,0,216,0.61,0.42,1,08/30/26 07:05 PM EDT
2026-07-31,MLB-TRUNS-I8-000F9T8VI50AG40-GTE-P00035,Baseball,Total,Open,197,214,0.37,0.26,0.37,08/30/26 08:15 PM EDT
2026-07-31,MLB-TRUNS-I7-000F9TFPI50AH4O-GTE-P00005,Baseball,Total,Open,211,211,0.52,0.44,0.44,08/30/26 08:40 PM EDT
2026-07-31,MLB-PHRR-FG-000F82ITI503TFO-ELUZ001-GTE-P00015,Baseball,Phrr,Settled,0,211,0.5,0.29,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-I3-000F839EI50D218-GTE-P00005,Baseball,Total,Open,133,204,0.44,0.42,0.42,08/30/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I8-000F82ITI503TFO-GTE-P00045,Baseball,Total,Settled,0,204,0.47,0.47,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9T8FI50AHA0-SDES000-GTE-P00025,Baseball,Spread,Open,200,200,0.43,0.43,0.43,08/30/26 09:45 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-MADA000-GTE-P00075,Baseball,Phrr,Open,200,200,0.04,0.04,0.04,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-03VQO0044OO5G70-TYCE000-GTE-P00025,Baseball,Phrr,Settled,0,200,0.12,0.12,0,08/29/26 09:40 PM EDT
2026-07-31,MLB-PHRR-FG-03VQO05J4OO5GHG-JUEZ003-GTE-P00015,Baseball,Phrr,Settled,0,200,0.11,0.11,0,08/29/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I6-000F9TBGI50AGR8-GTE-P00005,Baseball,Total,Settled,0,200,0.43,0.43,1,08/30/26 07:10 PM EDT
2026-07-31,KBO-TRUNS-FG-00U27L61F5UQ03G-GTE-P00085,Baseball,Total,Settled,0,199,0.39,0.39,0,08/30/26 05:30 AM EDT
2026-07-31,KBO-MOVY-FG-01DQKKJLTLKGO8O-HAES000-GTE-P00005,Baseball,Spread,Settled,0,198,0.8,0.47,0,08/30/26 05:30 AM EDT
2026-07-31,NWSL-DWIN-FG-01OB0SRMVVNE9PO-RAEW001,Other,Dwin,Open,30,196,0.63,0.56,0.63,08/31/26 04:00 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9TAII50AG9O-GTE-P00005,Baseball,Total,Open,159,195,0.54,0.46,0.46,08/30/26 09:38 PM EDT
2026-07-31,MLB-TRUNS-I7-000F9TFPI50AH4O-GTE-P00015,Baseball,Total,Open,194,194,0.25,0.25,0.25,08/30/26 08:40 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9T9HI50AH00-GTE-P00035,Baseball,Total,Settled,0,194,0.12,0.11,0,08/30/26 07:15 PM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKKNTLKGPLG-GTE-P00075,Baseball,Total,Settled,0,193,0.75,0.75,1,08/30/26 05:30 AM EDT
2026-07-31,KBO-MOVY-FG-01DQKKNGTLKGPCO-KIES000-GTE-P00055,Baseball,Spread,Settled,0,192,0.63,0.36,0,08/30/26 05:30 AM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKJLTLKGO8O-GTE-P00105,Baseball,Total,Settled,0,187,0.58,0.37,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I1-000F9T8VI50AG40-GTE-P00005,Baseball,Total,Settled,0,185,0.53,0.43,0,08/30/26 08:15 PM EDT
2026-07-31,MLB-TRUNS-I7-000F82ITI503TFO-GTE-P00015,Baseball,Total,Settled,0,185,0.42,0.25,0,08/30/26 06:10 PM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKKNTLKGPLG-GTE-P00065,Baseball,Total,Settled,0,182,0.86,0.78,1,08/30/26 05:30 AM EDT
2026-07-31,MLB-MOVY-IT5-000F82IEI503SHG-PHES000-GTE-P00015,Baseball,Spread,Settled,0,181,0.56,0.48,0,08/30/26 07:05 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9T8BI50AHL0-CHOX000-GTE-P00015,Baseball,Spread,Settled,0,181,0.86,0.39,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-SEKI000-GTE-P00005,Baseball,Phrr,Open,0,180,0.76,0.68,0.68,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I8-03VQO05J4OO5GHG-GTE-P00035,Baseball,Total,Settled,0,180,0.1,0.1,0,08/29/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F9TBGI50AGR8-GTE-P00035,Baseball,Total,Settled,0,180,0.98,0.39,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I5-000F9TAII50AG9O-GTE-P00005,Baseball,Total,Open,162,176,0.56,0.42,0.56,08/30/26 09:38 PM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKJLTLKGO8O-GTE-P00085,Baseball,Total,Settled,0,175,0.81,0.58,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I4-000F9T8FI50AHA0-GTE-P00005,Baseball,Total,Open,172,172,0.44,0.44,0.44,08/30/26 09:45 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8VI50AG40-YOEZ000-GTE-P00035,Baseball,Phrr,Open,18,172,0.97,0.3,0.97,08/30/26 08:15 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9TFPI50AH4O-GTE-P00025,Baseball,Total,Settled,0,170,0.24,0.23,0,08/30/26 08:40 PM EDT
2026-07-31,MLB-TRUNS-I5-000F9TCRI50AHH0-GTE-P00015,Baseball,Total,Settled,0,168,0.13,0.13,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8JI50AGVO-KELE000-GTE-P00055,Baseball,Phrr,Open,166,166,0.17,0.17,0.17,08/30/26 09:40 PM EDT
2026-07-31,MLB-TRUNS-I3-000F82GJI503SBG-GTE-P00015,Baseball,Total,Settled,0,165,0.31,0.05,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-WIN-IT5-000F9TAII50AG9O-LALS000,Baseball,Moneyline,Open,164,164,0.43,0.25,0.25,08/30/26 09:38 PM EDT
2026-07-31,MLB-TRUNS-I6-000F82IEI503SHG-GTE-P00005,Baseball,Total,Settled,0,163,0.47,0.47,1,08/30/26 07:05 PM EDT
2026-07-31,MLB-TRUNS-I7-000F9T8JI50AGVO-GTE-P00005,Baseball,Total,Open,162,162,0.46,0.46,0.46,08/30/26 09:40 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9TBGI50AGR8-NYTS000-GTE-P00005,Baseball,Spread,Settled,0,162,0.47,0.35,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9T8JI50AGVO-ATCS000-GTE-P00015,Baseball,Spread,Open,161,161,0.4,0.4,0.4,08/30/26 09:40 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9TBUI50AH6G-BOOX000-GTE-P00025,Baseball,Spread,Open,60,161,0.7,0.03,0.03,08/30/26 10:10 PM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKNATLKGO2O-GTE-P00055,Baseball,Total,Settled,0,161,0.71,0.71,1,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I2-000F9TCRI50AHH0-GTE-P00015,Baseball,Total,Settled,0,161,0.29,0.29,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I2-000F9TFPI50AH4O-GTE-P00015,Baseball,Total,Open,93,159,0.51,0.35,0.35,08/30/26 08:40 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-PENG000-GTE-P00035,Baseball,Phrr,Settled,0,157,0.32,0.24,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F839EI50D218-GTE-P00045,Baseball,Total,Open,156,156,0.48,0.44,0.45,08/30/26 10:10 PM EDT
2026-07-31,NPB-TRUNS-FG-01DGCLDCTMKANI0-GTE-P00045,Baseball,Total,Settled,0,154,0.74,0.41,1,08/30/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I2-000F9T9HI50AH00-GTE-P00025,Baseball,Total,Settled,0,149,0.32,0.22,0,08/30/26 07:15 PM EDT
2026-07-31,KBO-TRUNS-FG-03VT79PA4OIILEG-GTE-P00085,Baseball,Total,Open,142,148,0.56,0.52,0.53,08/31/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I1-000F82ITI503TFO-GTE-P00015,Baseball,Total,Settled,0,148,0.27,0.18,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8VI50AG40-YOEZ000-GTE-P00045,Baseball,Phrr,Open,143,143,0.59,0.21,0.21,08/30/26 08:15 PM EDT
2026-07-31,MLB-TRUNS-I2-000F9T8VI50AG40-GTE-P00015,Baseball,Total,Settled,0,143,0.63,0.33,1,08/30/26 08:15 PM EDT
2026-07-31,MLB-WIN-IT5-000F9T8BI50AHL0-CHOX000,Baseball,Moneyline,Settled,0,143,0.67,0.45,1,08/30/26 07:10 PM EDT
2026-07-31,KBO-WIN-FG-03VT79UH4OIILA0-LOTS001,Baseball,Moneyline,Open,142,142,0.44,0.43,0.44,08/31/26 05:00 AM EDT
2026-07-31,NPB-TRUNS-FG-03VTIC3B4O0JHDG-GTE-P00075,Baseball,Total,Open,142,142,0.32,0.32,0.32,08/31/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I5-000F9T8JI50AGVO-GTE-P00005,Baseball,Total,Open,122,142,0.56,0.41,0.42,08/30/26 09:40 PM EDT
2026-07-31,NPB-WIN-FG-01DGCLCQTMKANKO-HORS000,Baseball,Moneyline,Settled,0,141,0.7,0.67,1,08/30/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I1-000F9O7CI5013L0-GTE-P00035,Baseball,Total,Settled,0,140,0.1,0.02,0,08/30/26 07:07 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T9HI50AH00-DALE000-GTE-P00015,Baseball,Phrr,Settled,0,138,0.54,0.54,0,08/30/26 07:15 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-ALAN000-GTE-P00025,Baseball,Phrr,Settled,0,137,0.36,0.28,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I7-000F9TBUI50AH6G-GTE-P00005,Baseball,Total,Open,135,135,0.43,0.43,0.43,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TCRI50AHH0-BRIO001-GTE-P00025,Baseball,Phrr,Settled,0,135,0.35,0.35,0,08/30/26 07:10 PM EDT
2026-07-31,NWSL-DWIN-FG-01OB0MNJVVNE0PG-KATW001,Other,Dwin,Open,137,133,0.51,0.5,0.5,08/31/26 06:30 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-MOTS000-GTE-P00015,Baseball,Phrr,Open,133,133,0.51,0.47,0.48,08/30/26 10:10 PM EDT
2026-07-31,NWSL-DWIN-FG-01OB0MGOVVNE1Q8-HOHW001,Other,Dwin,Open,87,133,0.17,0.12,0.17,08/31/26 08:00 PM EDT
2026-07-31,NWSL-DWIN-FG-01OB0MHKVVNE14G-WATW003,Other,Dwin,Open,135,132,0.41,0.39,0.41,09/01/26 04:00 PM EDT
2026-07-31,MLB-TRUNS-I6-000F9TBUI50AH6G-GTE-P00025,Baseball,Total,Open,132,132,0.17,0.16,0.16,08/30/26 10:10 PM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKNATLKGO2O-GTE-P00105,Baseball,Total,Settled,0,132,0.73,0.69,1,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I9-000F9TFPI50AH4O-GTE-P00005,Baseball,Total,Open,131,131,0.26,0.26,0.26,08/30/26 08:40 PM EDT
2026-07-31,MLB-PHRR-FG-000F839EI50D218-ROIS000-GTE-P00025,Baseball,Phrr,Open,128,128,0.3,0.3,0.3,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F82ITI503TFO-BRWE000-GTE-P00015,Baseball,Phrr,Settled,0,127,0.51,0.51,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8JI50AGVO-MARK000-GTE-P00055,Baseball,Phrr,Open,125,125,0.11,0.11,0.11,08/30/26 09:40 PM EDT
2026-07-31,KBO-MOVY-FG-01DQKKNATLKGO2O-LOTS001-GTE-P00015,Baseball,Spread,Settled,0,125,0.11,0.11,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I1-000F9TBUI50AH6G-GTE-P00005,Baseball,Total,Open,91,123,0.54,0.19,0.19,08/30/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I2-000F9TBGI50AGR8-GTE-P00005,Baseball,Total,Settled,0,123,0.45,0.37,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8BI50AHL0-JODA002-GTE-P00015,Baseball,Phrr,Settled,0,122,0.59,0.57,0,08/30/26 07:10 PM EDT
2026-07-31,KBO-WIN-FG-03VT79SC4OIIKKO-HAES000,Baseball,Moneyline,Open,121,121,0.5,0.5,0.5,08/31/26 05:00 AM EDT
2026-07-31,MLB-PHRR-FG-000F9TAII50AG9O-CHCH000-GTE-P00025,Baseball,Phrr,Open,121,121,0.39,0.39,0.39,08/30/26 09:38 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TFPI50AH4O-JAHY000-GTE-P00025,Baseball,Phrr,Open,120,120,0.47,0.44,0.47,08/30/26 08:40 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-SPES000-GTE-P00015,Baseball,Phrr,Settled,0,119,0.4,0.4,1,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I1-000F839EI50D218-GTE-P00005,Baseball,Total,Open,118,118,0.46,0.46,0.46,08/30/26 10:10 PM EDT
2026-07-31,KBO-MOVY-FG-01DQKKKNTLKGPLG-KIRS000-GTE-P00025,Baseball,Spread,Settled,0,116,0.41,0.41,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I5-000F9T8FI50AHA0-GTE-P00005,Baseball,Total,Open,115,115,0.46,0.42,0.42,08/30/26 09:45 PM EDT
2026-07-31,NPB-WIN-FG-03VTIC3B4O0JHDG-YORS001,Baseball,Moneyline,Open,115,115,0.5,0.5,0.5,08/31/26 05:00 AM EDT
2026-07-31,MLB-PHRR-FG-000F82ITI503TFO-NIES001-GTE-P00035,Baseball,Phrr,Settled,0,115,0.32,0.2,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F9T8FI50AHA0-GTE-P00065,Baseball,Total,Open,94,113,0.6,0.27,0.6,08/30/26 09:45 PM EDT
2026-07-31,KBO-WIN-FG-03VT79ST4OIIKHG-NCOS000,Baseball,Moneyline,Open,112,112,0.64,0.63,0.63,08/31/26 05:00 AM EDT
2026-07-31,NPB-MOVY-FG-01DGCLDCTMKANI0-YOTS000-GTE-P00005,Baseball,Spread,Settled,0,112,0.69,0.69,1,08/30/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I5-000F9TFPI50AH4O-GTE-P00005,Baseball,Total,Open,111,111,0.52,0.52,0.52,08/30/26 08:40 PM EDT
2026-07-31,MLB-TRUNS-I4-000F82ITI503TFO-GTE-P00015,Baseball,Total,Settled,0,111,0.27,0.17,1,08/30/26 06:10 PM EDT
2026-07-31,KBO-WIN-FG-03VT79PA4OIILEG-SSRS000,Baseball,Moneyline,Open,110,110,0.56,0.56,0.56,08/31/26 05:00 AM EDT
2026-07-31,NPB-WIN-FG-03VTIFHU4O0S3I8-CHES000,Baseball,Moneyline,Open,110,110,0.34,0.34,0.34,08/31/26 01:00 AM EDT
2026-07-31,KBO-MOVY-FG-01DQKKKNTLKGPLG-KIRS000-GTE-P00015,Baseball,Spread,Settled,0,110,0.47,0.46,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I2-000F82ITI503TFO-GTE-P00025,Baseball,Total,Settled,0,110,0.18,0.18,0,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-I5-000F82ITI503TFO-GTE-P00035,Baseball,Total,Settled,0,110,0.09,0.09,0,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-I8-000F9T8BI50AHL0-GTE-P00015,Baseball,Total,Settled,0,105,0.16,0.16,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I5-000F9TAII50AG9O-GTE-P00015,Baseball,Total,Open,104,104,0.46,0.26,0.46,08/30/26 09:38 PM EDT
2026-07-31,MLB-PHRR-FG-000F82IEI503SHG-JAAY002-GTE-P00025,Baseball,Phrr,Settled,0,103,0.27,0.27,0,08/30/26 07:05 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8VI50AG40-JENA000-GTE-P00025,Baseball,Phrr,Open,51,102,0.98,0.41,0.98,08/30/26 08:15 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TFPI50AH4O-JANE000-GTE-P00015,Baseball,Phrr,Open,100,100,0.66,0.15,0.15,08/30/26 08:40 PM EDT
2026-07-31,MLB-TRUNS-I4-000F9T8JI50AGVO-GTE-P00015,Baseball,Total,Open,100,100,0.51,0.44,0.44,08/30/26 09:40 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-ALAN000-GTE-P00055,Baseball,Phrr,Settled,0,100,0.09,0.09,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-ANPE000-GTE-P00035,Baseball,Phrr,Settled,0,100,0.19,0.19,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I8-000F82ITI503TFO-GTE-P00015,Baseball,Total,Settled,0,100,0.3,0.3,1,08/30/26 06:10 PM EDT
2026-07-31,MLB-TRUNS-I9-000F9TCRI50AHH0-GTE-P00015,Baseball,Total,Settled,0,100,0.14,0.14,0,08/30/26 07:10 PM EDT
2026-07-31,KBO-WIN-FG-03VT79Q24OIILFO-LGNS000,Baseball,Moneyline,Open,98,98,0.5,0.49,0.49,08/31/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-I1-000F9T9HI50AH00-GTE-P00015,Baseball,Total,Settled,0,98,0.26,0.26,0,08/30/26 07:15 PM EDT
2026-07-31,MLB-TRUNS-I4-000F9T8VI50AG40-GTE-P00005,Baseball,Total,Settled,0,96,0.3,0.27,1,08/30/26 08:15 PM EDT
2026-07-31,MLB-MOVY-IT5-000F9TBUI50AH6G-BOOX000-GTE-P00035,Baseball,Spread,Open,48,93,0.42,0.27,0.42,08/30/26 10:10 PM EDT
2026-07-31,NWSL-DWIN-FG-01OB0SRMVVNE9PO-CHSW005,Other,Dwin,Open,75,92,0.21,0.15,0.2,08/31/26 04:00 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8FI50AHA0-JALL000-GTE-P00015,Baseball,Phrr,Open,90,90,0.53,0.53,0.53,08/30/26 09:45 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8JI50AGVO-GLES000-GTE-P00025,Baseball,Phrr,Open,90,90,0.46,0.08,0.08,08/30/26 09:40 PM EDT
2026-07-31,MLB-TRUNS-I3-000F9TAII50AG9O-GTE-P00005,Baseball,Total,Open,90,90,0.53,0.52,0.53,08/30/26 09:38 PM EDT
2026-07-31,MLB-PHRR-FG-000F9O7CI5013L0-VLJR000-GTE-P00025,Baseball,Phrr,Settled,0,89,0.54,0.54,0,08/30/26 07:07 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9TCRI50AHH0-GTE-P00005,Baseball,Total,Settled,0,89,0.55,0.47,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9TCRI50AHH0-GTE-P00015,Baseball,Total,Settled,0,89,0.26,0.26,0,08/30/26 07:10 PM EDT
2026-07-31,NPB-MOVY-FG-01DGCDCRTMKDJGO-HARS001-GTE-P00015,Baseball,Spread,Settled,0,89,0.51,0.34,0,08/30/26 05:00 AM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-TEEZ000-GTE-P00015,Baseball,Phrr,Open,87,87,0.46,0.43,0.43,08/30/26 10:10 PM EDT
2026-07-31,NPB-WIN-FG-03VTIFL14O0S3FG-HARS001,Baseball,Moneyline,Open,87,87,0.63,0.6,0.63,08/31/26 05:00 AM EDT
2026-07-31,MLB-TRUNS-IT5-000F9TBUI50AH6G-GTE-P00055,Baseball,Total,Open,55,87,0.45,0.22,0.33,08/30/26 10:10 PM EDT
2026-07-31,KBO-TRUNS-FG-00U27L61F5UQ03G-GTE-P00095,Baseball,Total,Settled,0,87,0.36,0.02,0,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I5-000F9T8FI50AHA0-GTE-P00025,Baseball,Total,Open,86,86,0.09,0.09,0.09,08/30/26 09:45 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-ANPE000-GTE-P00015,Baseball,Phrr,Settled,0,86,0.45,0.39,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F82GJI503SBG-GTE-P00055,Baseball,Total,Settled,0,85,0.45,0.45,0,08/30/26 02:20 PM EDT
2026-07-31,KBO-MOVY-FG-03VT79ST4OIIKHG-NCOS000-GTE-P00015,Baseball,Spread,Open,84,84,0.45,0.45,0.45,08/31/26 05:00 AM EDT
2026-07-31,KBO-TRUNS-FG-01DQKKJLTLKGO8O-GTE-P00055,Baseball,Total,Settled,0,84,0.77,0.77,1,08/30/26 05:30 AM EDT
2026-07-31,MLB-TRUNS-I8-000F9TCRI50AHH0-GTE-P00005,Baseball,Total,Settled,0,84,0.42,0.32,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F82GJI503SBG-DAON003-GTE-P00005,Baseball,Phrr,Settled,0,83,0.7,0.62,0,08/30/26 02:20 PM EDT
2026-07-31,MLB-TRUNS-I6-000F9TCRI50AHH0-GTE-P00005,Baseball,Total,Settled,0,81,0.41,0.41,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F9TCRI50AHH0-GTE-P00025,Baseball,Total,Settled,0,81,0.45,0.37,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-FRAN000-GTE-P00015,Baseball,Phrr,Open,56,80,0.98,0.5,0.98,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TAII50AG9O-NOEL000-GTE-P00015,Baseball,Phrr,Open,0,80,0.47,0.41,0.41,08/30/26 09:38 PM EDT
2026-07-31,MLB-TRUNS-I9-03VQO05J4OO5GHG-GTE-P00005,Baseball,Total,Settled,0,79,0.39,0.27,0,08/29/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I9-000F9T8BI50AHL0-GTE-P00005,Baseball,Total,Settled,0,77,0.2,0.14,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F839EI50D218-ROIS000-GTE-P00045,Baseball,Phrr,Open,76,76,0.12,0.12,0.12,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T9HI50AH00-ROJR000-GTE-P00055,Baseball,Phrr,Settled,0,76,0.12,0.12,0,08/30/26 07:15 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBGI50AGR8-FROR000-GTE-P00005,Baseball,Phrr,Settled,0,76,0.76,0.76,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I3-000F9TCRI50AHH0-GTE-P00005,Baseball,Total,Settled,0,76,0.48,0.44,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-IT5-000F9T9HI50AH00-GTE-P00055,Baseball,Total,Settled,0,75,0.36,0.36,0,08/30/26 07:15 PM EDT
2026-07-31,MLB-PHRR-FG-000F839EI50D218-JUEZ003-GTE-P00015,Baseball,Phrr,Open,74,74,0.56,0.54,0.56,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBGI50AGR8-MAEN000-GTE-P00005,Baseball,Phrr,Settled,0,74,0.65,0.65,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8VI50AG40-EZAN000-GTE-P00015,Baseball,Phrr,Open,73,73,0.44,0.26,0.26,08/30/26 08:15 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TAII50AG9O-BRNG003-GTE-P00005,Baseball,Phrr,Open,72,72,0.67,0.67,0.67,08/30/26 09:38 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-CAIN000-GTE-P00025,Baseball,Phrr,Open,72,72,0.33,0.31,0.31,08/30/26 10:10 PM EDT
2026-07-31,MLB-PHRR-FG-000F9T8BI50AHL0-MUMI000-GTE-P00005,Baseball,Phrr,Settled,0,72,0.67,0.67,1,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9O7CI5013L0-GTE-P00025,Baseball,Total,Settled,0,72,0.16,0.15,0,08/30/26 07:07 PM EDT
2026-07-31,MLB-PHRR-FG-000F9TBUI50AH6G-TEEZ000-GTE-P00025,Baseball,Phrr,Open,71,71,0.3,0.3,0.3,08/30/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I8-03VQO05J4OO5GHG-GTE-P00015,Baseball,Total,Settled,0,71,0.26,0.26,0,08/29/26 10:10 PM EDT
2026-07-31,MLB-TRUNS-I9-000F9TBGI50AGR8-GTE-P00015,Baseball,Total,Settled,0,71,0.13,0.13,0,08/30/26 07:10 PM EDT
2026-07-31,MLB-TRUNS-I1-000F9T8FI50AHA0-GTE-P00005,Baseball,Total,Open,51,69,0.61,0.47,0.61,08/30/26 09:45 PM EDT
