report_ticker,is_sports,days_active,trades,contracts,yes_side_notional_volume,fees
KXFEDCHAIRCONFIRM,FALSE,71,6456,9750588,2681341.69,9900.31
KXPGAMAKECUT,TRUE,107,69137,9733906,3811055.1,75856.53
KXNCAAFPLAYOFF,TRUE,215,35657,9659842,3992098.22,103324.89
HIGHNY,FALSE,1175,242529,9649347,2756547.01,72140.8
KXNCAAMBWAC,TRUE,10,41167,9644425,4834979.35,141422.33
KXNASDAQ100,FALSE,510,50066,9630936,2861357.2,47682.68
HIGHCHI,FALSE,1162,243048,9606855,2902973.89,75368.13
KXNBA2D,TRUE,181,153559,9592325,2672172.93,93881.03
KXNFLOROTY,TRUE,278,47469,9565855,1728937.21,59303.46
KXUFCDISTANCE,TRUE,50,125091,9547119,4068051.58,121462.55
KXACBGAME,TRUE,65,165235,9517177,5343695.28,94661.18
KXNCAAMBIVY,TRUE,8,40120,9505370,5001936.48,91697.04
KXHIGHTDC,FALSE,141,322183,9427035,2206389.93,49527.89
KXPGAH2H,TRUE,93,129531,9364788,4796860.44,127327.25
KXUCLWGAME,TRUE,36,91428,9338489,3360415.79,74876.14
KXLOWTNYC,FALSE,175,232048,9286089,1887201.3,38654.12
KXNBAALLSTARGAME,TRUE,6,52177,9244037,3408095.29,126730.06
KXSLGREECEGAME,TRUE,80,103496,9200206,3936361.11,73905.27
SENATEMOV,FALSE,102,18465,9115283,2130421.43,39929.56
KXMADUROOUT,FALSE,55,25346,9106533,5430010.86,52383.9
KXSTARMERMENTIONB,FALSE,76,43782,9068645,557674.23,15873.85
KXEARNINGSMENTIONEA,FALSE,195,42833,9015620,280467.6,17861.28
KXVOTEPRIMARY,FALSE,65,36586,8977138,1263245.13,37143.01
KXHIGHTSEA,FALSE,143,383272,8960944,2202847.14,57989.65
PRESPARTYVA,FALSE,75,16802,8868096,3419824.98,47590.27
KXBTCMAX100,FALSE,152,58706,8833342,1173933.82,58578.9
SENATETX,FALSE,494,49231,8797152,4653793.67,110770.79
PRESPARTYNY,FALSE,75,9394,8785121,3580637.84,19803.87
KXAPFDDHGAME,TRUE,67,134119,8750649,3722789.64,86455.29
KXGRAMSOTY,FALSE,174,81782,8741951,2362123.95,68272.86
KXNCAAMBNIT,TRUE,21,40540,8739009,4175670.39,91942.64
HOUSECA13,FALSE,208,13801,8724857,3467540.68,92066.59
KXNCAABMENTION,TRUE,65,270790,8678064,4552229.67,71306.4
KXU3,FALSE,589,55994,8666199,4752565.12,108023.53
KXETHMINY,FALSE,311,39483,8666159,3066167.52,106120.24
KXLIGUE1TOTAL,TRUE,144,79002,8660013,4135245.34,105644.71
KXOSCARNOMPIC,FALSE,392,66933,8627305,3423796.33,71535.51
FEDDECISION,FALSE,552,19279,8598823,3762204.73,55711.08
KXMLBTB,TRUE,73,208940,8546603,4364311.03,97008.46
KXLASTWORDMENTION,FALSE,40,51498,8528224,849185.99,17908.57
KXNCAAMBBIGEAST,TRUE,16,28957,8334252,3998145.66,93406.06
KXHIGHTPHX,FALSE,122,308019,8313927,2004288.68,49817.82
KXOSCARACTR,FALSE,334,38678,8298772,2227050.5,29903.99
KXNBA2HWINNER,TRUE,111,91882,8258388,3221688.28,86005.64
POPVOTEMOVAZ,FALSE,79,16020,8220115,2217457.4,68894.84
USDJPY,FALSE,593,47225,8193645,818619.95,42385.52
KXNFLWINS,TRUE,176,44435,8181793,3935147.9,107069.14
KXBSLGAME,TRUE,71,138775,8106167,4431364.18,85310.27
KXNBA3PTCONTEST,TRUE,5,53389,8093772,1482541.47,69496.36
KXWT20MATCH,TRUE,17,67309,8032537,4187965.66,84936.29
KXNCAAMBFIRST10,TRUE,20,112200,8028609,4118941.28,106115.11
KXLOWTAUS,FALSE,175,179758,8025139,1716488.42,29080.52
KXLEADERSOUT,FALSE,206,58162,8013269,4144123.42,111397.98
KXNEXTAG,FALSE,64,56020,8007526,1310701.15,51216.78
KXLNBELITEGAME,TRUE,85,141675,7979375,4343490.04,73340.91
KXMLBF5SPREAD,TRUE,73,139662,7947507,3207462.15,75992.9
KXINDYCARRACE,TRUE,31,67714,7942925,815747.53,38493.6
KXTEAMSINNBAF,TRUE,73,46668,7931029,1513018.1,62158.97
KXHNLGAME,TRUE,114,97500,7844757,3418141.48,64172.85
KXOSCARSUPACTO,FALSE,300,58930,7829959,1859579.91,58428.64
KXPOLITICSMENTION,FALSE,53,133617,7784577,2422930.79,36812.93
KXIPO,FALSE,312,74493,7774684,2276960.92,72844.41
KXNHLWEST,TRUE,298,40770,7705115,2732127.62,100645
KXMOWOMEN,TRUE,12,17581,7665228,4548366.57,78163.8
KXFOXNEWSMENTION,TRUE,20,67451,7662907,1192824.51,24834.28
KXHIGHTLV,FALSE,143,314356,7655929,2135847.79,51305.99
KXCOUPEDEFRANCEGAME,TRUE,26,64976,7644647,3013030.85,60663.59
KXPRESNOMFEDCHAIR,FALSE,207,30495,7587217,4541376.09,57833.89
KXNCAABASEBALL,TRUE,117,34246,7573681,454838.76,28306.05
KXLATENIGHTMENTION,FALSE,36,55641,7479082,1486339.1,23406.16
KXSNLMENTION,FALSE,102,102634,7445748,1611064.77,29110.66
KXLOWTDEN,FALSE,175,153260,7438244,1573107.73,24432.28
KXNHLEAST,TRUE,295,36096,7418628,2386333.63,86185.53
KXNETFLIXRANKMOVIE,FALSE,499,76729,7409625,1810942.26,30206.95
KXCONGRESSMENTION,FALSE,55,122337,7397600,3133857.13,33136.48
KXIPOSPACEX,FALSE,220,35640,7369258,1655938.92,46555.55
KXOSCARDIR,FALSE,361,44346,7307347,1917133.47,29921.68
KXNBAFINMVP,TRUE,236,25408,7305955,945638.11,40464.1
KXFEATUREDRAKE,FALSE,268,102134,7301624,2249206.12,56818.9
KXCLOSEHORMUZ,FALSE,68,40534,7299924,4287792.97,90395.9
PRESPARTYWI,FALSE,92,18364,7292821,4038235.83,70719.83
KXNBA3D,TRUE,179,60009,7274971,747794.32,33572.81
PRESPARTYAZ,FALSE,90,16823,7267628,3382205.22,63361.13
KXLALIGARELEGATION,TRUE,139,2011,7256387,1223986.15,69857.89
KXUFCVICROUND,TRUE,39,73568,7245017,984775.64,42931.48
KXLOWTCHI,FALSE,175,207942,7232044,1615491.15,33353.5
KXGREENLAND,FALSE,524,53236,7209743,1435847.26,0
KXODIMATCH,TRUE,8,37956,7207775,3908320.3,69255.95
KXINDY500,TRUE,20,29863,7136295,1008701.17,47794.99
KXNFL1HWINNER,TRUE,24,61233,7122512,2533768.64,77673.3
KXIWWOMEN,TRUE,19,30561,7115501,3544934.31,99998.78
KXABAGAME,TRUE,80,121216,7109321,3877981.97,68408.3
KXWTIMAX,FALSE,239,85887,7081045,4017389.67,82918.49
KXAAAGASD,FALSE,71,134468,7066329,3325568.58,50402.11
KXMJSCHEDULE,FALSE,345,30076,7027622,987688.27,41109.54
KXPSUCOACH,TRUE,57,39666,7011428,1731704.78,56749.07
KXBRENTD,FALSE,69,229197,7006584,3459651.44,76709.55
KXGOLDCARDS,FALSE,406,61141,7001331,2102152.56,39559.98
CONTROLS,FALSE,545,31943,6974914,3532385.35,96403.34
KXNEXTTEAMNFL,TRUE,194,83609,6954314,1652914.21,37639.96
KXPERSONMENTION,FALSE,66,124653,6946452,2042592.28,32624.71
KXSERIEASPREAD,TRUE,175,74782,6934071,2039223.48,68548.75
KXBTCMAXMON-BTC,FALSE,95,53141,6928529,1898664.66,54864.48
KXNCAAMBBWEST,TRUE,11,25462,6851745,3471494.59,87382.91
KXCHLLDPGAME,TRUE,49,99616,6832742,3097478.57,65126.19
KXHIGHTDAL,FALSE,115,293879,6825032,1751779.96,40455.86
KXLEADEROUT,FALSE,217,21763,6815390,555917.34,33134.8
CABINETMUSK,FALSE,108,21503,6809547,1221480.6,62011.01
KXNCAAWBTOTAL,TRUE,21,86881,6786548,2996957.99,86037.65
KXUEFACL,TRUE,121,27067,6763050,3163381.07,76209.68
PRESPARTYFL,FALSE,78,7357,6756296,3539724.9,22257.08
KXNETFLIXRANKSHOWRUNNERUP,FALSE,182,75393,6752472,850086.54,25395.42
KXTRUMPSAYMONTH,FALSE,247,155181,6748363,3691769.95,41146.41
KXDAVISCUPMATCH,TRUE,6,47243,6736127,3645953.82,70882.68
KXWTASETWINNER,TRUE,36,99319,6717749,3667878.01,77037.81
KXNATHANDOGS,TRUE,17,26867,6711649,2979034.2,71582.45
KXRANKLISTSONGSPOTUSA,FALSE,150,68079,6706503,1537692.79,29537.58
KXLIGAMXTOTAL,TRUE,78,103634,6651189,3025492.35,83368.36
KXNCAAHOCKEYGAME,TRUE,67,59088,6644256,1862542.16,35962.29
RATECUTCOUNT,FALSE,383,20983,6609075,999230.87,43790.36
KXNYCSNOWM,FALSE,133,74788,6605928,3165531.97,53987.06
KXSENMAJORITY,FALSE,90,19362,6603818,2542299.53,63462.72
KXNEWSOMMENTION,FALSE,49,86904,6512125,1512008.3,26730.18
KXUCLADVANCE,TRUE,14,50942,6493224,2740368.25,76475.07
KXVTBGAME,TRUE,93,131966,6485238,3226429.16,57998.35
KXHIGHHOU,FALSE,72,62843,6416018,2088070.87,43733.26
KXLOWTMIA,FALSE,175,159331,6415606,1488873.57,25623.25
KXVOTERFK,FALSE,59,30597,6397515,2256348.26,50505.13
KXNFLPREPACK1HFT,TRUE,18,31925,6392040,1245611.48,53077.8
KXSOLD,FALSE,174,184244,6386162,2597232.64,57215.29
KXATPEXACTMATCH,TRUE,52,79260,6368053,2205237.12,68338.59
RSENATESEATS,FALSE,115,13278,6302366,1540824.01,33598.27
KXTRUMPPHOTO,FALSE,53,19173,6300580,601356.7,21328.65
KXPERLIGA1GAME,TRUE,36,113287,6282558,2747893.11,55973.15
KXHOCHULMENTION,FALSE,75,93392,6267477,2181834.13,29784.81
KXNFLPASSTDS,TRUE,80,62902,6231580,2441208.68,77777.22
KXFTNMENTION,FALSE,26,44715,6213168,758280.91,14461.81
KXNBAMIMP,TRUE,231,21960,6210273,1153053.19,42854.91
NASDAQ100DU,FALSE,188,126691,6206850,3208149.1,64405.17
KXMELANIAMENTION,FALSE,20,68704,6196267,1307894.78,27781.01
KXLEAVEADMIN,FALSE,305,44431,6193297,1333458.38,43528.16
KXSNFMENTION,FALSE,60,88270,6180232,3721655.04,42599.88
KXSBSETLISTS,FALSE,122,147510,6164831,3509648.46,75105.5
KXMETGALA,FALSE,113,58883,6162350,2099515.37,28157.78
KXSTATEDEEPDJT,FALSE,67,16999,6158382,601177.98,34467.87
KXBALANCEPOWERCOMBO,FALSE,175,27158,6132682,1523169.69,69955.91
KXHIGHTMIN,FALSE,122,259351,6132204,1542350.37,38987.72
KXISLGAME,TRUE,54,113571,6131454,3309951.69,58565.05
KXSBADS,FALSE,54,70313,6118248,2133614.46,54381.43
KXBONDIOUT,FALSE,50,32909,6117472,3162162.44,61005.07
KXCUOMODROPOUT,FALSE,141,22784,6101488,1386708.36,41549.39
KXNBA2HSPREAD,TRUE,50,79618,6089172,2665628.59,83037.74
KXSONGSONCHARTTSWIFT,FALSE,21,11511,6070863,5047880.85,18652.88
KXEUROVISION,FALSE,144,29557,6054918,876721.84,35711.57
KXEOCOUNTDAY1,FALSE,36,22204,6051640,3012545.4,36847.37
KXPRIMARYMOV,FALSE,65,34323,6047389,689739.65,24601.3
KXLEAVEWALZ,FALSE,156,32570,6046012,574758.95,33333.32
KXGRAMAOTY,FALSE,174,50591,5999644,1458974.03,39478.18
KXLPGATOUR,TRUE,97,84616,5978583,1696738.42,43729.45
KXLOWTLAX,FALSE,175,184032,5973243,1391397.88,25927.97
KXNASDAQ100Y,FALSE,471,22094,5962133,754349.17,23439.95
KXNFLREC,TRUE,100,59176,5957669,3018437.91,77824.13
INXDU,FALSE,186,121985,5890522,3014839.07,56937.82
TNOTED,FALSE,468,35014,5872017,548119.81,29044.97
KXNCAAFCS,TRUE,27,32209,5859446,2421838.7,60555.56
KXINTLFRIENDLYTOTAL,TRUE,5,53485,5859096,2613871.36,71892.72
KXCANCOALITION,FALSE,128,19591,5848174,1814393.06,47458.68
KX60MINMENTION,FALSE,16,51104,5799800,1028760.63,21882.79
KXLAGODAYS,FALSE,428,69140,5780131,1307899.18,26897.1
KXSECTREASURY,FALSE,79,24173,5776757,1963515.56,51727.5
KXDNI,FALSE,91,20074,5775465,4022881.47,71448.91
KXATPDOUBLES,TRUE,25,58665,5760206,3152188.01,66868.06
CPI,FALSE,1108,39374,5741470,2856651.07,61909.84
KXESPSUPERCUPGAME,TRUE,5,57054,5712907,2490903.23,68597.61
KXEPLBTTS,TRUE,181,69163,5694724,3247030.22,84769.95
KXVIRGINIAREDISTRICTING,FALSE,89,8718,5677011,5353134.78,19455.68
KXDFBPOKALGAME,TRUE,23,38928,5669089,2829802.16,55037.44
KXINAUG,FALSE,40,45861,5665793,2975262.93,39565.26
KXKIMMELMENTION,FALSE,39,61550,5609721,1493209.14,27677.45
GOVPARTYVA,FALSE,314,11594,5609515,2114246.92,19813.65
KXEOCOUNTDAY1B,FALSE,5,16494,5600731,1729769.38,59060.2
KXMODELHIGH,FALSE,378,26548,5582817,501054.38,23533.47
KXPRESROMANIA24,FALSE,172,15994,5565054,2469587.23,62892.27
POPVOTEKHNM,FALSE,66,2957,5518133,332284.22,16352.27
KXDANCINGWITHTHESTARS,FALSE,62,51246,5517059,1704475.6,52691.25
KXWO-GOLD,TRUE,34,17928,5509879,1383448.13,23536.04
KXDJTVOSTARIFFS,FALSE,172,46623,5508751,1682514.22,80243.3
KXPGARYDERTOP,TRUE,10,12703,5492887,1016152.56,44721.44
KXLOLGAMES,TRUE,21,25096,5491954,2954908.16,65321.55
RECSSNBER,FALSE,1057,19272,5482089,1568626.48,58821.21
KXVOTEPERCENTMAMDANI,FALSE,82,16369,5479684,1826826.23,40035.06
KXTXSENDPRIMARYMOV,FALSE,56,26982,5475015,1217989.17,36722.17
KXPGAROUNDSCORE,TRUE,28,41712,5469527,2936915.49,84966.87
KXTRUMPMENTIONDURATION,FALSE,38,71493,5458521,2260370.89,41192.47
SENATENV,FALSE,141,12786,5438263,2383046.13,45875.15
KXNCAAMBACHAMP,TRUE,67,20705,5437055,2618982.1,69798.67
KXFOXNEWSMENTION,FALSE,38,55744,5427971,796815.54,15017.52
KXMRBEASTMENTION,FALSE,265,99845,5399015,1825712.6,39489.28
KXUFLGAME,TRUE,61,131102,5377786,2950027.28,62811.2
KXELITESERIENGAME,TRUE,39,63365,5374883,2406530.21,47497.93
KXBUNDESLIGASPREAD,TRUE,159,58197,5365551,1789797.31,56255.33
KXSAVEACT,FALSE,222,33317,5347908,625077.98,38386.35
KXRANKLISTTIMEMAG,FALSE,32,29809,5271800,281494.29,13746.45
KXOSCARSUPACTR,FALSE,299,43560,5247121,1405213.88,49213.24
KXNWSLGAME,TRUE,62,117682,5209939,2376160.63,47228.12
KXGOVFLNOMR,FALSE,391,35055,5180506,956297.77,34830.46
KXHIGHTHOU,FALSE,115,217537,5147942,1291547.12,28446.52
KXNYCMAYOR2ND,FALSE,175,12447,5117148,1271624.51,24869.94
KXGOVCAPRIMARY,FALSE,273,38118,5111587,1923281.97,39087.67
KXDOGE,FALSE,554,50226,5100367,1798604.2,48182.51
KXBTCMINMON-BTC,FALSE,86,41995,5095817,1570342.09,48958.91
KXNFLPLAYOFF,TRUE,291,39001,5056712,2248555.12,54791.27
KXLEAGUEWORLDS,TRUE,200,20146,5042650,2433700.5,70684.98
KXWOWHOCKEY,TRUE,16,36464,5020364,1927345.68,28424
KXTOPAI,FALSE,532,21763,5009622,1039958.95,19236.01
KXNFLDRAFTTOP,TRUE,86,78603,5005202,2622572.45,47651.91
KXUSLGAME,TRUE,74,112260,5002847,2432229.94,43064.84
KXMLBALMVP,TRUE,264,16943,4997459,1142472.18,33558.12
KXNCAAMBNEXTCOACH,TRUE,77,38626,4989701,795582.35,30740.03
KXCOPADOBRASILGAME,TRUE,9,57391,4976557,1961567.87,42695.59
RHOUSESEATSSMALL,FALSE,79,12665,4956663,1700496.41,46929.07
KXALLSVENSKANGAME,TRUE,47,65328,4917292,2166547.45,43111.23
KXSUPERBOWLHEADLINE,FALSE,185,24836,4909238,1784665.57,64136.89
KXTACAPORTGAME,TRUE,30,52230,4894362,1991475.38,38800.04
KXVOTETULSI,FALSE,57,27767,4886569,1918617.25,44015.15
KXTOPMONTHLY,FALSE,324,75417,4882777,1237780.3,28987.1
KXSURVIVORMENTION,FALSE,153,121785,4879436,2106111.84,34768.5
KXTRUMPADMINLEAVE,FALSE,174,110600,4869631,2810593.06,65376.43
RHOUSESEATS,FALSE,80,8450,4858670,1952464.71,47769.97
KXUCLBTTS,TRUE,121,45636,4836172,3009165.39,68870.82
KXWOMHOCKEYTOTAL,TRUE,13,48335,4812049,2418507.83,68162.28
KXELECTIONMOVVAGOV,FALSE,80,10752,4807851,1121754.24,34652.9
KXSENATEMED,FALSE,319,17106,4782500,2885420.94,41954.83
KXCRICKETT20IMATCH,TRUE,45,42709,4779373,2429933.27,54645.87
KXVENEZUELALEADER,FALSE,153,32451,4773477,1011378.03,42833.56
KXTSAW,FALSE,580,57687,4748601,2151067.87,41721.67
KXBTC2026200,FALSE,236,19129,4746716,683936.98,37210.69
KXGAMEAWARDS,FALSE,484,36515,4735014,1054733.82,19571.57
KXSPACEXSTARSHIP,FALSE,523,65263,4723611,2221377.24,36817.49
KXWLEADER,FALSE,362,41935,4723408,1272261.38,29430.88
KXWOMENTION,FALSE,16,62663,4710843,2439940,22897.26
KXMLBMENTION,TRUE,88,129008,4703528,2846171.02,25807.76
KXSURVIVORELIMINATION,FALSE,143,48160,4692277,1855403.14,16909.72
PRESPARTYTX,FALSE,78,6860,4688857,2571982,16864.44
KXHONDURASPRES,FALSE,82,31166,4682819,2092972.76,48182.84
PRESPARTYNH,FALSE,75,9417,4681309,2414563.21,32132.28
KXHIGHTNOLA,FALSE,143,179704,4679438,1231904.2,23886.73
KXMLSSPREAD,TRUE,91,69473,4669116,1356731.29,43667.81
KXTNFMENTION,FALSE,45,65930,4656342,2769988.47,30046.97
KXNBASLAMDUNK,TRUE,5,31087,4634594,1466211.06,55749.69
KXUELTOTAL,TRUE,42,47551,4633752,2243727.44,60893.54
KXGOVTFUND,FALSE,12,21626,4618708,2362932.22,23460.29
KXNCAAMBMAMER,TRUE,7,26054,4590163,2438889.64,66534.58
BTCD,FALSE,175,25252,4557814,2367353.78,53349.62
KXNFLOPOTY,TRUE,320,20752,4518437,839953.66,28273.57
KXECONSTATCPIYOY,FALSE,163,20047,4504673,1074800.21,39363.39
KXCRICKETTESTMATCH,TRUE,44,63547,4483603,1928624.42,53627.46
KXMRBEASTGAMES,FALSE,45,27257,4464191,891923.75,12795.18
KXSPOTIFYW,FALSE,264,25193,4417958,753994.22,8194.67
KXNCAAFCSGAME,TRUE,11,38180,4416939,1913745.82,38536.99
KXEWSLGAME,TRUE,60,53784,4415241,1593349.26,29187.69
KXGRAMBNA,FALSE,174,35905,4383206,910371,24829.16
KXRANKLIST1SONG,FALSE,174,28657,4349159,918145.05,15492.54
KXTXSENCOMBO,FALSE,168,26126,4325169,1718795.15,45752.28
KXTXSENATEDEMTURNOUT,FALSE,45,15803,4301904,1083595.41,20893.53
KXBBSERIEAGAME,TRUE,56,82887,4300653,2408219.71,38528.97
KXHIGHTOKC,FALSE,115,202215,4298121,1160611.26,30202.49
KXBOXINGVICROUND,TRUE,5,18579,4270566,249453.38,13940.19
KXMLBNLROTY,TRUE,258,13449,4240641,1124900.22,36165.11
KXNBAPLAYOFF,TRUE,289,45120,4238172,1857698.02,49664.99
KXTRAITORS,FALSE,59,40299,4232341,989252.62,15493.46
KXMOMEN,TRUE,14,11509,4224929,1342469.45,16044.89
KXGOVREOPEN2025,FALSE,19,11258,4201111,4038464.41,10737.89
KXUAEPLGAME,TRUE,24,67469,4189523,1770775.99,42536.22
SHUTDOWNBY,FALSE,177,13288,4184398,1114646.28,42991.7
PRESPARTYNJ,FALSE,64,6309,4184110,1845261.98,11231.12
KXCPICORE,FALSE,497,10659,4161837,1666632.77,36350.88
KXNCAAMBBSKY,TRUE,11,16767,4161193,2103235.37,47551.18
KXLSUCOACH,TRUE,35,18574,4130874,2434141.64,46799.88
KXTRUMPOFFICIAL,FALSE,175,26474,4125812,1733834.07,50067.42
KXAHLGAME,TRUE,139,110003,4117888,2069948.59,32158.93
KXHEGSETHMENTION,FALSE,37,74655,4112889,1370606.27,19834.9
KXBRASILEIROTOTAL,TRUE,77,66993,4103856,1811167.86,47122.08
KXGREENTERRITORY,FALSE,423,35068,4068964,1294669.65,52927.79
KXLOWTPHIL,FALSE,175,114444,4064971,942970.76,16270.75
KXDOED,FALSE,524,16908,4057083,470297.25,0
KXNBADPOY,TRUE,228,15094,4038732,1705575.01,37245.15
KXWBCSPREAD,TRUE,14,58923,4009629,1952943.68,58650.5
KXNCAAMBWCC,TRUE,7,19025,3993898,2132867.14,47356.61
KXIMPEACH,FALSE,543,39351,3991644,948516.93,34839.61
KXDEMSWEEP,FALSE,52,14780,3986358,3404130.23,32123.67
KXNBAWFINMVP,TRUE,214,15752,3983779,712452.57,27885.79
KXTARIFFCHECKS,FALSE,208,38398,3957461,512117.96,26577.7
KXAPPRANKFREE,FALSE,316,66449,3943563,2221974.24,29277.34
KXTXRSENRUNOFFMOV,FALSE,83,15538,3923137,1029889.47,22035.79
SENATEPA,FALSE,193,8405,3922552,1659648.86,28107.59
KXGOVERNORMENTION,FALSE,24,46743,3917795,1404117.06,16097.75
TIKTOKBAN,FALSE,466,16598,3907027,2830492.19,31191.88
KXFEDCHAIRCONFIRMED,FALSE,112,11563,3900389,2376152.13,14854.66
KXEOCOUNTDAY2,FALSE,3,9638,3896884,607942.3,16854.13
KXMAKEMARMAD,TRUE,119,39806,3895535,2023184.35,42664.91
KXNCAAMBSGP,TRUE,6,35433,3894129,1090333.74,45680.1
KXRTAVATARFIREANDASH,FALSE,41,18181,3877201,484852.62,14641.54
KXTRUMPMEET,FALSE,302,73273,3875511,2025308.81,37675.7
KXFBI,FALSE,98,14180,3869800,2785123.02,40439.51
KXNFLTEAMTOTAL,TRUE,54,41008,3869306,2206693.3,46129.04
KXOSCARCINE,FALSE,230,38895,3862702,1087592.44,33178.55
KXOSCARNOMACTO,FALSE,325,33195,3852906,1484938.91,31600.97
KXUFSD,FALSE,336,31988,3843233,1226494.45,41989.97
KXNCAAMBAMER,TRUE,7,18079,3841375,1838813.54,39621.24
KXGRAMROTY,FALSE,173,40091,3829646,782893.02,26194.05
KXNFLNFCWEST,TRUE,356,24265,3821014,1221699.62,63448.12
KXGBLGAME,TRUE,54,66885,3795172,2060404.51,33157.09
KXR6GAME,TRUE,69,80353,3714813,1750052.3,35618.65
KXWOMHOCKEYSPREAD,TRUE,13,45961,3707937,1888485.46,50091.1
KXNFLAFCNORTH,TRUE,312,19741,3696870,1375262.14,58641.79
HIGHAUS,FALSE,533,72692,3690359,920822.68,35447.11
KXWOFREESKI,TRUE,23,47776,3684675,1041147.56,28331.72
KXHIGHTSATX,FALSE,115,187488,3680299,1025316.72,25531.19
KXTOP10BILLBOARDSPOTSTS,FALSE,79,16314,3628090,1559800.01,10631.68
KXLAMAYORMATCHUP,FALSE,56,16008,3614723,1824624.12,53286.39
538APPROVE,FALSE,884,63679,3602835,637627.82,27255.33
POPVOTEMOVNC,FALSE,75,8617,3572731,561276.9,19292.42
KXWISCOTUS,FALSE,90,7773,3571663,1281497.89,22759.68
KXNEXTHUNGARYPM,FALSE,181,10425,3516794,1486436.58,27040.36
CABINETRFK,FALSE,97,15870,3495703,2560302.99,39123.11
KXHMONTH,FALSE,574,36256,3479670,901992.16,21778.85
KXAPRPOTUS,FALSE,548,101773,3477874,698044.24,25135.79
KXTAKEOVERACQWB,FALSE,176,53326,3469659,1355091.41,37319.63
KXNCAAMBA10,TRUE,8,15313,3464133,1665967.22,33844.19
KXBTCMAXMON,FALSE,54,29872,3450487,906517.24,31339.16
KXGA14S,FALSE,136,12086,3435371,488664.48,8308.76
POPVOTEMOVGA,FALSE,78,8329,3428912,633879.28,17536.31
KXPGA3BALL,TRUE,30,48997,3416992,1499741.48,44867.86
KXCAGOVPRIMARY1ST,FALSE,112,16074,3416238,861329.88,21388.75
KXNEXTTEAMNBA,TRUE,178,33851,3407737,817809.67,24326.44
KXNBAOVERTIME,TRUE,49,28572,3405578,370252.65,17066.61
KXTESLA,FALSE,443,50600,3398456,1739182.23,34880.64
TIPPINGPOINT,FALSE,82,15112,3395992,1066351.66,24679.43
KXUFCROUNDS,TRUE,40,29747,3371377,895103.18,26356.96
KXFLACOACH,TRUE,41,15908,3329251,1117228.62,39729.61
KXLIGUE1SPREAD,TRUE,156,39941,3311686,1064620.67,34082.8
KXALEAGUETOTAL,TRUE,66,44101,3309050,1574767.52,42896.92
KXUFCMOF,TRUE,40,50384,3305463,1092279.44,33434.7
KXNCAAMBMW,TRUE,10,17664,3303253,1736772.84,41458.16
KXWO-MEDALS,TRUE,34,16329,3301156,1276710.19,24747.77
KXCOLBERTMENTION,FALSE,41,32678,3299151,684211.66,11061.77
KXTORNADO,FALSE,585,51446,3297740,2139213.05,20208.78
KXSAUDIPLTOTAL,TRUE,68,50605,3295670,1530862.98,38588.57
KXSWIFTMENTION,FALSE,23,36029,3290801,1000258.87,19703.67
KXWOMHOCKEYMVP,TRUE,6,17070,3279104,747728.09,12294.34
KXNCAAF1HWINNER,TRUE,4,20844,3253337,1319378.01,34472.79
KXNCAAMBAE,TRUE,12,16680,3253252,1800518.28,44804.67
KXNFLDRAFTTEAM,TRUE,34,84350,3252534,769331.65,24205.3
KXRANKLISTGOOGLESEARCHTOP5,FALSE,159,20654,3242521,895246.67,27553.6
KXXRPD,FALSE,246,75140,3208193,1442679.33,34024.74
KXEMMYDSERIES,FALSE,180,14591,3192053,1260912.48,37992.22
PRESPARTYCA,FALSE,76,4518,3190974,1177164.77,5498.61
KXWBCMVP,TRUE,16,23848,3177208,470260.06,21470.74
EURUSD,FALSE,587,50932,3158265,609051.34,24309.96
KXOSCARNOMDIR,FALSE,335,27500,3137597,1619117.68,33443.39
KXEPL1H,TRUE,79,47897,3126592,1410401.6,39690.79
KXBTCRESERVE,FALSE,571,29620,3109831,964259.83,33056.21
KXNFLNFCNORTH,TRUE,334,19991,3099030,984132.33,45174.11
KXLOLTOTALMAPS,TRUE,142,66798,3098894,1466555.52,35171.66
KXPERUPRES,FALSE,166,17921,3084388,790429.5,32477.63
KXLAMAYOR1R,FALSE,39,11912,3079606,832971.35,21055.43
KXEPSTEINBILL,FALSE,76,13367,3079001,2843603.61,12166.53
HOUSECA45,FALSE,135,6496,3068607,1388750.92,26223.83
KXLIGAMXSPREAD,TRUE,73,53246,3048939,765170.28,28345.54
KXKINGMENTION,FALSE,13,33725,3046627,787692.09,17030.7
KXVOTEPATEL,FALSE,55,16931,3034138,1274272.27,23157.22
KXOSCARGUESTS,FALSE,64,35274,3027119,934152.58,27532
KXGAMBLINGREPEAL,FALSE,302,9428,3024858,769309.91,0
KXDOTA2MAP,TRUE,70,82038,3005065,1544888.23,38190.82
KXLEAVESTARMER,FALSE,120,19094,2995250,830335.9,33532.22
KXSPEAKER,FALSE,99,11023,2980774,1765985.05,14631.97
KXTOPSONG,FALSE,534,34435,2970586,1275293.99,15981.02
KXSPOTIFYXMAS,FALSE,7,22735,2958076,1060455.81,20792.44
KXLALIGABTTS,TRUE,166,43083,2957153,1709943.43,42603.7
KXSPOTIFYALBUMRELEASEDATEKANYE,FALSE,202,52216,2917515,858542.31,23981.56
KXLASTWORDCOUNT,FALSE,35,37088,2916210,1622345.47,11849.95
KXKHLGAME,TRUE,123,77086,2896254,1476840.5,25705.68
HIGHMIA,FALSE,531,46505,2893581,671247.18,21809.94
